Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items
493174,3,CLEMONS,BY-REQUEST,PR 4030 1976 v.1,1976,The complete novels of Jane Austen /,"Austen, Jane,",X000043057,BOOK,6/29/96,3/5/10,BY-REQUEST,0,0,2,1
493174,3,CLEMONS,BY-REQUEST,PR 4030 1976 v.2,1976,The complete novels of Jane Austen /,"Austen, Jane,",X000043004,BOOK,6/29/96,3/5/10,BY-REQUEST,0,0,1,1
5525831,2,ALDERMAN,STACKS,PR 4144 .J43 S553 2011,2011,Blake's Jerusalem as visionary theatre : entering the divine body /,"Sklar, Susanne Marie,",X031188282,BOOK,1/12/12,5/9/16,STACKS,1,3,0,1
527699,3,CLEMONS,BY-REQUEST,PR 4146 .G5 1969 v.1,1969,"Life of William Blake, with selections from his poems and other writings.","Gilchrist, Alexander,",X000183874,BOOK,6/29/96,11/7/08,BY-REQUEST,0,0,3,1
527699,3,CLEMONS,BY-REQUEST,PR 4146 .G5 1969 v.2,1969,"Life of William Blake, with selections from his poems and other writings.","Gilchrist, Alexander,",X000177749,BOOK,6/29/96,11/7/08,BY-REQUEST,0,0,3,1
766486,2,ALDERMAN,STACKS,PR 4166 .A44 1987 v.1,1987,An edition of the early writings of Charlotte Brontë /,"Brontë, Charlotte,",X001268700,BOOK,6/29/96,5/26/18,CHECKEDOUT,4,5,3,1
766486,2,ALDERMAN,STACKS,PR 4166 .A44 1987 v.2 pt.1,1987,An edition of the early writings of Charlotte Brontë /,"Brontë, Charlotte,",X002063634,BOOK,6/29/96,5/12/18,STACKS,1,17,2,1
766486,2,ALDERMAN,STACKS,PR 4166 .A44 1987 v.2 pt.2,1987,An edition of the early writings of Charlotte Brontë /,"Brontë, Charlotte,",X002063632,BOOK,6/29/96,1/21/15,STACKS,1,3,2,1
309822,2 3,CLEMONS,BY-REQUEST,PR 4300 1896 .E4 v.3,1896,"The poetry of Robert Burns,","Burns, Robert,",X000943473,BOOK,6/28/96,10/7/15,BY-REQUEST,0,0,1,1
626622,3,CLEMONS,BY-REQUEST,PR 4381 .A3 M35 1973b,1973,Byron's letters and journals : the complete and unexpurgated text of all the letters available in manuscript and the full printed version of all others /,"Byron, George Gordon Byron,",626622-1001,BOOK,6/29/96,1/1/00,BY-REQUEST,0,0,0,1
812713,2 3 14,CLEMONS,BY-REQUEST,PR 4470 .F69 order-001,1969,The Collected works of Samuel Taylor Coleridge.,"Coleridge, Samuel Taylor,",812713-42001,BOOK,11/5/96,1/1/00,BY-REQUEST,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.1 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099910,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.1 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099912,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.1 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099906,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.1 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099911,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.1 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099913,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.2 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099914,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.2 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099916,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.2 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099918,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.2 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099915,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.2 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099917,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.2 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",XX000099919,BOOK,9/3/02,1/1/00,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.3 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",X000099920,BOOK,6/29/96,6/20/17,STACKS,1,0,1,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.3 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",X000099921,BOOK,6/29/96,6/20/17,STACKS,1,0,1,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.4 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",X001782781,BOOK,6/29/96,6/2/09,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.5 pt.1,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",X004529881,BOOK,9/12/02,6/2/09,STACKS,0,0,0,1
495561,2 14,ALDERMAN,STACKS,PR 4483 .A25 1957b v.5 pt.2,1957,The Notebooks of Samuel Taylor Coleridge /,"Coleridge, Samuel Taylor,",X004529882,BOOK,9/12/02,6/2/09,STACKS,0,0,1,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.1,1884,George Eliot's works.,"Eliot, George,",X000310273,BOOK,6/30/96,6/8/09,STACKS,0,0,1,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.1,1884,George Eliot's works.,"Eliot, George,",X032050733,BOOK,9/25/17,1/1/00,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.2,1884,George Eliot's works.,"Eliot, George,",X000686059,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.2,1884,George Eliot's works.,"Eliot, George,",X006065534,BOOK,6/30/96,1/27/98,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.3,1884,George Eliot's works.,"Eliot, George,",X001541966,BOOK,6/30/96,8/1/16,STACKS,1,2,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.3,1884,George Eliot's works.,"Eliot, George,",X032050734,BOOK,9/25/17,1/1/00,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.4,1884,George Eliot's works.,"Eliot, George,",X000683430,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.4,1884,George Eliot's works.,"Eliot, George,",X001141552,BOOK,6/30/96,5/4/16,STACKS,1,0,3,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.5,1884,George Eliot's works.,"Eliot, George,",X000504129,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.5,1884,George Eliot's works.,"Eliot, George,",X000527335,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.6,1884,George Eliot's works.,"Eliot, George,",X002078672,BOOK,6/30/96,8/6/10,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.6,1884,George Eliot's works.,"Eliot, George,",X030577013,BOOK,6/8/09,6/8/09,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.7,1884,George Eliot's works.,"Eliot, George,",X001271328,BOOK,6/30/96,8/23/06,STACKS,0,0,1,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.7,1884,George Eliot's works.,"Eliot, George,",X002078670,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.8,1884,George Eliot's works.,"Eliot, George,",X000880327,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380504,2,ALDERMAN,STACKS,PR 4650 1884 v.8,1884,George Eliot's works.,"Eliot, George,",X000880334,BOOK,6/30/96,2/24/11,STACKS,0,0,1,1
1380549,2,ALDERMAN,STACKS,PR 4650 1889 v.1,1889,Works.,"Eliot, George,",X000239914,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380549,2,ALDERMAN,STACKS,PR 4650 1889 v.2,1889,Works.,"Eliot, George,",X000489856,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1
1380549,2,ALDERMAN,STACKS,PR 4650 1889 v.3,1889,Works.,"Eliot, George,",X000880326,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380549,2,ALDERMAN,STACKS,PR 4650 1889 v.4,1889,Works.,"Eliot, George,",X032047838,BOOK,9/19/17,11/27/17,PRESERVATN,0,0,0,1
1380549,2,ALDERMAN,STACKS,PR 4650 1889 v.5,1889,Works.,"Eliot, George,",X000494230,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380549,2,ALDERMAN,STACKS,PR 4650 1889 v.6,1889,Works.,"Eliot, George,",X001996778,BOOK,6/30/96,6/8/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.1,1900,Works.,"Eliot, George,",X000309241,BOOK,6/30/96,3/1/18,STACKS,1,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.10,1900,Works.,"Eliot, George,",X030577019,BOOK,6/9/09,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.11,1900,Works.,"Eliot, George,",X030577020,BOOK,6/9/09,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.12,1900,Works.,"Eliot, George,",X000683677,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.2,1900,Works.,"Eliot, George,",X000368811,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.3,1900,Works.,"Eliot, George,",X000368810,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.5,1900,Works.,"Eliot, George,",X000947511,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.6,1900,Works.,"Eliot, George,",X030577018,BOOK,6/9/09,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.7,1900,Works.,"Eliot, George,",X004763752,BOOK,6/9/09,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.8,1900,Works.,"Eliot, George,",X000492465,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1380558,2,ALDERMAN,STACKS,PR 4650 1900b v.9,1900,Works.,"Eliot, George,",X000880061,BOOK,6/30/96,10/13/15,STACKS,0,0,0,1
1376415,2 10,ALDERMAN,STACKS,PR 4650 1910a v.10,1910,Complete works.,"Eliot, George,",X000736423,BOOK,6/30/96,6/28/16,STACKS,1,1,4,1
1376415,2 10,ALDERMAN,STACKS,PR 4650 1910a v.11,1910,Complete works.,"Eliot, George,",X000736602,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1376415,2 10,ALDERMAN,STACKS,PR 4650 1910a v.12,1910,Complete works.,"Eliot, George,",X000736622,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1376415,2 10,ALDERMAN,STACKS,PR 4650 1910a v.13,1910,Complete works.,"Eliot, George,",X000459387,BOOK,6/30/96,11/18/13,STACKS,1,1,0,1
1376415,2 10,ALDERMAN,STACKS,PR 4650 1910a v.14,1910,Complete works.,"Eliot, George,",X000758970,BOOK,6/30/96,6/9/09,STACKS,0,0,0,1
1376415,2 10,ALDERMAN,STACKS,PR 4650 1910a v.20,1910,Complete works.,"Eliot, George,",X000378361,BOOK,6/30/96,2/24/11,STACKS,0,0,0,1
1603579,2,ALDERMAN,STACKS,PR 4662 .A1 1886 v.1/2,1886,Middlemarch : a study of provincial life.,"Eliot, George,",X002610674,BOOK,6/30/96,11/23/10,STACKS,0,0,0,1
396340,2 3,ALDERMAN,STACKS,PR 5334 .A2 1890 v.1,1890,"The journal of Sir Walter Scott, from the original manuscript at Abbotsford.","Scott, Walter,",X032053775,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
396340,2 3,CLEMONS,BY-REQUEST,PR 5334 .A2 1890 v.2,1890,"The journal of Sir Walter Scott, from the original manuscript at Abbotsford.","Scott, Walter,",X032053781,BOOK,9/14/17,1/1/00,BY-REQUEST,0,0,0,1
1776630,3,CLEMONS,BY-REQUEST,PR 5360 .F63 v.1,1963,"Complete plays, with prefaces.","Shaw, Bernard,",X000409381,BOOK,6/30/96,7/17/08,BY-REQUEST,0,0,1,1
1776630,3,CLEMONS,BY-REQUEST,PR 5360 .F63 v.3,1963,"Complete plays, with prefaces.","Shaw, Bernard,",X006082535,BOOK,6/30/96,7/17/08,BY-REQUEST,0,0,0,1
1776630,3,CLEMONS,BY-REQUEST,PR 5360 .F63 v.4,1963,"Complete plays, with prefaces.","Shaw, Bernard,",X000408826,BOOK,6/30/96,10/10/11,BY-REQUEST,0,0,0,1
1776630,3,CLEMONS,BY-REQUEST,PR 5360 .F63 v.5,1963,"Complete plays, with prefaces.","Shaw, Bernard,",X000411263,BOOK,6/30/96,7/17/08,BY-REQUEST,0,0,0,1
1776630,3,CLEMONS,BY-REQUEST,PR 5360 .F63 v.6,1963,"Complete plays, with prefaces.","Shaw, Bernard,",X000437155,BOOK,6/30/96,7/17/08,BY-REQUEST,0,0,0,1
1376667,2,ALDERMAN,STACKS,PR 5402 1871 V.1,1871,The poetical works of Percy Bysshe Shelley /,"Shelley, Percy Bysshe,",X000380904,BOOK,6/30/96,3/27/16,STACKS,0,0,0,1
1376667,2,ALDERMAN,STACKS,PR 5402 1871 v.2,1871,The poetical works of Percy Bysshe Shelley /,"Shelley, Percy Bysshe,",X001946498,BOOK,6/30/96,3/27/16,STACKS,0,0,1,1
1376667,2,ALDERMAN,STACKS,PR 5402 1871 V.4,1871,The poetical works of Percy Bysshe Shelley /,"Shelley, Percy Bysshe,",X000960158,BOOK,6/30/96,3/27/16,STACKS,0,0,0,1
751296,2,ALDERMAN,STACKS,PR 5600 1878 v.21,1878,The Works of William Makepeace Thackeray : in twenty-four volumes /,"Thackeray, William Makepeace,",X001620991,BOOK,6/29/96,8/11/09,STACKS,0,0,0,1
755192,2 14,ALDERMAN,STACKS,PR 5600 1903 v.2,1903,The complete works of William Makepeace Thackeray.,"Thackeray, William Makepeace,",X032054547,BOOK,9/27/17,9/28/17,STACKS,0,0,0,1
358121,2 3,CLEMONS,BY-REQUEST,PR 5850 1940 v.1,1940,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407240,BOOK,6/28/96,4/19/04,BY-REQUEST,0,0,1,1
358121,2 3,CLEMONS,BY-REQUEST,PR 5850 1940 v.2,1940,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407241,BOOK,6/28/96,4/19/04,BY-REQUEST,0,0,1,1
358121,2 3,CLEMONS,BY-REQUEST,PR 5850 1940 v.3,1940,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407242,BOOK,6/28/96,4/19/04,BY-REQUEST,0,0,1,1
358121,2 3,CLEMONS,BY-REQUEST,PR 5850 1940 v.4,1940,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407243,BOOK,6/28/96,4/19/04,BY-REQUEST,0,0,2,1
358121,2 3,CLEMONS,BY-REQUEST,PR 5850 1940 v.5,1940,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407244,BOOK,6/28/96,4/19/04,BY-REQUEST,0,0,3,1
568524,3 14,CLEMONS,BY-REQUEST,PR 5850 1967 v.1,1969,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407236,BOOK,6/29/96,2/2/09,BY-REQUEST,0,0,1,1
568524,3 14,CLEMONS,BY-REQUEST,PR 5850 1967 v.4,1969,The poetical works of William Wordsworth.,"Wordsworth, William,",X000407238,BOOK,6/29/96,8/9/12,CHECKEDOUT,1,0,0,1
1292217,2 3,CLEMONS,BY-REQUEST,PR 5881 .A48 1967 v.1,1967,The letters of William and Dorothy Wordsworth;,"Wordsworth, William,",X000015874,BOOK,6/30/96,5/23/00,BY-REQUEST,0,0,0,1
1292217,2 3,CLEMONS,BY-REQUEST,PR 5881 .A48 1967 v.7,1967,The letters of William and Dorothy Wordsworth;,"Wordsworth, William,",X001360872,BOOK,6/30/96,10/22/10,BY-REQUEST,0,0,0,1
4443779,2,ALDERMAN,STACKS,PR3991 .A1 D7 1974,1974,The Dream of Ravan : a mystery.,,X030158032,BOOK,11/20/06,1/1/00,STACKS,0,0,0,1
1069451,2,ALDERMAN,STACKS,PR3991 .A1 I52 1972,1972,India: a nineteenth century study of British imperialism in verse.,,X002706838,BOOK,6/29/96,4/12/18,STACKS,1,0,0,1
1296920,2,ALDERMAN,STACKS,PR3991 .A1 L83 1985,1985,"Lyingham, or, Rustic knaves at home.",,X001461791,BOOK,6/30/96,2/23/11,STACKS,0,0,0,1
297509,2,ALDERMAN,STACKS,PR3991 .A1 P7 1979 V.1,1979,Priests and people : a no-rent romance.,,X000402868,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
297509,2,ALDERMAN,STACKS,PR3991 .A1 P7 1979 V.2,1979,Priests and people : a no-rent romance.,,X000402867,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
297509,2,ALDERMAN,STACKS,PR3991 .A1 P7 1979 V.3,1979,Priests and people : a no-rent romance.,,X000402866,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
282560,2,ALDERMAN,STACKS,PR3991 .A1 R57 1979,1979,"The Romance of lust : or, Early experiences.",,X002404513,BOOK,6/28/96,5/18/10,STACKS,0,0,1,1
192361,2,ALDERMAN,STACKS,PR3991 .A1 R58 1979,1979,"Rowley and Chatterton in the shades : or, Nugæ aitiquæ et novæ /",,X000079179,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1
7243853,2,ALDERMAN,STACKS,PR3991 .A1 T6 n.d.,0,To a skeleton,,X032039704,BOOK,9/20/17,1/1/00,STACKS,0,0,0,1
4359778,2,ALDERMAN,STACKS,PR3991 .M37 2005,2005,"Marly ; or, a planter's life in Jamaica /",,X004910973,BOOK,4/7/06,9/3/08,STACKS,0,0,0,1
411703,2,ALDERMAN,STACKS,PR4001 .A16 C45 1977,1977,A child of the age /,"Adams, Francis William Lauderdale,",X000006004,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.1,1870,Works.,"Aguilar, Grace,",X004508148,BOOK,4/6/01,9/21/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.2,1870,Works.,"Aguilar, Grace,",X004508147,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.3,1870,Works.,"Aguilar, Grace,",X004508145,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.4,1870,Works.,"Aguilar, Grace,",X004508146,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.5,1870,Works.,"Aguilar, Grace,",X004508144,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.6 pt.1,1870,Works.,"Aguilar, Grace,",X004508151,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.6 pt.2,1870,Works.,"Aguilar, Grace,",X004508152,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1621953,2,ALDERMAN,STACKS,PR4001 .A45 1870 v.7 pt.2,1870,Works.,"Aguilar, Grace,",X004508150,BOOK,4/6/01,9/19/17,STACKS,0,0,1,1
1617054,2,ALDERMAN,STACKS,PR4001 .A45 D3 1852,1852,The days of Bruce : a story from Scottish history.,"Aguilar, Grace,",X001496693,BOOK,6/30/96,2/4/16,STACKS,0,0,0,1
1618740,2,ALDERMAN,STACKS,PR4001 .A45 V3 1851,1851,"The vale of cedars; or, The martyr /","Aguilar, Grace,",X000450055,BOOK,6/30/96,2/4/16,STACKS,0,0,0,1
1069461,2,ALDERMAN,STACKS,PR4001 .A48 V6,1892,A voyage of discovery. A novel of American society.,"Aïdé, Hamilton,",X030832586,BOOK,6/29/96,2/23/11,STACKS,0,0,0,1
515727,2,ALDERMAN,STACKS,PR4001 .A9 Z8 1910,1910,"The life and letters of Alfred Ainger,","Sichel, Edith Helen,",X000295329,BOOK,6/29/96,5/27/09,STACKS,0,0,0,1
1069466,2,ALDERMAN,STACKS,PR4002 .G8 1899,1899,Guy Fawkes;,"Ainsworth, William Harrison,",X002649731,BOOK,6/29/96,9/23/10,STACKS,0,0,1,1
1069467,2,ALDERMAN,STACKS,PR4002 .J3 1898,1898,"Jack Sheppard; a romance,","Ainsworth, William Harrison,",X000335204,BOOK,6/29/96,2/10/99,STACKS,0,0,3,1
751091,2,ALDERMAN,STACKS,PR4002 .R6 1931,1931,"Rookwood,","Ainsworth, William Harrison,",X001639889,BOOK,6/29/96,5/27/09,STACKS,0,0,0,1
1069475,2,ALDERMAN,STACKS,PR4002 .S8 1899,1899,"The Star-chamber; an historical romance,","Ainsworth, William Harrison,",X002080051,BOOK,6/29/96,2/23/11,STACKS,0,0,0,1
1069476,2,ALDERMAN,STACKS,PR4002 .T6 1897 V.1,1897,"The tower of London; a historical romance,","Ainsworth, William Harrison,",X000419631,BOOK,6/29/96,5/27/09,STACKS,0,0,4,1
1069476,2,ALDERMAN,STACKS,PR4002 .T6 1897 V.2,1897,"The tower of London; a historical romance,","Ainsworth, William Harrison,",X000419628,BOOK,6/29/96,5/27/09,STACKS,0,0,3,1
708216,2,ALDERMAN,STACKS,PR4002 .W5 1800z,1800,Windsor Castle : a historical romance /,"Ainsworth, William Harrison,",X002196898,BOOK,6/29/96,9/21/17,STACKS,0,0,0,1
1374008,2,ALDERMAN,STACKS,PR4002 .W5 1900,1900,Windsor castle.,"Ainsworth, William Harrison,",X004428324,BOOK,6/30/96,2/23/11,STACKS,0,0,0,1
1069479,2,ALDERMAN,STACKS,PR4003 .W6,1972,"William Harrison Ainsworth,","Worth, George J. (George John),",X001639890,BOOK,6/29/96,1/1/00,STACKS,0,0,2,1
2409087,2,ALDERMAN,STACKS,PR4004 .A119 J65 1995,1995,Johnny Gibb of Gushetneuk in the parish of Pyketillim /,"Alexander, William,",X006040529,BOOK,7/1/96,4/14/97,STACKS,0,0,0,1
698437,2,ALDERMAN,STACKS,PR4004 .A12 L2 1986b,1986,"The Laird of Drammochdyle and his contemporaries, or, Random sketches done in outline with a burnt stick /","Alexander, William,",X001157319,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1
2404032,2,ALDERMAN,STACKS,PR4004 .A12 M9 1995,1995,My uncle the baillie /,"Alexander, William,",X004007346,BOOK,7/1/96,9/23/96,STACKS,0,0,0,1
735527,2,ALDERMAN,STACKS,PR4004 .A12 S3 1886,1886,St. Augustine's holiday and other poems /,"Alexander, William,",X002178903,BOOK,6/29/96,2/4/16,STACKS,0,0,0,1
220885,2,ALDERMAN,STACKS,PR4004 .A2 A62 1980,1980,An African millionaire : episodes in the life of the illustrious Colonel Clay /,"Allen, Grant,",X000415296,BOOK,6/28/96,5/5/97,STACKS,0,0,1,1
321902,2,ALDERMAN,STACKS,PR4004 .A2 B7 1977,1977,The British barbarians /,"Allen, Grant,",X000953106,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1
1372887,2,ALDERMAN,STACKS,PR4004 .A2 S7 1884,1884,Strange stories.,"Allen, Grant,",X032055693,BOOK,6/30/96,4/18/16,STACKS,0,0,0,1
4009622,2,ALDERMAN,STACKS,PR4004 .A2 T96 2004,2004,The Type-writer girl /,"Allen, Grant,",X004779624,BOOK,2/20/04,5/5/16,STACKS,3,2,0,1
1069484,2,ALDERMAN,STACKS,PR4004 .A2 W6 1895,1895,"The woman who did,","Allen, Grant,",X000775127,BOOK,6/29/96,5/4/09,STACKS,0,0,2,1
1069485,2,ALDERMAN,STACKS,PR4004 .A2 Z6,1900,Grant Allen;,"Clodd, Edward,",X001950021,BOOK,6/29/96,6/21/10,STACKS,0,0,0,1
4242442,2,ALDERMAN,STACKS,PR4004 .A2 Z78 2005,2005,"""The busiest man in England"" : Grant Allen and the writing trade, 1875-1900 /","Morton, Peter,",X004864016,BOOK,4/26/05,6/21/10,STACKS,0,0,1,1
719192,2,ALDERMAN,STACKS,PR4004 .A5 1861,1861,Poems.,"Allingham, William,",X000596542,BOOK,6/29/96,5/7/13,CHECKEDOUT,1,6,0,1
589505,2,ALDERMAN,STACKS,PR4004 .A5 A6 1972,1972,"Songs, ballads, and stories,","Allingham, William,",X032055692,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1
558514,2,ALDERMAN,STACKS,PR4004 .A5 A65 1972,1972,Laurence Bloomfield in Ireland; a modern poem.,"Allingham, William,",X001014317,BOOK,6/29/96,10/9/96,STACKS,0,0,0,1
553613,2,ALDERMAN,STACKS,PR4004 .A5 A93 1971,1971,Letters to William Allingham.,"Allingham, Helen Paterson,",X001011118,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1
803677,2,ALDERMAN,STACKS,PR4007 .A37 C37 1867,1867,"The Catholic Crusoe : adventures of Owen Evans, esq., surgeon's mate, set ashore with five companions on a desolate island in the Caribbean Seas, 1739 /","Anderdon, W. H. (William Henry),",X001215830,BOOK,6/29/96,9/9/98,STACKS,0,0,1,1
2234742,2,ALDERMAN,STACKS,PR4007 .A63 Z9 1993,1993,William Archer : a biography /,"Whitebrook, Peter,",X002315513,BOOK,7/1/96,4/15/03,STACKS,0,0,0,1
1374001,2,ALDERMAN,STACKS,PR4010 .A2 1883,1883,"Poetical works of Edwin Arnold : containing The light of Asia, The Indian song of songs, Pearls of the faith.","Arnold, Edwin,",X000858620,BOOK,6/30/96,5/10/16,STACKS,1,6,3,1
1069495,2,ALDERMAN,STACKS,PR4012 .I3 1883,1883,"Indian idylls, from the Sanskrit of the Mah?bh?rata,",,X001863123,BOOK,9/28/17,1/1/00,STACKS,0,0,0,1
