Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items
1854906,2,ALDERMAN,STACKS,PL 1068 .C6 H36 1991 v.1,1991,Han yu xin jiao cheng /,,X002672666,BOOK,6/30/96,9/25/07,STACKS,0,0,0,1
1854906,2,ALDERMAN,STACKS,PL 1068 .C6 H36 1991 v.2,1991,Han yu xin jiao cheng /,,X002672709,BOOK,6/30/96,9/25/07,STACKS,0,0,0,1
1854906,2,ALDERMAN,STACKS,PL 1068 .C6 H36 1991 v.3,1991,Han yu xin jiao cheng /,,X002672660,BOOK,6/30/96,9/25/07,STACKS,0,0,0,1
1854906,2,ALDERMAN,STACKS,PL 1068 .C6 H36 1991 v.4,1991,Han yu xin jiao cheng /,,X002672947,BOOK,6/30/96,9/25/07,STACKS,0,0,0,1
1846602,2,ALDERMAN,STACKS,PL 1071 .H36 v.1,1986,Han yu yan jiu /,,X001978824,BOOK,6/30/96,9/25/07,STACKS,0,0,0,1
1846602,2,ALDERMAN,STACKS,PL 1071 .H36 v.2,1986,Han yu yan jiu /,,X001978846,BOOK,6/30/96,9/25/07,STACKS,0,0,0,1
1854889,2,ALDERMAN,STACKS,PL 1071.H284 1991 v.1,1991,Han zi Han yu xue shu yan tao hui lun wen ji /,Han zi Han yu xue shu yan tao hui,X002213029,BOOK,6/30/96,9/26/07,STACKS,0,0,0,1
1854889,2,ALDERMAN,STACKS,PL 1071.H284 1991 v.2,1991,Han zi Han yu xue shu yan tao hui lun wen ji /,Han zi Han yu xue shu yan tao hui,X002213001,BOOK,6/30/96,9/26/07,STACKS,0,0,0,1
2022335,2,ALDERMAN,STACKS,PL 1074.5 .C468 V.2,1900,Zhong wen zi xun jiao huan ma = CCCII /,,X002123061,BOOK,6/30/96,9/26/07,STACKS,0,0,0,1
1763670,2,ALDERMAN,STACKS,PL 1113 .L542 1985 v.3,1985,Shi yüng Han yu ke ben = Practical Chinese reader /,"Liu, Xun.",X001831625,BOOK,6/30/96,6/29/09,STACKS,0,0,0,1
1763670,2,ALDERMAN,STACKS,PL 1113 .L542 1985 v.4,1985,Shi yüng Han yu ke ben = Practical Chinese reader /,"Liu, Xun.",X001831614,BOOK,6/30/96,9/26/07,STACKS,0,0,1,1
1763670,2,ALDERMAN,STACKS,PL 1113 .L542 1985 v.5,1985,Shi yüng Han yu ke ben = Practical Chinese reader /,"Liu, Xun.",X001831647,BOOK,6/30/96,9/26/07,STACKS,0,0,0,1
2434795,2,ALDERMAN,STACKS,PL 1115 .C4868 1972 v.1,1972,Gao ji zhong xue guo wen /,"Zhou, He.",X002422618,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2434795,2,ALDERMAN,STACKS,PL 1115 .C4868 1972 v.2,1972,Gao ji zhong xue guo wen /,"Zhou, He.",X002422616,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2434795,2,ALDERMAN,STACKS,PL 1115 .C4868 1972 v.3,1972,Gao ji zhong xue guo wen /,"Zhou, He.",X002422614,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2434795,2,ALDERMAN,STACKS,PL 1115 .C4868 1972 v.4,1972,Gao ji zhong xue guo wen /,"Zhou, He.",X002422612,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2434795,2,ALDERMAN,STACKS,PL 1115 .C4868 1972 v.5,1972,Gao ji zhong xue guo wen /,"Zhou, He.",X002422610,BOOK,7/1/96,9/26/07,STACKS,0,0,1,1
2434795,2,ALDERMAN,STACKS,PL 1115 .C4868 1972 v.6,1972,Gao ji zhong xue guo wen /,"Zhou, He.",X002422608,BOOK,7/1/96,9/26/07,STACKS,0,0,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.1,1968,Guo min xiao xue guo yu /,,X002422606,BOOK,7/1/96,9/26/07,STACKS,0,0,2,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.11,1968,Guo min xiao xue guo yu /,,X002422588,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.12,1968,Guo min xiao xue guo yu /,,X002422586,BOOK,7/1/96,10/20/13,STACKS,1,0,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.2,1968,Guo min xiao xue guo yu /,,X002422604,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.3,1968,Guo min xiao xue guo yu /,,X002422602,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.4,1968,Guo min xiao xue guo yu /,,X002422600,BOOK,7/1/96,6/21/18,STACKS,2,6,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.5,1968,Guo min xiao xue guo yu /,,X006132251,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.6,1968,Guo min xiao xue guo yu /,,X002422596,BOOK,7/1/96,6/21/18,STACKS,2,6,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.7,1968,Guo min xiao xue guo yu /,,X002422594,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.8,1968,Guo min xiao xue guo yu /,,X002422592,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2434793,2,ALDERMAN,STACKS,PL 1115 .K866 1968 v.9,1968,Guo min xiao xue guo yu /,,X002422590,BOOK,7/1/96,6/21/18,STACKS,1,2,1,1
2491085,2,ALDERMAN,STACKS,PL 1117 .C423 V.1,1980,Chi ch?u Han yü k?o pen = Elementary Chinese readers /,,X032014950,BOOK,7/1/96,5/14/13,STACKS,0,7,0,1
2491085,2,ALDERMAN,STACKS,PL 1117 .C423 V.2,1980,Chi ch?u Han yü k?o pen = Elementary Chinese readers /,,X001082576,BOOK,3/30/98,9/26/07,STACKS,0,0,0,1
2491085,2,ALDERMAN,STACKS,PL 1117 .C423 V.3,1980,Chi ch?u Han yü k?o pen = Elementary Chinese readers /,,X001082583,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2491085,2,ALDERMAN,STACKS,PL 1117 .C423 V.4,1980,Chi ch?u Han yü k?o pen = Elementary Chinese readers /,,X001082553,BOOK,7/5/06,9/3/11,STACKS,0,0,0,1
2056291,2,ALDERMAN,STACKS,PL 1117 .C747 1992 v.1,1992,Zhongguo wen xuan /,,X002219528,BOOK,6/30/96,9/26/07,STACKS,0,0,1,1
2056291,2,ALDERMAN,STACKS,PL 1117 .C747 1992 v.2,1992,Zhongguo wen xuan /,,X002219086,BOOK,6/30/96,9/26/07,STACKS,0,0,3,1
2434797,2,ALDERMAN,STACKS,PL 1117 .K86 1974 v.1,1974,Guo min zhong xue guo wen /,,X002422574,BOOK,7/1/96,11/23/10,STACKS,0,0,0,1
2434797,2,ALDERMAN,STACKS,PL 1117 .K86 1974 v.2,1974,Guo min zhong xue guo wen /,,X002422576,BOOK,7/1/96,11/23/10,STACKS,0,0,0,1
2434797,2,ALDERMAN,STACKS,PL 1117 .K86 1974 v.3,1974,Guo min zhong xue guo wen /,,X002422578,BOOK,7/1/96,11/23/10,STACKS,0,0,2,1
2434797,2,ALDERMAN,STACKS,PL 1117 .K86 1974 v.4,1974,Guo min zhong xue guo wen /,,X002422580,BOOK,7/1/96,11/23/10,STACKS,0,0,1,1
2434797,2,ALDERMAN,STACKS,PL 1117 .K86 1974 v.5,1974,Guo min zhong xue guo wen /,,X002422582,BOOK,7/1/96,11/23/10,STACKS,0,0,1,1
2434797,2,ALDERMAN,STACKS,PL 1117 .K86 1974 v.6,1974,Guo min zhong xue guo wen /,,X002422584,BOOK,7/1/96,11/23/10,STACKS,0,0,1,1
1731579,2,ALDERMAN,STACKS,PL 1117 .L482 1989 v.1,1989,Shi yong guo yu hui hua (2) = Practical Chinese Dialogue II /,"Li, Zhenqing.",X001732122,BOOK,6/30/96,9/26/07,STACKS,0,0,0,1
1731579,2,ALDERMAN,STACKS,PL 1117 .L482 1989 v.2,1989,Shi yong guo yu hui hua (2) = Practical Chinese Dialogue II /,"Li, Zhenqing.",X001732137,BOOK,6/30/96,9/26/07,STACKS,0,0,1,1
2490827,2,ALDERMAN,STACKS,PL 1117 .L55 1979 V.1,1991,hua wen erh t?ung ts?ung shu /,,X000821395,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2490827,2,ALDERMAN,STACKS,PL 1117 .L55 1979 V.2,1991,hua wen erh t?ung ts?ung shu /,,X000821396,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2490827,2,ALDERMAN,STACKS,PL 1117 .L55 1979 V.3,1991,hua wen erh t?ung ts?ung shu /,,X000821397,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2490827,2,ALDERMAN,STACKS,PL 1117 .L55 1979 V.4,1991,hua wen erh t?ung ts?ung shu /,,X000821398,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2490829,2,ALDERMAN,STACKS,PL 1117 .W46 1980b V.2,1980,Wen yan du ben = Classical Chinese reader /,,X001315140,BOOK,7/1/96,9/26/07,STACKS,0,0,1,1
2490830,2,ALDERMAN,STACKS,PL 1117 .W466 1983 v.1,1900,Wen yan wen xuan du /,,X001211380,BOOK,7/1/96,3/25/14,STACKS,1,1,0,1
2490830,2,ALDERMAN,STACKS,PL 1117 .W466 1983 v.2,1900,Wen yan wen xuan du /,,X031853341,BOOK,6/22/18,1/1/00,STACKS,0,0,0,1
2490830,2,ALDERMAN,STACKS,PL 1117 .W466 1983 v.3,1900,Wen yan wen xuan du /,,X001211382,BOOK,7/1/96,3/25/14,STACKS,1,1,3,1
2490832,2,ALDERMAN,STACKS,PL 1125 .E6 C52 1986 V.1,1986,Chin jih Han yü /,,X001825854,BOOK,7/1/96,9/26/07,STACKS,0,0,2,1
2490832,2,ALDERMAN,STACKS,PL 1125 .E6 C52 1986 v.2,1986,Chin jih Han yü /,,X001825865,BOOK,7/1/96,9/26/07,STACKS,0,0,1,1
2490832,2,ALDERMAN,STACKS,PL 1125 .E6 C52 1986 V.3,1986,Chin jih Han yü /,,X001519405,BOOK,9/24/02,9/26/07,STACKS,0,0,0,1
2490832,2,ALDERMAN,STACKS,PL 1125 .E6 C52 1986 V.4,1986,Chin jih Han yü /,,X001519404,BOOK,9/24/02,9/26/07,STACKS,0,0,0,1
1850403,2,ALDERMAN,STACKS,PL 1125 .E6 K8 1989 v.1,1979,Guo yu hui hua /,,X001741384,BOOK,6/30/96,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.1,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062124,BOOK,6/30/96,3/5/97,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.10,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062133,BOOK,1/14/97,1/16/97,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.11,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062134,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.12,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062135,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.2,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062125,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.3,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062126,BOOK,1/14/97,1/16/97,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.4,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062127,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.5,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062128,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.6,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062129,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.7,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062130,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.8,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062131,BOOK,1/14/97,9/26/07,STACKS,0,0,0,1
1850499,2,ALDERMAN,STACKS,PL 1128 .H756 1990 v.9,1990,Zui xin xiao xue yu wen duo yong ci yu ben /,,X004062132,BOOK,1/14/97,3/5/97,STACKS,0,0,0,1
1847075,2,ALDERMAN,STACKS,PL 1128 .H756 v.1,1990,Xin Han yu ke ben : New Chinese textbook /,,X001963541,BOOK,6/30/96,1/10/08,STACKS,0,0,4,1
1847075,2,ALDERMAN,STACKS,PL 1128 .H756 v.2,1990,Xin Han yu ke ben : New Chinese textbook /,,X001963529,BOOK,6/30/96,1/10/08,STACKS,0,0,4,1
1847075,2,ALDERMAN,STACKS,PL 1128 .H756 v.3,1990,Xin Han yu ke ben : New Chinese textbook /,,X001963563,BOOK,6/30/96,1/10/08,STACKS,0,0,3,1
1847075,2,ALDERMAN,STACKS,PL 1128 .H756 v.4,1990,Xin Han yu ke ben : New Chinese textbook /,,X001963521,BOOK,6/30/96,1/10/08,STACKS,0,0,3,1
2490834,2,ALDERMAN,STACKS,PL 1128 .W394 1981 v.1,1980,Kuo yü chiao ts?ai chi chiao fa /,,X000787463,BOOK,7/1/96,9/26/07,STACKS,0,0,0,1
2490834,2,ALDERMAN,STACKS,PL 1128 .W394 1981 v.2,1980,Kuo yü chiao ts?ai chi chiao fa /,,X000787469,BOOK,3/19/07,9/26/07,STACKS,0,0,0,1
2490834,2,ALDERMAN,STACKS,PL 1128 .W394 1981 v.3,1980,Kuo yü chiao ts?ai chi chiao fa /,,X000787466,BOOK,9/26/07,9/26/07,STACKS,0,0,0,1
661742,2,ALDERMAN,STACKS,PL 1129 .E5 A5 1982 V.1,1982,Cracking the Chinese puzzles /,"An, Zijie.",X000480449,BOOK,6/29/96,4/14/15,STACKS,1,3,3,1
661742,2,ALDERMAN,STACKS,PL 1129 .E5 A5 1982 V.2,1982,Cracking the Chinese puzzles /,"An, Zijie.",X000480450,BOOK,6/29/96,9/26/07,STACKS,0,0,0,1
661742,2,ALDERMAN,STACKS,PL 1129 .E5 A5 1982 V.3,1982,Cracking the Chinese puzzles /,"An, Zijie.",X000480451,BOOK,6/29/96,9/26/07,STACKS,0,0,0,1
661742,2,ALDERMAN,STACKS,PL 1129 .E5 A5 1982 V.4,1982,Cracking the Chinese puzzles /,"An, Zijie.",X000480452,BOOK,6/29/96,9/26/07,STACKS,0,0,0,1
661742,2,ALDERMAN,STACKS,PL 1129 .E5 A5 1982 V.5,1982,Cracking the Chinese puzzles /,"An, Zijie.",X000480453,BOOK,6/29/96,5/20/12,STACKS,1,0,2,1
707334,3,CLEMONS,BY-REQUEST,PL 1129 .E5 C43 1985 text;v.2,1985,Chinese business dialogues : a cracking course = Dui Hua mao yi Han yu hui hua /,,X001241290,BOOK,6/29/96,10/28/12,BY-REQUEST,1,1,1,1
2490835,2,ALDERMAN,STACKS,PL 1129 .E5 C48 1983 V.1,1983,Zhongguo xian dai san wen xuan du : Ying wen yi shi = Selected readings in modern Chinese prose : with English notes /,,X002615233,BOOK,7/1/96,1/22/10,STACKS,0,0,1,1
2490835,2,ALDERMAN,STACKS,PL 1129 .E5 C48 1983 V.2,1983,Zhongguo xian dai san wen xuan du : Ying wen yi shi = Selected readings in modern Chinese prose : with English notes /,,X001283818,BOOK,6/24/02,9/26/07,STACKS,0,0,0,1
2533051,2,ALDERMAN,STACKS,PL 1129 .E5 C4826 1986 V.1,1986,Chu ji Han yu ke ben : Han zi du xie lian xi = Chinese character workbook : a companion to Modern Chinese : beginner's course /,,X001541260,BOOK,7/1/96,4/14/15,STACKS,2,7,1,1
2490840,2,ALDERMAN,ASIAN_ROOM,PL 1171 .W34 1981 v.1,1981,Chin shih ta tzu tien /,"Wang, Renshou.",X000954052,REFERENCE,7/1/96,9/27/07,ASIAN_ROOM,0,0,0,1
2490840,2,ALDERMAN,ASIAN_ROOM,PL 1171 .W34 1981 v.2,1981,Chin shih ta tzu tien /,"Wang, Renshou.",X000954053,REFERENCE,7/1/96,9/27/07,ASIAN_ROOM,0,0,0,1
2490840,2,ALDERMAN,ASIAN_ROOM,PL 1171 .W34 1981 v.3,1981,Chin shih ta tzu tien /,"Wang, Renshou.",X000954054,REFERENCE,7/1/96,9/27/07,ASIAN_ROOM,0,0,0,1
2490840,2,ALDERMAN,ASIAN_ROOM,PL 1171 .W34 1981 v.4,1981,Chin shih ta tzu tien /,"Wang, Renshou.",X000954055,REFERENCE,7/1/96,9/27/07,ASIAN_ROOM,0,0,0,1
1043151,2 14,ALDERMAN,STACKS,PL 1185 .L4 1968,1969,Guide to transliterated Chinese in the modern Peking dialect.,"Legeza, Ireneus László",1043151-1002,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1
2335214,2,ALDERMAN,STACKS,PL 1231 .H288 1980 v.1,1980,Han yu gu wen zi zi xing biao /,,X002559242,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2335214,2,ALDERMAN,STACKS,PL 1231 .H288 1980 v.2,1980,Han yu gu wen zi zi xing biao /,,X002422605,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2335214,2,ALDERMAN,STACKS,PL 1231 .H288 1980 v.3,1980,Han yu gu wen zi zi xing biao /,,X002422603,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2050489,2,ALDERMAN,STACKS,PL 1231.5 .C553,1990,Chiao hsüeh yü fa tsúng shu.,,2050489-1001,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1
1940756,2,ALDERMAN,STACKS,PL 1234 .C49 1990 v.1-2,1990,Zhongguo gu dai yu fa.,"Zhou, Fagao.",X001904248,BOOK,6/30/96,9/27/07,STACKS,0,0,1,1
2434356,2,ALDERMAN,STACKS,PL 1271 .C468 1995 v.1,1995,Zhongguo xian dai shi yong wen ti fan ben da quan /,,X002704756,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2434356,2,ALDERMAN,STACKS,PL 1271 .C468 1995 v.2,1995,Zhongguo xian dai shi yong wen ti fan ben da quan /,,X002704760,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2434356,2,ALDERMAN,STACKS,PL 1271 .C468 1995 v.3,1995,Zhongguo xian dai shi yong wen ti fan ben da quan /,,X002704758,BOOK,7/1/96,9/27/07,STACKS,0,0,1,1
2434356,2,ALDERMAN,STACKS,PL 1271 .C468 1995 v.4,1995,Zhongguo xian dai shi yong wen ti fan ben da quan /,,X002704776,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2266079,2,ALDERMAN,STACKS,PL 1271 .H81643 1986 v. 1,1986,Zhong wai bi yu ci dian /,"Xue, Jin'guan.",X001146922,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2266079,2,ALDERMAN,STACKS,PL 1271 .H81643 1986 v. 2,1986,Zhong wai bi yu ci dian /,"Xue, Jin'guan.",X001146923,BOOK,7/1/96,9/27/07,STACKS,0,0,0,1
2490855,2,ALDERMAN,STACKS,PL 1273 .C445 1984 V.1,1984,Chung-kuo ch?eng yü ku shih : lien huan hua /,,X001111051,BOOK,7/1/96,5/6/10,STACKS,0,0,0,1
2490855,2,ALDERMAN,STACKS,PL 1273 .C445 1984 V.2,1984,Chung-kuo ch?eng yü ku shih : lien huan hua /,,X000903015,BOOK,7/1/96,5/6/10,STACKS,0,0,2,1
2490855,2,ALDERMAN,STACKS,PL 1273 .C445 1984 V.3,1984,Chung-kuo ch?eng yü ku shih : lien huan hua /,,X000903014,BOOK,7/1/96,10/4/02,STACKS,0,0,2,1
1383894,2,ALDERMAN,STACKS,PL 1277 .M56 1987 v.1,1987,Min zu yu wen fan yi yan jiu lun wen ji /,,X001638791,BOOK,6/30/96,9/28/07,STACKS,0,0,1,1
1322278,2,ALDERMAN,STACKS,PL 1281.K37 v.5,1963,Loan characters in pre-Han texts.,"Karlgren, Bernhard,",X004813614,BOOK,10/23/04,11/8/13,STACKS,0,0,0,1
2419433,2,ALDERMAN,ASIAN_ROOM,PL 1420 .F37 1994 v.1,1994,Ci yuan lei dian /,,X002668879,REFERENCE,7/1/96,9/28/07,ASIAN_ROOM,0,0,0,1
2419433,2,ALDERMAN,ASIAN_ROOM,PL 1420 .F37 1994 v.2,1994,Ci yuan lei dian /,,X002668881,REFERENCE,7/1/96,9/28/07,ASIAN_ROOM,0,0,0,1
1772519,2,ALDERMAN,STACKS,PL 1420 .H38 1986 v.1,1986,Han yu da zi dian /,,X030225862,BOOK,6/30/96,3/9/18,STACKS,0,0,1,1
2493353,2,ALDERMAN,STACKS,PL 1420 .T86 1980 V.1 pt.1,1980,Ci hai = Ci hai.,,X000667438,BOOK,1/4/00,8/21/14,STACKS,1,0,1,1
2493353,2,ALDERMAN,STACKS,PL 1420 .T86 1980 V.1 pt.2,1980,Ci hai = Ci hai.,,X000743896,BOOK,1/4/00,8/21/14,STACKS,1,0,1,1
2493353,2,ALDERMAN,STACKS,PL 1420 .T86 1980 v.12 pt.1,1980,Ci hai = Ci hai.,,X000788541,BOOK,9/28/07,9/28/07,STACKS,0,0,0,1
2493353,2,ALDERMAN,STACKS,PL 1420 .T86 1980 v.12 pt.2,1980,Ci hai = Ci hai.,,X030225861,BOOK,9/28/07,9/28/07,STACKS,0,0,0,1
2493353,2,ALDERMAN,STACKS,PL 1420 .T86 1980 V.19,1980,Ci hai = Ci hai.,,X002220478,BOOK,7/1/96,9/28/07,STACKS,0,0,0,1
2493353,2,ALDERMAN,STACKS,PL 1420 .T86 1980 v.9,1980,Ci hai = Ci hai.,,X004884321,BOOK,12/2/05,9/28/07,STACKS,0,0,0,1
1647183,2,ALDERMAN,STACKS,PL 1420 .T86 1989 v.1,1989,Ci hai = Cihai /,,X001666224,BOOK,6/30/96,5/15/15,STACKS,1,3,1,1
1647183,2,ALDERMAN,STACKS,PL 1420 .T86 1989 v.2,1989,Ci hai = Cihai /,,X001666223,BOOK,6/30/96,5/15/15,STACKS,1,3,1,1
1647183,2,ALDERMAN,STACKS,PL 1420 .T86 1989 v.3,1989,Ci hai = Cihai /,,X001666204,BOOK,6/30/96,5/15/15,STACKS,1,3,1,1
2492097,2,ALDERMAN,ASIAN_ROOM,PL 1420 .T9 1979b v.1,1979,Ci yuan /,,X002031280,REFERENCE,7/1/96,9/28/07,ASIAN_ROOM,0,0,0,1
2492097,2,ALDERMAN,STACKS,PL 1420 .T9 1979b v.1,1979,Ci yuan /,,X000323315,BOOK,7/27/99,9/28/07,STACKS,0,0,4,1
2492097,2,ALDERMAN,ASIAN_ROOM,PL 1420 .T9 1979b v.2,1979,Ci yuan /,,X002031278,REFERENCE,7/1/96,9/28/07,ASIAN_ROOM,0,0,0,1
2492097,2,ALDERMAN,STACKS,PL 1420 .T9 1979b v.2,1979,Ci yuan /,,X000323316,BOOK,7/27/99,9/28/07,STACKS,0,0,2,1
2492097,2,ALDERMAN,ASIAN_ROOM,PL 1420 .T9 1979b v.3,1979,Ci yuan /,,X002031284,REFERENCE,7/1/96,9/28/07,ASIAN_ROOM,0,0,1,1
2492097,2,ALDERMAN,STACKS,PL 1420 .T9 1979b v.3,1979,Ci yuan /,,X004309940,BOOK,7/27/99,9/3/10,STACKS,0,0,0,1
2492097,2,ALDERMAN,ASIAN_ROOM,PL 1420 .T9 1979b v.4,1979,Ci yuan /,,X002031282,REFERENCE,7/1/96,9/28/07,ASIAN_ROOM,0,0,1,1
2492097,2,ALDERMAN,STACKS,PL 1420 .T9 1979b v.4,1979,Ci yuan /,,X000820981,BOOK,7/27/99,9/8/00,STACKS,0,0,1,1
1844919,2,ALDERMAN,ASIAN_ROOM,PL 1455 .Y658 1989 v.1,1989,Ying Han da ci dian = The English-Chinese dictionary (unabridged) /,,X001649073,REFERENCE,8/24/98,4/14/05,ASIAN_ROOM,0,0,1,1
1844919,2,ALDERMAN,ASIAN_ROOM,PL 1455 .Y658 1989 v.2,1989,Ying Han da ci dian = The English-Chinese dictionary (unabridged) /,,X006143271,REFERENCE,6/30/96,4/14/05,ASIAN_ROOM,0,0,1,1
1954502,2,ALDERMAN,ASIAN_ROOM,PL 1469 .H827 1991 v.1,1991,Li zi bian /,,X002117623,REFERENCE,6/30/96,9/28/07,ASIAN_ROOM,0,0,1,1
1954502,2,ALDERMAN,ASIAN_ROOM,PL 1469 .H827 1991 v.2,1991,Li zi bian /,,X002117621,REFERENCE,6/30/96,9/28/07,ASIAN_ROOM,0,0,1,1
2335183,2,ALDERMAN,STACKS,PL 1485 .W3 1975 v.1,1975,Jin shi da zi dian /,"Wang, Renshou.",X002549617,BOOK,7/1/96,9/28/07,STACKS,0,0,0,1
2335183,2,ALDERMAN,STACKS,PL 1485 .W3 1975 v.2,1975,Jin shi da zi dian /,"Wang, Renshou.",X002549670,BOOK,7/1/96,9/28/07,STACKS,0,0,0,1
2493354,2,ALDERMAN,STACKS,PL 1497 .C47 1980 V.1,1980,Cheng yu dian /,,X000930072,BOOK,7/1/96,10/1/07,STACKS,0,0,2,1
2493354,2,ALDERMAN,STACKS,PL 1497 .C47 1980 V.2,1980,Cheng yu dian /,,X000930071,BOOK,7/1/96,10/1/07,STACKS,0,0,1,1
35656,2 3,ALDERMAN,STACKS,PL 1510 .V37 1982 V.2,1982,Varieties of spoken standard Chinese.,,X000967715,BOOK,6/28/96,11/26/13,STACKS,1,0,1,1
1846545,2,ALDERMAN,STACKS,PL 1731 .C482 v.1,1987,Zhujiang san jiao zhou fang yan diao cha bao gao = A survey of dialects in the Pearl River Delta /,,X001453138,BOOK,10/1/07,10/1/07,STACKS,0,0,0,1
1846545,2,ALDERMAN,STACKS,PL 1731 .C482 v.2,1987,Zhujiang san jiao zhou fang yan diao cha bao gao = A survey of dialects in the Pearl River Delta /,,X001519403,BOOK,10/1/07,2/21/15,STACKS,1,1,0,1
1846545,2,ALDERMAN,STACKS,PL 1731 .C482 v.3,1987,Zhujiang san jiao zhou fang yan diao cha bao gao = A survey of dialects in the Pearl River Delta /,,X002072773,BOOK,6/30/96,10/1/07,STACKS,0,0,0,1
2151656,2,ALDERMAN,STACKS,PL 1833 .K365 1960 v.1,1960,An introduction to Taiwanese colloquial /,"Gao, Qi,",X002243872,BOOK,7/1/96,2/13/13,STACKS,0,0,1,1
2151656,2,ALDERMAN,STACKS,PL 1833 .K365 1960 v.2,1960,An introduction to Taiwanese colloquial /,"Gao, Qi,",X030225927,BOOK,10/3/07,2/13/13,STACKS,0,0,0,1
2067234,2,ALDERMAN,STACKS,PL 1870 .H8 N35 1987 v.2,1987,Sh? h?gen ch?sa h?koku /,"Nakajima, Motoki,",X002177252,BOOK,6/30/96,3/7/18,STACKS,0,0,1,1
2495628,2,ALDERMAN,STACKS,PL 2306 .C58 1985 v.1,1985,Zhongguo li dai shi hua xuan /,,X001206827,BOOK,7/1/96,10/4/07,STACKS,0,0,0,1
