Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2623270,2,ALDERMAN,STACKS,PE1625 .O86 1996,1996,The Oxford encyclopedic English dictionary /,,X004044447,BOOK,10/31/96,9/16/03,STACKS,0,0,1,49,1
3811597,2,ALDERMAN,STACKS,PE1625 .O95 2001,2001,The Oxford dictionary of difficult words /,,X004593827,BOOK,2/5/02,1/14/04,STACKS,0,0,1,3,1
2753061,2 3,ALDERMAN,STACKS,PE1625 .R293 1997,1997,Random House Webster's unabridged dictionary.,,X006069090,BOOK,12/19/97,8/21/13,STACKS,0,2,3,16,1
1022820,2 5 14,ALDERMAN,STACKS,PE1625 .R3 1967,1967,The Random House dictionary of the English language.,,X001308215,BOOK,6/29/96,12/21/00,STACKS,0,0,1,10,1
1022821,2 11,ALDERMAN,STACKS,PE1625 .R3 1969,1970,The Random House dictionary of the English language.,,X004951961,BOOK,6/29/96,1/1/00,STACKS,0,0,1,0,1
459764,2 14,ALDERMAN,STACKS,PE1625 .R34 1975,1975,The Random House college dictionary.,,X031981335,BOOK,6/29/96,8/24/96,STACKS,0,0,0,1,1
1022822,2 10,ALDERMAN,STACKS,PE1625 .R5 1839 V.1,1839,A new dictionary of the English language;,"Richardson, Charles,",X001269094,BOOK,6/29/96,7/29/15,STACKS,0,0,0,2,1
1022822,2 10,ALDERMAN,STACKS,PE1625 .R5 1839 V.2,1839,A new dictionary of the English language;,"Richardson, Charles,",X001269098,BOOK,6/29/96,3/10/11,STACKS,0,0,0,0,1
1350070,2,ALDERMAN,STACKS,PE1625 .R5 1856 v.1,1856,A New dictionary of the English language ... /,"Richardson, Charles,",X030697555,BOOK,6/30/96,9/16/10,STACKS,0,0,1,0,1
1350070,2,ALDERMAN,STACKS,PE1625 .R5 1856 v.2,1856,A New dictionary of the English language ... /,"Richardson, Charles,",X030357165,BOOK,2/11/08,2/12/08,STACKS,0,0,1,0,1
1255916,2,ALDERMAN,STACKS,PE1625 .R96,1987,Antedatings and additions for OED : from the Catalogue of prints of political and personal satire in the British Museum /,"Rynell, Alarik.",X001336610,BOOK,6/30/96,1/1/00,STACKS,0,0,0,0,1
7356188,2,ALDERMAN,STACKS,PE1625 .S7 1939,1939,Funk & Wagnalls new Standard dictionary ... of the English language /,,X031981348,BOOK,2/12/18,1/1/00,STACKS,0,0,0,0,1
1022826,2,ALDERMAN,STACKS,PE1625 .S713 1973 V.1,1973,Funk & Wagnalls standard dictionary of the English language.,,X001136274,BOOK,6/29/96,1/1/00,STACKS,0,0,0,2,1
1022826,2,ALDERMAN,STACKS,PE1625 .S713 1973 V.2,1973,Funk & Wagnalls standard dictionary of the English language.,,X001136277,BOOK,6/29/96,1/1/00,STACKS,0,0,0,2,1
1351236,2,ALDERMAN,STACKS,PE1625 .T7 1920,1920,Pocket pronouncing dictionary of the English language /,"Truslove, E. H.",X004914093,BOOK,6/30/96,3/11/11,STACKS,0,0,0,0,1
1022829,2,ALDERMAN,STACKS,PE1625 .W3 1850,1850,An American dictionary of the English language; containing the whole vocabulary of the first edition ...,"Webster, Noah,",X000425970,BOOK,6/29/96,4/25/12,STACKS,1,0,24,91,1
1022830,2,ALDERMAN,STACKS,PE1625 .W3 1853,1853,An American dictionary of the English language; containing the whole vocabulary of the first edition in two volumes quarto;,"Webster, Noah,",X001269481,BOOK,6/29/96,7/29/15,STACKS,0,0,4,29,1
