"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"226",2783567,"X004335930","PH3361 .W56 1982","ALDERMAN","Wenn einst die Nacht sich erschˆpft : Gedichte und dramatische Lyrik /","Vˆrˆsmarty, Mih·ly,",1982,"4/6/98","4/6/10",0,0,0,1,"2",FALSE,231,"0",0
"227",4291223,"X004913009","PH3281 .L59 A6 1989","ALDERMAN","Lengyel JÛzsef noteszeib*ol : 1955-1975 /","Lengyel, JÛzsef,",1989,"7/6/05","1/1/00",0,0,0,1,"2",FALSE,232,"0",0
"228",1023340,"X000243100","PH3261 .A7 E5 1963","ALDERMAN","The man with the golden touch.","JÛkai, MÛr,",1963,"6/29/96","10/21/15",0,2,0,1,"2 14",FALSE,233,"0",0
"229",4291222,"X004913008","PH3281 .L6 Z464 1987","ALDERMAN","…letem kˆnyve : naplÛk, Èletrajzi tˆredÈkek /","Lengyel, MenyhÈrt,",1987,"7/6/05","1/1/00",0,0,0,1,"2",FALSE,234,"0",0
"230",2411287,"X002602258","PH5290 .A93 1995","ALDERMAN","Improvisational poetry from the Basque country /","Aulestia, Gorka,",1995,"7/1/96","9/4/01",0,5,0,1,"2",FALSE,235,"0",0
"231",87887,"X000992104","PH315 .O35 1985","ALDERMAN","Studies in Finnic folklore : homage to the Kalevala /","Oinas, Felix J.",1985,"6/28/96","2/12/04",2,6,0,1,"2",FALSE,236,"0",0
"232",3696675,"X004471219","PH3241 .I55 A6 2000","ALDERMAN","Charon's ferry : fifty poems /","IllyÈs, Gyula,",2000,"3/6/01","1/1/00",0,0,0,1,"2",FALSE,237,"0",0
"233",4292286,"X004913101","PH3202 .A35 Z48 1956","ALDERMAN","V·logatott levelei : [a leveleket v·logatta, sajtÛ al· rendezte, az elÛszÛt Ès a jegyz /","Ady, Endre,",1956,"8/1/05","4/6/10",0,0,0,1,"2",FALSE,238,"0",0
"234",677159,"X001168167","PH2635 .R4 1957","ALDERMAN","A-B-C; Magyar, Angol, Francia ...","",1957,"6/29/96","5/1/14",0,5,7,1,"2",FALSE,239,"0",0
"235",2483794,"X002429033","PH5339 .I68 L66 1979","ALDERMAN","Lope Agirre","Irigoien, Juan Mari.",1979,"7/1/96","4/6/10",2,1,0,1,"2",TRUE,240,"0",0
"236",420260,"X000080379","PH3409 .C92","ALDERMAN","A magyar irodalom fogadtat·sa a viktori·nus Angli·ban : 1830-1914 /","Czig·ny, LÛr·nt.",1976,"6/29/96","4/6/10",0,2,0,1,"2",FALSE,241,"0",0
"237",2951768,"X006107633","PH3321 .P43 E8 1999","ALDERMAN","Eternal Monday : new & selected poems /","Petri, Gyˆrgy.",1999,"10/4/99","12/1/99",1,1,0,1,"2",FALSE,242,"0",0
"238",1268637,"X001168147","PH279 .V8 1966","ALDERMAN","Suomalais-englantilainen koulusanakirja.","Wuolle, Aino,",1966,"6/30/96","5/29/12",0,3,0,1,"2",FALSE,243,"0",0
"239",1860745,"X004119308","PH5339 .D4 L5 1978","ALDERMAN","El primer libro impreso en euskera (aÒo 1545) : reproducciÛn facsÌmil del ˙nico ejemplar que se conoce de la ediciÛn prÌncipe, hoy en la Biblioteca Nacional de ParÌs /","Dechepare, Bernat.",1978,"6/30/96","4/6/10",0,1,0,1,"2",TRUE,244,"0",0
"240",1868634,"X002160566","PH3241 .H3163 S9413 1992","ALDERMAN","A Hungarian romance : a novel /","Hankiss, ¡gnes.",1992,"6/30/96","5/31/05",1,1,0,1,"2",FALSE,245,"0",0
"241",2855496,"X004192447","PH3291 .N297 C7313 1998","ALDERMAN","The end of a family story : a novel /","N·das, PÈter,",1998,"12/15/98","3/23/00",0,1,0,1,"2 14",TRUE,246,"0",0
