Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PC 005201 .S54  1983,PC5201 .S54 1983,54732,ALDERMAN,1983,Estruturas sintáticas do português : uma abordagem gerativa /,"Silva, Gustavo Adolfo P. da.",X000920234,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 005207 .P6  1987,PC5207 .P6 1987,1329304,ALDERMAN,1987,O tópico no português do Brasil /,"Pontes, Eunice.",X001558732,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
PC 005207 .Q53  1982,PC5207 .Q53 1982,664949,ALDERMAN,1982,The structure of complementation /,"Quicoli, Antonio Carlos.",X000836763,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005213 .A43  1992,PC5213 .A43 1992,2023399,ALDERMAN,1992,Para uma sintaxe da inversão sujeito-verbo em português /,"Ambar, Maria Manuela.",X002184852,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
PC 005213 .R56  2007,PC5213 .R56 2007,4600140,ALDERMAN,2007,Syntaktische Variation aus synchronischer und diachronischer Perspektive : die Entwicklung der Wortstellung im Portugiesischen /,"Rinke, Esther.",X030203408,STACKS,STACKS,BOOK,6/20/07,7/6/07,0,0,0,1,1
PC 005240 .C48,PC5240 .C48,425133,ALDERMAN,1976,Ensaio de estilística da língua portuguesa /,"Melo, Gladstone Chaves de,",X000714018,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005240 .V5  1979,PC5240 .V5 1979,760322,ALDERMAN,1979,Aspectos estilísticos da língua portuguesa /,"Vilanova, José Brasileiro,",X001184397,STACKS,STACKS,BOOK,6/29/96,5/4/14,1,0,0,1,1
PC 005255 .H47  1986,PC5255 .H47 1986,1255155,ALDERMAN,1986,"Peçuelos : adágios, ditos e expressões gauchescas /","Herrlein, Natálio.",X001336785,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
PC 005256 .A87  1986,PC5256 .A87 1986,707273,ALDERMAN,1986,Dinâmica léxica portuguesa /,"Assumpção Júnior, Antônio Pio de.",X001229533,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005260 .B3  1986,PC5260 .B3 1986,788304,ALDERMAN,1986,Através do dicionário e da gramática : correio de consultantes /,"Barreto, Mário,",X001247347,STACKS,STACKS,BOOK,6/29/96,11/6/09,0,0,0,0,1
