Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DU 000423 .A1  O25  NO.31,DU423 .A1 O25 no.31,1355225,ALDERMAN,1987,Rakaumanga School : a study of issues in bilingual eduation /,"Harrison, Barbara.",X001544013,STACKS,STACKS,BOOK,6/30/96,7/25/02,0,0,1,3,1
DU 000423 .A1  O25  NO.32,DU423 .A1 O25 no.32,2042407,ALDERMAN,1992,Te whewheranga : the unravelling of the Maioro sands /,"Hanley, Garry.",X002114273,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,1,1,1
DU 000423 .A1  O25  NO.33,DU423 .A1 O25 no.33,2041009,ALDERMAN,1992,Te pooti Maaori : Maaori representation and electoral reform /,"Farrell, Michael Kevin.",X002125671,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,2,1
DU 000423 .A1  O73  1985,DU423 .A1 O73 1985,92006,ALDERMAN,1985,The natural world of the Maori /,"Orbell, Margaret,",X001065521,STACKS,STACKS,BOOK,6/28/96,1/13/16,3,2,1,11,1
DU 000423 .A1  R33  1991,DU423 .A1 R33 1991,2021764,ALDERMAN,1991,"Catalogue of Radio New Zealand recordings of Maori events, 1938-1950 : RNZ 1-60 /",Radio New Zealand.,X002190398,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,1,1
DU 000423 .A1  R42,DU423 .A1 R42,220979,ALDERMAN,1978,The concise Maori handbook /,"Reed, A. W. (Alexander Wyclif),",X000675897,STACKS,STACKS,BOOK,6/28/96,11/7/17,1,0,1,14,1
DU 000423 .A1  R45  1993,DU423 .A1 R45 1993,2282159,ALDERMAN,1993,M?ori women and the vote /,"Rei, Tania.",X002519687,STACKS,STACKS,BOOK,7/1/96,12/10/99,0,0,0,5,1
DU 000423 .A1  R68  1992,DU423 .A1 R68 1992,1918920,ALDERMAN,1992,Te Haurapa : an introduction to researching tribal histories and traditions /,"Royal, Charles.",X002161389,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DU 000423 .A1  S25  1997,DU423 .A1 S25 1997,2766795,ALDERMAN,1997,"Between worlds : early exchanges between Maori and Europeans, 1773-1815 /","Salmond, Anne.",X004151875,STACKS,STACKS,BOOK,2/11/98,9/21/16,1,7,0,9,1
DU 000423 .A1  S55  1991,DU423 .A1 S55 1991,1918929,ALDERMAN,1991,Te Waimana = The spring of mana : Tuhoe history and the colonial encounter /,"Sissons, Jeffrey.",X002107353,STACKS,STACKS,BOOK,6/30/96,3/11/14,0,0,0,2,1
DU 000423 .A1  S68  1990,DU423 .A1 S68 1990,1881645,ALDERMAN,1990,Maori origins and migrations : the genesis of some Pakeha myths and legends /,"Sorrenson, M. P. K.",X001979406,STACKS,STACKS,BOOK,6/30/96,3/17/09,0,0,0,4,1
