Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BP 000195 .A8  J36  1990,BP195 .A8 J36 1990,1821660,ALDERMAN,1990,La grande résurrection d'Alamût : les formes de la liberté dans le shi?isme ismaélien /,"Jambet, Christian.",X002045917,STACKS,STACKS,BOOK,6/30/96,7/16/07,0,0,1,9,1
BP 000195 .A8  L4  1968,BP195 .A8 L4 1968,580801,CLEMONS,1968,The assassins: a radical sect in Islam.,"Lewis, Bernard,",X000123003,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,4/26/17,1,0,0,27,1
BP 000195 .A8  L4  1987,BP195 .A8 L4 1987,1867450,ALDERMAN,1987,The Assassins : a radical sect in Islam /,"Lewis, Bernard,",X002685859,STACKS,STACKS,BOOK,6/30/96,5/11/17,1,1,0,18,1
BP 000195 .A8  L4  2003,BP195 .A8 L4 2003,3915059,CLEMONS,2003,The Assassins : a radical sect in Islam /,"Lewis, Bernard,",X004662031,BY-REQUEST,BY-REQUEST,BOOK,2/4/03,4/25/11,0,0,2,7,1
BP 000195 .A8  P34  2014,BP195 .A8 P34 2014,6500941,ALDERMAN,2014,From martyr to murderer : representations of the Assassins in twelfth- and thirteenth-century Europe /,"Pagès, Meriem",X031704653,STACKS,STACKS,BOOK,2/4/15,1/1/00,0,0,0,0,1
BP 000195 .B3  A28  1989,BP195 .B3 A28 1989,2103021,ALDERMAN,1989,al-B??in?yah wa-mawqif al-Isl?m minhum /,"Ab? al-?Il?, Jam?l Mu?ammad.",X002411349,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BP 000195 .B3  D38  1989,BP195 .B3 D38 1989,4599729,ALDERMAN,1989,al-I?tid???t al-b??an?yah ?alá al-muqaddas?t al-Isl?m?yah /,"Daqs, K?mil Sal?mah.",X030265518,STACKS,STACKS,BOOK,6/19/07,10/24/08,0,0,0,0,1
BP 000195 .B3  G53  2006,BP195 .B3 G53 2006,4473359,ALDERMAN,2006,al-Musta?hir? f? fa???i? al-b??iniyah : aw fa???i? al-b??in?yah wa-fa???il al-musta?hiriyah  /,"Ghazz?l?,",X030007557,STACKS,STACKS,BOOK,3/13/07,10/24/08,0,0,0,0,1
BP 000195 .B3  K53  1988,BP195 .B3 K53 1988,4469133,ALDERMAN,1988,?arakat al-?ashsh?sh?n : t?r?kh wa-?aq??id akh?ar firqah sirr?yah f? al-??lam al-Isl?m? : asr?r al-B??in?yah wa-al-firaq al-khaf?yah /,"Khisht, Mu?ammad ?Uthm?n.",X030167157,STACKS,STACKS,BOOK,2/20/07,1/1/00,0,0,0,0,1
BP 000195 .C49  G48  1990,BP195 .C49 G48 1990,1934394,ALDERMAN,1990,Chishti-Nizami sufi order of Bengal : till mid 15th century and its socio-religious contribution /,"Gholam Rasool, Md.",X030119651,STACKS,STACKS,BOOK,7/16/06,1/1/00,0,0,0,0,1
