Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DC 000101.5 .A2  H5,DC101.5 .A2 H5,945471,ALDERMAN,1964,Agincourt.,"Hibbert, Christopher,",X000273626,STACKS,STACKS,BOOK,6/29/96,5/9/08,0,0,1,18,1
DC 000101.5 .A2  J37  1979,DC101.5 .A2 J37 1979,229120,ALDERMAN,1979,Crispin's Day : the glory of Agincourt /,"Jarman, Rosemary Hawley.",X000140160,STACKS,STACKS,BOOK,6/28/96,5/9/08,0,0,0,17,1
DC 000101.6 .R49  2000,DC101.6 .R49 2000,3587856,ALDERMAN,2000,"Le temps des princes : Louis II & Louis III d'Anjou-Provence, 1384-1434 /","Reynaud, Marcelle-Renée.",X004563971,STACKS,STACKS,BOOK,12/6/00,1/1/00,0,0,0,0,1
DC 000101.7 .B6  L3  1988,DC101.7 .B6 L3 1988,1325344,ALDERMAN,1988,"Jean II, le Meingre, dit Boucicaut (1366-1421) : étude d'une biographie héroïque /","Lalande, Denis.",X001504504,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DC 000101.7 .B6  R84  1989,DC101.7 .B6 R84 1989,1964469,ALDERMAN,1989,"Boucicaut, gobernador de Génova : biografía de un caballero errante /","Ruiz Doménec, J. E.",X002119409,STACKS,STACKS,BOOK,6/30/96,1/6/09,0,0,0,1,1
DC 000101.7 .C6  M5  1977,DC101.7 .C6 M5 1977,306586,ALDERMAN,1977,Les d'Orgemont /,"Mirot, Léon,",X000699047,STACKS,STACKS,BOOK,6/28/96,1/6/09,0,0,0,0,1
DC 000101.7 .I7  A336  2010,DC101.7 .I7 A336 2010,5270875,ALDERMAN,2010,The life and afterlife of Isabeau of Bavaria /,"Adams, Tracy,",X030815512,STACKS,STACKS,BOOK,1/13/11,1/15/15,1,0,1,1,1
DC 000101.7 .I7  K5,DC101.7 .I7 K5,945472,ALDERMAN,1969,"Isabeau de Bavière, reine de France, 1370-1435;","Kimm, Heidrun.",X001751667,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,2,1
DC 000101.7 .I7  S3  1992,DC101.7 .I7 S3 1992,2053288,ALDERMAN,1992,"Histoire secrète d'Isabelle de Bavière, reine de France /","Sade,",X002189949,STACKS,STACKS,BOOK,6/30/96,1/5/11,0,0,1,1,1
DC 000101.7 .I7  S34,DC101.7 .I7 S34,165333,ALDERMAN,1979,Königin Isabeau : d. Wittelsbacherin auf d. Lilienthron : Biographie /,"Saller, Martin,",X000221405,STACKS,STACKS,BOOK,6/28/96,1/6/09,0,0,0,0,1
DC 000101.7 .L38  T73  2004,DC101.7 .L38 T73 2004,4057488,ALDERMAN,2004,"Un Traducteur et un humaniste de l'époque de Charles VI, Laurent de Premierfait /",,X004791395,STACKS,STACKS,BOOK,9/9/04,5/4/13,0,5,1,7,1
DC 000101.7 .O7  J34  2014,DC101.7 .O7 J34 2014,6604519,ALDERMAN,2014,Blood royal : a true tale of crime and detection in medieval Paris /,"Jager, Eric,",X031732912,STACKS,STACKS,BOOK,8/6/15,8/27/15,1,0,0,1,1
DC 000101.7 .P4  C6  1932,DC101.7 .P4 C6 1932,679596,ALDERMAN,1932,Jean Petit : la question du tyrannicide au commencement du XVe siècle.,"Coville, Alfred,",X001148083,STACKS,STACKS,BOOK,6/29/96,11/23/09,0,0,0,17,1
DC 000101.9 .C66  1994,DC101.9 .C66 1994,2354374,ALDERMAN,1994,"De Jeanne d'Arc aux guerres d'Italie : figures, images et problèmes du XVe siècle /","Contamine, Philippe.",X002556553,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,2,1
DC 000101.9 .L48,DC101.9 .L48,945475,ALDERMAN,1971,The recovery of France in the fifteenth century;,"Lewis, P. S. (Peter Shervey)",X000464365,STACKS,STACKS,BOOK,6/29/96,3/15/11,0,0,2,23,2
DC 000101.9 .M53  1982,DC101.9 .M53 1982,656361,ALDERMAN,1982,"Die Entstehung des modernen Frankreich, 1450-1610 : Strukturen, Institutionen, Entwicklungen /","Mieck, Ilja.",X000484109,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,2
DC 000101.9 .M866  2011,DC101.9 .M866 2011,5353166,ALDERMAN,2011,"Frankreich, Burgund und das Reich im späten Mittelalter : ausgewählte Aufsätze /","Müller, Heribert,",X030942367,STACKS,STACKS,BOOK,5/19/11,1/1/00,0,0,0,0,1
DC 000101.9 .R58  2007,DC101.9 .R58 2007,4560610,ALDERMAN,2007,"Les villes et le roi, v. 1440-v. 1560 : les municipalités de Bourges, Poitiers et Tours et l'émergence de l'état moderne /","Rivaud, David.",X030246611,STACKS,STACKS,BOOK,5/15/07,3/27/12,1,0,1,1,1
DC 000102 .A2  E7  1968  V.000001,DC102 .A2 E7 1968 v.1,569877,ALDERMAN,1968,Chronique de Mathieu d'Escouchy.,"Escouchy, Mathieu d',",X001098236,STACKS,STACKS,BOOK,6/29/96,1/6/09,0,0,1,2,1
DC 000102 .A2  E7  1968  V.000002,DC102 .A2 E7 1968 v.2,569877,ALDERMAN,1968,Chronique de Mathieu d'Escouchy.,"Escouchy, Mathieu d',",X002082322,STACKS,STACKS,BOOK,6/29/96,1/6/09,0,0,0,2,1
