Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DG 000577.5 .S47  1977,DG577.5 .S47 1977,356967,ALDERMAN,1977,La Chiesa nella politica italiana (1944-1963) : alle origini del compromesso storico /,"Settembrini, Domenico.",X000052455,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000577.5 .S55  1994,DG577.5 .S55 1994,2335598,ALDERMAN,1994,"Malpaese : criminalità, corruzione e politica nell'Italia della prima Repubblica, 1943-1994 /","Silj, Alessandro,",X002557319,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
DG 000577.5 .S62  1983,DG577.5 .S62 1983,36045,ALDERMAN,1983,"La stagione del ""Mondo"" /","Spadolini, Giovanni.",X000790101,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000577.5 .S7,DG577.5 .S7,348664,ALDERMAN,1977,La forza della democrazia /,"Stajano, Corrado,",X000048688,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000577.5 .T47,DG577.5 .T47,282094,ALDERMAN,1978,Cinque no alla DC : scritti e doscorsi /,"Terracini, Umberto,",X031876040,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000577.5 .T67  1978,DG577.5 .T67 1978,266742,ALDERMAN,1978,A partire dal 1968 [i.e. millenovecentosessantotto] : politica e movimento di massa /,"Toscano, Salvatore,",X000068308,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000577.5 .V36  1982,DG577.5 .V36 1982,100184,ALDERMAN,1982,"L'Italia di De Gasperi, 1945-1954 /","Valiani, Leo,",X001067302,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,1,1
DG 000577.5 .V45  2004,DG577.5 .V45 2004,4013654,ALDERMAN,2004,From fascism to democracy : culture and politics in the Italian election of 1948 /,"Ventresca, Robert A. (Robert Anthony),",X004746699,STACKS,STACKS,BOOK,3/9/04,1/14/19,1,1,1,8,1
DG 000577.5 .V5,DG577.5 .V5,301135,ALDERMAN,1978,Il Sessantotto : tra rivoluzione e restaurazione /,"Viale, Guido.",X000009456,STACKS,STACKS,BOOK,6/28/96,3/18/11,0,0,0,2,1
DG 000578 .B6  1995,DG578 .B6 1995,2500437,ALDERMAN,1995,Poveri ma belli : i nostri anni Cinquanta /,"Boneschi, Marta.",X004122857,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DG 000578 .C43  1995,DG578 .C43 1995,2536068,ALDERMAN,1995,"Olimpo laico : Francesco Campagna, Vittorio De Caprariis, Ugo La Malfa, Mario Pannunzio, Rosario Romeo, Altiero Spinelli /","Ceccarini, Ennio.",X004062487,STACKS,STACKS,BOOK,7/1/96,2/11/97,0,0,0,2,2
DG 000579 .A48  A3  1986,DG579 .A48 A3 1986,7277370,ALDERMAN,1986,In nome del re : conversazione con Gigi Speroni /,"Savoia-Aosta, Amadeo di,",X031876039,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DG 000579 .A5  A33,DG579 .A5 A33,181734,ALDERMAN,1981,Diari 1976-1979 : gli anni della solidarietà /,"Andreotti, Giulio.",X000358242,STACKS,STACKS,BOOK,6/28/96,8/31/99,0,0,0,2,1
DG 000579 .A5  N522  1995,DG579 .A5 N522 1995,2437456,ALDERMAN,1995,"Andreotti : la mafia vista da vicino : trame, delitti e misteri nei palazzi della politica /","Nicastro, Franco,",X002632295,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
DG 000579 .A5  O73,DG579 .A5 O73,509716,ALDERMAN,1975,Andreotti /,"Orfei, Ruggero,",X000282038,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DG 000579 .A5  P34  1988,DG579 .A5 P34 1988,1619808,ALDERMAN,1988,Giulio Andreotti : il Richelieu della politica italiana : un protagonista intramontabile della recente storia italiana ... /,"Pallotta, Gino.",X001587005,STACKS,STACKS,BOOK,6/30/96,3/4/03,0,0,0,1,1
DG 000579 .B32  A2,DG579 .B32 A2,1743134,ALDERMAN,1988,Attraverso mezzo secolo : memorie di un testimone dalla politica italiana alla diplomazia internazionale /,"Bacchetti, Fausto,",X001452998,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DG 000579 .B47  D5  1985,DG579 .B47 D5 1985,1805147,ALDERMAN,1985,I comizi e il miele : Berlinguer in Abruzzo (1953-1982) :       politica e cronaca /,"Di Vincenzo, Francesco.",X002018415,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
