Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BQ 006353 .K362  S46  1960,BQ6353 .K362 S46 1960,4241631,ALDERMAN,1960,Yoshifuji Senk?ji shi /,,X004944419,STACKS,STACKS,BOOK,4/21/05,7/11/07,0,0,0,0,1
BQ 006353 .K45  U8813  1990,BQ6353 .K45 U8813 1990,1791793,ALDERMAN,1990,A pilgrim's guide to forty-six temples /,"Usui, Shir?,",X001878837,STACKS,STACKS,BOOK,6/30/96,6/2/18,3,4,2,22,1
BQ 006353 .K697  K665  1997,BQ6353 .K697 K665 1997,3525227,ALDERMAN,1997,Ch?sei K?yasan shi no kenky? /,"Yamakage, Kazuo,",X004455560,STACKS,STACKS,BOOK,4/13/00,7/11/07,0,0,0,2,1
BQ 006353 .K7  K58  1914,BQ6353 .K7 K58 1914,3512552,ALDERMAN,1914,K?yasan senhyakunenshi /,,X004419045,STACKS,CHECKEDOUT,BOOK,3/6/00,6/29/17,0,0,0,0,1
BQ 006353 .K7  K64  1964,BQ6353 .K7 K64 1964,7227476,ALDERMAN,1964,K?yasan /,,X031822950,STACKS,STACKS,BOOK,8/28/17,1/1/00,0,0,0,0,1
BQ 006353 .K7  K69  1951,BQ6353 .K7 K69 1951,5541315,ALDERMAN,1951,K?yasan /,,X031191521,STACKS,STACKS,BOOK,1/25/12,1/30/12,0,0,1,0,1
BQ 006353 .K7  M38  2014,BQ6353 .K7 M38 2014,6640545,ALDERMAN,2014,K?yasan /,"Matsunaga, Y?kei,",X031781923,STACKS,STACKS,BOOK,11/11/15,1/1/00,0,0,0,0,2
BQ 006353 .K7  M59  1962,BQ6353 .K7 M59 1962,5280857,ALDERMAN,1962,"K?yasan shi,","Miyasaka, Y?sh?,",X030754170,STACKS,STACKS,BOOK,2/3/11,1/1/00,0,0,0,0,1
BQ 006353 .K7  M59  1984,BQ6353 .K7 M59 1984,1941264,ALDERMAN,1984,K?yasan shi /,"Miyasaka, Y?sh?,",X002088548,STACKS,STACKS,BOOK,6/30/96,7/11/07,0,0,0,0,1
BQ 006353 .K7  N53  2008,BQ6353 .K7 N53 2008,4679113,ALDERMAN,2008,Sacred K?yasan : a pilgrimage to the mountain temple of Saint K?b? Daishi and the Great Sun Buddha /,"Nicoloff, Philip,",X030256948,STACKS,STACKS,BOOK,1/15/08,9/25/12,0,0,0,0,2
