Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BD 000031 .S5  1926,BD31 .S5 1926,4392435,ALDERMAN,1926,Lessons in scholastic philosophy /,"Shallo, Michael W.",X030125872,STACKS,STACKS,BOOK,8/30/06,9/12/08,0,0,0,0,1
BD 000031 .T5  1953,BD31 .T5 1953,1156181,ALDERMAN,1953,Living issued in philosophy; an introductory textbook.,"Titus, Harold H. (Harold Hopper),",X000329843,STACKS,STACKS,BOOK,11/6/09,1/1/00,0,0,0,0,1
BD 000031 .T5  1953,BD31 .T5 1953,1156181,ALDERMAN,1953,Living issued in philosophy; an introductory textbook.,"Titus, Harold H. (Harold Hopper),",X002483611,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,1,1
BD 000031 .W3  1895,BD31 .W3 1895,806964,ALDERMAN,1895,"Comte, Mill, and Spencer : an outline of philosophy /","Watson, John,",X000531373,STACKS,STACKS,BOOK,6/29/96,6/19/15,0,0,0,4,1
BD 000031 .W5  1963,BD31 .W5 1963,571989,ALDERMAN,1963,Problems of mind and matter.,"Wisdom, John.",X001000344,STACKS,STACKS,BOOK,6/29/96,10/29/04,0,0,0,3,1
BD 000311 .B3,BD311 .B3,328798,ALDERMAN,1978,Man and technology : toward the measurement of a culture /,"Ballard, Edward G.",X000057944,STACKS,STACKS,BOOK,6/28/96,1/27/04,0,0,0,7,1
BD 000311 .B32  1983,BD311 .B32 1983,653975,ALDERMAN,1983,Principles of interpretation /,"Ballard, Edward G.",X000688912,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
BD 000311 .B44  2018,BD311 .B44 2018,7820450,ALDERMAN,2018,Being necessary : themes of ontology and modality from the work of Bob Hale /,,X032582040,STACKS,STACKS,BOOK,11/28/18,11/29/18,0,0,0,0,1
BD 000311 .B45  2004,BD311 .B45 2004,4041954,ALDERMAN,2004,Truth and genesis : philosophy as differential ontology /,"Beistegui, Miguel de,",X004773386,STACKS,STACKS,BOOK,7/6/04,5/7/18,1,0,0,2,1
BD 000311 .B456  2015,BD311 .B456 2015,6573888,ALDERMAN,2015,Towards a relational ontology : philosophy's other possibility /,"Benjamin, Andrew E.,",X031732578,STACKS,CHECKEDOUT,BOOK,6/25/15,1/28/19,1,0,0,1,1
BD 000311 .B47  2015,BD311 .B47 2015,6513309,ALDERMAN,2015,Ontology and metaontology : a contemporary guide /,"Berto, Francesco,",X031705260,STACKS,STACKS,BOOK,3/4/15,7/16/18,2,1,0,3,1
BD 000311 .B49  1990,BD311 .B49 1990,1736253,ALDERMAN,1990,"The conning, the cunning of being : being a Kierkegaardian demonstration of the postmodern implosion of metaphysical sense in Aristotle and the early Heidegger /","Bigelow, Pat.",X001810626,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
BD 000311 .B494  1993,BD311 .B494 1993,2123783,ALDERMAN,1993,"Earth muse : feminism, nature, and art /","Bigwood, Carol,",X002232233,STACKS,STACKS,BOOK,6/30/96,4/1/98,0,0,2,8,1
BD 000311 .B68  2015,BD311 .B68 2015,6656968,ALDERMAN,2015,Virtual reality : the last human narrative? /,"Botz-Bornstein, Thorsten.",X031735330,STACKS,CHECKEDOUT,BOOK,12/9/15,1/31/19,3,0,0,3,1
