Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
1021636,2,ALDERMAN,STACKS,PJ7832 .U63 K5,1968,al-Kha?i?ah.,"H?n?, Mu?ammad Balq?sim.",X000756468,BOOK,6/29/96,10/2/07,STACKS,0,0,1,0,1
2369246,2,ALDERMAN,STACKS,PJ7832 .U65 S26 1991,1991,Samak al-lujjah : riw?yah /,"??r?n?, Fay?al.",X002527388,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
1320675,2,ALDERMAN,STACKS,PJ7832 .U655 A83 1987,1987,Araq al-laylah al-f??ilah /,"??r?n?, Mun?f.",X001503658,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
2432992,2,ALDERMAN,STACKS,PJ7832 .U69 R35 1992,1992,R??i?at al-la?a??t /,"?usayn, Bah?jah.",X002621864,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2677145,2,ALDERMAN,STACKS,PJ7832 .U7 K443 1996,1996,Khanaq? al-ashj?r : qi?a? qa??rah /,"?usayn, ?asan Khal?l,",X004156174,BOOK,4/2/97,10/2/07,STACKS,0,0,0,0,1
2832305,2,ALDERMAN,STACKS,PJ7832 .U71125 K45 1993,1993,al-Khiy?nah al-h?di?ah : awwal qi??at tajassus ?aq?q?yah min malaff?t al-mukh?bar?t al-?arb?yah /,"?usayn, Fu??d.",X004285134,BOOK,9/17/98,10/2/07,STACKS,0,0,0,0,1
2488349,2,ALDERMAN,STACKS,PJ7832 .U71126 H88 1993,1993,al-?uway?? : riw?yah /,"?usayn, Fu??d Na?r al-D?n.",X004259914,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
1318959,2,ALDERMAN,STACKS,PJ7832 .U712 K33 1987,1987,Kab?r al-maq?m /,"?usayn, ?usayn ?Al?.",X001501034,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
1224553,2,ALDERMAN,STACKS,PJ7832 .U7125 M3 1981,1981,M? war??a al-nahr /,"?usayn, ??h?,",X001466341,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
1338548,2,ALDERMAN,STACKS,PJ7832 .U7125 S5 1981,1981,Shajarat al-bu?s /,"?usayn, ??h?,",X001561697,BOOK,6/30/96,1/15/08,STACKS,0,0,0,2,1
425974,2,ALDERMAN,STACKS,PJ7832 .U7125 Z46313 1976,1976,A passage to France : the third volume of the autobiography of ??h? ?usain /,"?usayn, ??h?,",X000469551,BOOK,6/29/96,10/2/07,STACKS,0,0,0,6,1
1881129,2,ALDERMAN,STACKS,PJ7832 .U7125 Z46313 1990,1990,An Egyptian childhood /,"?usayn, ??h?,",X002028896,BOOK,6/30/96,10/2/07,STACKS,0,0,0,7,1
1250974,2,ALDERMAN,STACKS,PJ7832 .U7125 Z46335 1988,1988,Blindness & autobiography : Al-Ayy?m of ??h? ?usayn /,"Malti-Douglas, Fedwa.",X001314123,BOOK,6/30/96,12/6/06,STACKS,0,0,0,4,1
1245003,2,ALDERMAN,STACKS,PJ7832 .U7125 Z48 1981,1981,??ha ?usayn wa-al-J?mi?ah al-Mi?r?yah.,"Jumay??, ?Abd al-Mun?im Ibr?h?m al-Dus?q?.",X001396072,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
2767224,2,ALDERMAN,STACKS,PJ7832 .U7125 Z53 1998,1998,Ayy?m al-?umr : ras??il kh???ah bayna ??h? ?usayn wa-Tawf?q al-?ak?m /,"?Abd al-?Az?z, Ibr?h?m.",X004156842,BOOK,2/12/98,10/2/07,STACKS,0,0,1,2,1
