Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PF 003974 .S68  LFG.7,PF3974 .S68 Lfg.7,592998,ALDERMAN,1971,Althochdeutsches Glossenwörterbuch. (Mit Stellennachweis zu sämtlichen gedruckten althochdeutschen und verwandten Glossen).,"Starck, Taylor,",X030798601,STACKS,STACKS,BOUND-JRNL,11/11/10,1/1/00,0,0,1,0,1
PF 003974 .S68  LFG.8,PF3974 .S68 Lfg.8,592998,ALDERMAN,1971,Althochdeutsches Glossenwörterbuch. (Mit Stellennachweis zu sämtlichen gedruckten althochdeutschen und verwandten Glossen).,"Starck, Taylor,",X030798602,STACKS,STACKS,BOUND-JRNL,11/11/10,1/1/00,0,0,1,0,1
PF 003974 .S68  LFG.9,PF3974 .S68 Lfg.9,592998,ALDERMAN,1971,Althochdeutsches Glossenwörterbuch. (Mit Stellennachweis zu sämtlichen gedruckten althochdeutschen und verwandten Glossen).,"Starck, Taylor,",X030798603,STACKS,STACKS,BOUND-JRNL,11/11/10,1/1/00,0,0,1,0,1
PF 003974 .S72  1985,PF3974 .S72 1985,697426,ALDERMAN,1985,Addenda und Corrigenda (II) zur althochdeutschen Glossensammlung /,"Schützeichel, Rudolf.",X032319652,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003974 .T5,PF3974 .T5,357557,ALDERMAN,1977,"Althochdeutsche Aratorglossen : Paris lat. 8318, Gotha Membr. II 115 /","Tiefenbach, Heinrich.",X000079831,STACKS,STACKS,BOOK,6/28/96,6/30/05,0,0,0,1,1
PF 003974 .W3  1971,PF3974 .W3 1971,371154,ALDERMAN,1971,Altdeutsches Handwörterbuch.,"Wackernagel, Wilhelm,",X000224495,STACKS,STACKS,BOOK,6/28/96,11/9/09,0,0,0,1,1
PF 003975 .K639  1994,PF3975 .K639 1994,2384039,ALDERMAN,1994,Taschenwörterbuch des althochdeutschen Sprachschatzes /,"Köbler, Gerhard,",X002582661,STACKS,STACKS,BOOK,7/1/96,11/9/09,0,0,0,11,1
PF 003975 .K64  1993,PF3975 .K64 1993,2300523,ALDERMAN,1993,Wörterbuch des althochdeutschen Sprachschatzes /,"Köbler, Gerhard,",X002491908,STACKS,STACKS,BOOK,7/1/96,4/2/04,0,0,2,4,1
PF 003975 .L56  1988  BD.000001,PF3975 .L56 1988 Bd.1,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X001665197,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
PF 003975 .L56  1988  BD.000002,PF3975 .L56 1988 Bd.2,1659291,ALDERMAN,1988,Etymologisches Wörterbuch des Althochdeutschen /,"Lloyd, Albert L.,",X004262895,STACKS,STACKS,BOOK,2/12/99,1/1/00,0,0,0,0,1
