Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BH 000151 .A88  2010  V.000004,BH151 .A88 2010 v.4,6605464,ALDERMAN,2010,Ästhetische Grundbegriffe : historisches Wörterbuch in sieben Bänden /,,X031738624,STACKS,STACKS,BOOK,7/28/15,8/7/15,1,0,0,1,1
BH 000151 .A88  2010  V.000005,BH151 .A88 2010 v.5,6605464,ALDERMAN,2010,Ästhetische Grundbegriffe : historisches Wörterbuch in sieben Bänden /,,X031738626,STACKS,STACKS,BOOK,7/28/15,8/7/15,1,0,0,1,1
BH 000151 .A88  2010  V.000006,BH151 .A88 2010 v.6,6605464,ALDERMAN,2010,Ästhetische Grundbegriffe : historisches Wörterbuch in sieben Bänden /,,X031738625,STACKS,STACKS,BOOK,7/28/15,8/7/15,1,0,0,1,1
BH 000151 .A88  2010  V.000007,BH151 .A88 2010 v.7,6605464,ALDERMAN,2010,Ästhetische Grundbegriffe : historisches Wörterbuch in sieben Bänden /,,X031738621,STACKS,STACKS,BOOK,7/28/15,8/7/15,1,0,0,1,1
BH 000151 .B47  1992,BH151 .B47 1992,1949841,ALDERMAN,1992,The fate of art : aesthetic alienation from Kant to Derrida and Adorno /,"Bernstein, J. M.",X002073486,STACKS,STACKS,BOOK,6/30/96,5/7/11,0,0,1,69,1
BH 000151 .B47  1992,BH151 .B47 1992,1949841,ALDERMAN,1992,The fate of art : aesthetic alienation from Kant to Derrida and Adorno /,"Bernstein, J. M.",X002737684,STACKS,CHECKEDOUT,BOOK,6/30/96,2/1/17,1,1,2,15,1
BH 000151 .B59  1984,BH151 .B59 1984,1611307,ALDERMAN,1984,"Bh?va, udvega, aura sa?vedan? /","Bor?, R?jamala,",X001662671,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
BH 000151 .E2  1990,BH151 .E2 1990,1642790,ALDERMAN,1990,The ideology of the aesthetic /,"Eagleton, Terry,",X001729231,STACKS,CHECKEDOUT,BOOK,6/30/96,3/16/19,4,7,19,107,1
BH 000151 .E2  1990,BH151 .E2 1990,1642790,ALDERMAN,1990,The ideology of the aesthetic /,"Eagleton, Terry,",X002737821,STACKS,STACKS,BOOK,6/30/96,10/9/17,3,11,11,105,1
BH 000151 .E2  1990,BH151 .E2 1990,1642790,CLEMONS,1990,The ideology of the aesthetic /,"Eagleton, Terry,",X001809250,BY-REQUEST,CHECKEDOUT,BOOK,6/30/96,2/22/19,8,8,9,155,2
BH 000151 .E23  1989,BH151 .E23 1989,1611021,ALDERMAN,1989,Ästhetik des Abschieds : Kritik der Moderne /,"Ebeling, Hans,",X001651084,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,0,1
BH 000151 .E75  1992,BH151 .E75 1992,2022860,ALDERMAN,1992,Esthétique et poétique /,,X002170542,STACKS,STACKS,BOOK,6/30/96,7/17/07,0,0,1,3,1
BH 000151 .F4713  1993,BH151 .F4713 1993,2271603,ALDERMAN,1993,Homo aestheticus : the invention of taste in the democratic age /,"Ferry, Luc.",X002336009,STACKS,STACKS,BOOK,7/1/96,8/28/15,1,4,3,52,1
BH 000151 .F4713  1993,BH151 .F4713 1993,2271603,CLEMONS,1993,Homo aestheticus : the invention of taste in the democratic age /,"Ferry, Luc.",X002596172,BY-REQUEST,BY-REQUEST,BOOK,7/1/96,9/18/17,1,1,1,38,1
BH 000151 .F49  1999,BH151 .F49 1999,2922452,ALDERMAN,1999,The Gray book /,"Fioretos, Aris.",X004267836,STACKS,STACKS,BOOK,6/21/99,5/8/04,0,0,0,1,1
BH 000151 .G58  1988,BH151 .G58 1988,1357314,ALDERMAN,1988,Storia dell'estetica /,"Givone, Sergio,",X001603292,STACKS,STACKS,BOOK,6/30/96,10/8/13,0,0,0,2,1
BH 000151 .G76  2017,BH151 .G76 2017,7315960,ALDERMAN,2017,The emergence of modern aesthetic theory : religion and morality in Enlightenment Germany and Scotland /,"Grote, Simon,",X031810424,STACKS,CHECKEDOUT,BOOK,12/13/17,4/10/18,1,2,0,3,1
BH 000151 .H57  1996  V.000001,BH151 .H57 1996 v.1,4333725,ALDERMAN,1996,Historia de las ideas estéticas y de las teorías artísticas contemporáneas /,,X004995276,STACKS,STACKS,BOOK,12/13/05,4/30/12,0,0,0,6,1
BH 000151 .H57  1996  V.000002,BH151 .H57 1996 v.2,4333725,ALDERMAN,1996,Historia de las ideas estéticas y de las teorías artísticas contemporáneas /,,X004995275,STACKS,STACKS,BOOK,12/13/05,4/30/12,0,0,0,6,1
BH 000151 .H823  1995  BD.000001,BH151 .H823 1995 Bd.1,2533094,ALDERMAN,1995,Untersuchungen zur philosophischen Ästhetik /,"Hubbert, Joachim,",X004063709,STACKS,STACKS,BOOK,7/1/96,9/22/08,0,0,0,2,1
BH 000151 .H823  1995  BD.000002,BH151 .H823 1995 Bd.2,2533094,ALDERMAN,1995,Untersuchungen zur philosophischen Ästhetik /,"Hubbert, Joachim,",X006035756,STACKS,STACKS,BOOK,9/17/97,9/2/10,0,0,0,1,1
BH 000151 .H823  1995  BD.000003,BH151 .H823 1995 Bd.3,2533094,ALDERMAN,1995,Untersuchungen zur philosophischen Ästhetik /,"Hubbert, Joachim,",X006050494,STACKS,STACKS,BOOK,9/17/97,9/2/10,0,0,0,1,1
BH 000151 .H823  1995  BD.000004,BH151 .H823 1995 Bd.4,2533094,ALDERMAN,1995,Untersuchungen zur philosophischen Ästhetik /,"Hubbert, Joachim,",X006050486,STACKS,STACKS,BOOK,9/17/97,9/2/10,0,0,0,1,1
BH 000151 .J3818  2004,BH151 .J3818 2004,4325786,ALDERMAN,2004,Las transformaciones de lo moderno : estudios sobre las etapas de la modernidad estética /,"Jauss, Hans Robert.",X004919963,STACKS,STACKS,BOOK,11/3/05,7/17/07,0,0,0,1,1
BH 000151 .K5513,BH151 .K5513,295741,CLEMONS,1979,Form and meaning : essays on Renaissance and modern art /,"Klein, Robert,",X000041495,BY-REQUEST,BY-REQUEST,BOOK,6/28/96,9/23/14,1,36,2,52,1
BH 000151 .L36  1992,BH151 .L36 1992,1990115,ALDERMAN,1992,Der kalkulierte Wahnsinn : Innenansichten ästhetischer Moderne /,"Lange, Wolfgang,",X002169770,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
BH 000151 .L44  1995,BH151 .L44 1995,2442472,ALDERMAN,1995,"Ästhetik der Utopie : Arthur Schopenhauer, Sören Kierkegaard, Georg Simmel, Max Weber, Ernst Bloch /","Lehmann, Günther Kurt,",X002627232,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
BH 000151 .L5  1933,BH151 .L5 1933,4385099,ALDERMAN,1933,"A critical history of modern aesthetics,","Listowel, William Francis Hare,",X030120630,STACKS,STACKS,BOOK,8/1/06,1/1/00,0,0,0,0,1
