"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","KeepOnGrounds"
"1",2633311,"X004434267","PA  6568 .A2 1999 v.1","ALDERMAN","Plauti Comoediae /","Plautus, Titus Maccius.",1999,"12/2/96","3/15/11",0,0,0,2,"2",TRUE,0
"2",2310782,"X031917120","PA 111 .C43 1924 v.1","ALDERMAN","Akad?meika anagn?smata : eis t?n hell?nik?n kai latinik?n grammatik?n.","Chatzidakis, Ge?rgios N.",1924,"7/1/96","2/14/18",0,0,0,4,"2",TRUE,0
"3",2287612,"X002521645","PA 23 .F54 1993 v.1","ALDERMAN","La Filologia medievale e umanistica greca e latina nel secolo XX : atti del congresso internazionale, Roma, Consiglio nazionale delle ricerche, Università La Sapienza, 11-15 dicembre 1989.","",1993,"7/1/96","1/1/00",0,0,0,2,"2",TRUE,0
"4",2329663,"X032078989","PA 25 .H25 Bd.7 T.2 Halfte 1 Aufl.5","ALDERMAN","Geschichte der griechischen Litteratur /","Schmid, Wilhelm,",1908,"3/9/18","1/1/00",0,0,0,3,"2",FALSE,0
"5",2329664,"2329664-1001","PA 25 .H25 Bd.8","ALDERMAN","Geschichte de römischen Litteratur bis zum Gesetzgebungswerk des Kaisers Justinian /","Schanz, Martin,",1890,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,0
"6",2329665,"2329665-1001","PA 25 .H25 Bd.8 Aufl.2","ALDERMAN","Geschichte der römischen Litteratur bis zum Gesetzgebungswerk des Kaisers Justinian.","Schanz, Martin,",1898,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,0
"7",2329666,"2329666-1001","PA 25 .H25 Bd.8 Aufl.3","ALDERMAN","Geschichte der römischen Litteratur bis zum Gesetzgebungswerk des Kaisers Justinian /","Schanz, Martin,",1907,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,0
"8",2329668,"X000195323","PA 25 .H25 Bd.9 Abt.2 T.1","ALDERMAN","Geschichte der lateinischen Literatur des Mittelalters /","Manitius, Max,",1911,"7/1/96","10/16/09",0,0,0,1,"2",FALSE,0
"9",1379004,"X001617230","PA 25 .S83 1987 v.1","ALDERMAN","Studia varia Bruxellensia ad orbem Graeco-Latinum pertinentia : dertig jaar klassieke filologie aan de Vrije Universiteit Brussel /","",1987,"6/30/96","4/11/00",1,1,2,3,"2",TRUE,0
"10",2367944,"X004039154","PA 258 .Z8613 1994 v.2","ALDERMAN","Greek : a course in classical and post-classical Greek grammar from original texts /","Zuntz, Günther,",1994,"10/30/96","7/12/18",3,4,22,2,"2",TRUE,0
"11",1603510,"X001635722","PA 26 .D45 F55 1987 v.1","ALDERMAN","Filologia e forme letterarie : studi offerti a Francesco Della Corte.","",1987,"6/30/96","4/6/17",6,3,2,5,"2",TRUE,0
"12",2144715,"X002405397","PA 26 .M76 S78 1991 v.1","ALDERMAN","Studi di filologia classica in onore di Giusto Monaco.","",1991,"7/1/96","4/19/07",12,0,0,4,"2",TRUE,0
"13",997213,"997213-2001","PA 2893 .F7 N65 order AEJ1473-001","ALDERMAN","Novum glossarium mediae latinitatis.","",1900,"6/5/97","1/1/00",4,0,0,12,"2",FALSE,0
"14",165090,"165090-7001","PA 2893 .S8 W4 order-001","ALDERMAN","Glossarium till medeltidslatinet i Sverige = Glossarium mediae latinitatis Sueciae /","Westerbergh, Ulla.",1968,"10/21/96","1/1/00",0,0,0,8,"2",FALSE,0
"15",233105,"X030498481","PA 2927 .D8 1883 v.1","ALDERMAN","Glossarium mediae et infimae latinitatis","Du Cange, Charles Du Fresne,",1883,"3/9/10","8/31/10",14,0,0,20,"2",TRUE,0
"16",2483823,"X002698055","PA 404 .K34 B6 1995 v.1","ALDERMAN","Kalos Kagathos - Kalokagathia : d'un terme de propagande de sophistes à une notion sociale et philosophique : étude d'histoire athénienne /","Bourriot, Félix.",1995,"7/1/96","1/1/00",0,0,0,2,"2",TRUE,0
"17",1012701,"X030588670","PA 422 .C5 1968 t.1","ALDERMAN","Dictionnaire étymologique de la langue grecque : histoire des mots /","Chantraine, Pierre,",1968,"6/29/96","12/5/09",1,0,0,4,"2",FALSE,0
"18",1780715,"X002063699","PA 423 .S76 1984 v. 1","ALDERMAN","Cognomi greci nel Salento /","Stomeo, Paolo,",1984,"6/30/96","10/16/09",0,0,0,2,"2",TRUE,0
"19",994303,"X030593311","PA 442 .E8 v.1 pt.1 1831","ALDERMAN","Thesaurus graecae linguae, ab Henrico Stephano constructus.","Estienne, Henri,",1831,"3/10/10","1/1/00",13,0,0,9,"2",TRUE,0
"20",517234,"517234-2001","PA 445 .G3 S5 1955 order-001","ALDERMAN","Lexikon des frühgriechischen Epos.","Snell, Bruno,",1955,"4/21/97","1/1/00",10,32,43,11,"2",FALSE,0
"21",1302280,"X001400188","PA 445 .S6 D65 1985 v.1","ALDERMAN","Diccionario micénico : (DMic.) /","",1985,"6/30/96","5/30/13",3,2,4,2,"2",TRUE,0
"22",2151484,"X002311035","PA 4455 .L36 1993 T.1","ALDERMAN","Geschichte des Peloponnesischen Krieges : griechisch-deutsch /","Thucydides.",1993,"7/1/96","1/1/00",0,0,0,2,"2",FALSE,0
"23",7444593,"X032333812","PA 6304 .T6 1805","ALDERMAN","Tuscularum disputationum= Tusculan Disputations","Ciceronis, M. Tullii=",1805,"3/27/18","1/1/00",0,0,0,1,"2",FALSE,0
"24",98933,"X000970954","PA 6308 .T6 D67 1985 V.1","ALDERMAN","Tusculan disputations /","Cicero, Marcus Tullius.",1985,"6/28/96","5/21/10",2,2,2,2,"2",TRUE,0
"25",132340,"X000825700","PA 6320 .N48 1981 LFG.1","ALDERMAN","M. Tullius Cicero, Laelius : Einleitung und Kommentar /","Neuhausen, Karl August.",1981,"6/28/96","4/13/15",3,3,6,5,"2",FALSE,0
"26",2285737,"X001123913","PA 6375 .C6 D4 1969 livre 10","ALDERMAN","De l'agriculture /","Columella, Lucius Junius Moderatus.",1900,"7/1/96","11/18/10",1,0,0,3,"2",TRUE,0
"27",1780618,"X001359385","PA 6381 .D8 A34 1985 t.2","ALDERMAN","?uvres /","Dracontius, Blossius Aemilius,",1985,"6/30/96","12/9/00",1,0,0,3,"2",FALSE,0
"28",631588,"X001683600","PA 6390 .A2 1967 t.3","ALDERMAN","Les Nuits attiques.","Gellius, Aulus.",1967,"6/29/96","10/23/09",5,0,0,4,"2",FALSE,0
"29",1934248,"X000936631","PA 6393 .C2 1743 v.1","ALDERMAN","The Odes, epodes and carmen seculare of Horace. In Latin and English.  With critical notes collected from his best Latin and French commentators.","Horace.",1743,"6/30/96","10/15/13",3,2,0,2,"2",TRUE,0
"30",2342300,"X002550541","PA 6393 .E8 H67 1994 v.1","ALDERMAN","Epistles /","Horace.",1994,"7/1/96","5/14/16",4,2,8,1,"2",TRUE,0
"31",2251116,"X002421959","PA 6399 .A1 C36 1991 v.1 t.1","ALDERMAN","Le opere /","Horace.",1991,"7/1/96","5/9/13",2,2,6,2,"2",TRUE,0
"32",1964218,"X002126999","PA 6452 .A7 1991 t.1","ALDERMAN","Titi Livi Ab urbe condita : libri xxxi-xl /","Livy.",1991,"6/30/96","2/16/04",2,0,0,2,"2",FALSE,0
"33",245408,"X001705347","PA 6481 .L6 A33","ALDERMAN","Satires /","Lucilius, Gaius,",1978,"6/28/96","6/9/11",2,0,0,3,"2",FALSE,0
"34",1357152,"X000504137","PA 6522 .A1 1839 V.2","ALDERMAN","Ovid /","Ovid,",1839,"6/30/96","10/23/09",4,0,0,1,"2",TRUE,0
"35",997683,"X000315608","PA 6522 .A1 1844 V.1","ALDERMAN","Ovid.","Ovid,",1844,"6/29/96","2/7/13",5,2,0,2,"2",TRUE,0
"36",2444671,"X002651586","PA 6522 .A1 1977 v.3","ALDERMAN","Ovid.","Ovid,",1977,"7/1/96","1/27/03",12,7,6,3,"2",TRUE,0
"37",1975541,"X002113162","PA 6523 .F2 S3 1992 t.1","ALDERMAN","Les fastes /","Ovid,",1992,"6/30/96","1/17/18",6,4,0,2,"2",FALSE,0
"38",1666946,"X001608729","PA 6523 .M2 L27 1985 t.2","ALDERMAN","Les Métamorphoses /","Ovid,",1985,"6/30/96","10/23/09",4,0,0,1,"2",FALSE,0
"39",528362,"X000870099","PA 6553 .D4 1968 V.1","ALDERMAN","A concordance of Ovid.","Deferrari, Roy J. (Roy Joseph),",1968,"6/29/96","8/10/99",5,0,0,4,"2",TRUE,0
"40",1892939,"X001585832","PA 6568 .A2 1932 t.1","ALDERMAN","Plaute /","Plautus, Titus Maccius.",1932,"6/30/96","1/8/00",8,0,0,7,"2",FALSE,0
"41",1666960,"X001608552","PA 6568 .A2 1989 t.1","ALDERMAN","Plaute /","Plautus, Titus Maccius.",1989,"6/30/96","1/1/00",0,0,0,2,"2",FALSE,0
"42",2456147,"X002783518","PA 6569 .S55 1995 v.1","ALDERMAN","Plautus : the comedies /","Plautus, Titus Maccius.",1995,"7/1/96","4/14/15",5,8,5,5,"2 3 10",TRUE,0
"43",1958877,"X002118112","PA 6609 .Z8 L7 1971 v.1","ALDERMAN","Lexicon Plautinum /","Lodge, Gonzalez,",1971,"6/30/96","8/1/15",0,2,4,2,"2",TRUE,0
"44",1343120,"X030702948","PA 6611 .A2 1851 v.1-2","ALDERMAN","C. Plini Secundi Naturalis historiae libri XXXVII /","Pliny,",1851,"6/30/96","7/31/16",1,0,0,1,"2 14",TRUE,0
"45",1666933,"X001610042","PA 6639 .F5 G83 1967 t.2","ALDERMAN","Lettres /","Pliny,",1967,"6/30/96","10/23/09",0,0,0,1,"2",FALSE,0
"46",1950380,"X002060221","PA 6640 .Z8 1991 pars 1 v.1","ALDERMAN","Concordantiae in C. Plinii Caecilii Secundi opera.","Heberlein, Friedrich.",1991,"6/30/96","3/15/11",0,0,0,5,"2",TRUE,0
"47",2124040,"X002271885","PA 6642 .A335 1993 v.1","ALDERMAN","Summa super Priscianum /","Helias, Petrus,",1993,"6/30/96","8/22/05",3,0,0,2,"2",TRUE,0
"48",306720,"X004939106","PA 6649 .A2 1975 t.1","ALDERMAN","Institution oratoire /","Quintilian.",1975,"6/28/96","5/23/06",1,0,0,7,"2",FALSE,0
"49",64479,"X002755619","PA 6650 .E5 W3 1856a v.2","ALDERMAN","Quintilian's Institutes of oratory; or, Education of an orator. In twelve books. Literally tr. with notes.","Quintilian.",1856,"6/28/96","12/7/07",4,2,3,2,"2 10",TRUE,0
"50",1010591,"X002755581","PA 6650 .E5 W3 1875 v.2","ALDERMAN","Quintilian's Institutes of oratory;","Quintilian.",1875,"6/29/96","9/29/04",0,0,0,1,"2",TRUE,0
"51",123280,"X002755609","PA 6650 .E5W3 1907","ALDERMAN","Quintilian's Institutes of oratory; or, Education of an orator. In twelve books.","Quintilian.",1907,"6/28/96","6/16/18",1,1,8,1,"2",FALSE,0
"52",1808671,"X001905041","PA 6656 .Z8 C65 1991 v.1","ALDERMAN","Concordantia in Corpus Sallustianum /","",1991,"6/30/96","10/21/08",3,0,0,2,"2",TRUE,0
"53",1675430,"X002562522","PA 6661 .D75 1988 v.1","ALDERMAN","De vita beata /","Seneca, Lucius Annaeus,",1988,"6/30/96","9/5/00",0,0,0,2,"2",TRUE,0
"54",2089803,"X002212536","PA 6661 .D82 1992 Bd.1","ALDERMAN","Die kleinen Dialoge : Lateinisch-Deutsch /","Seneca, Lucius Annaeus,",1992,"6/30/96","1/1/00",0,0,0,2,"2",FALSE,0
"55",1780826,"X002085867","PA 6664 .T5 1988 v.2","ALDERMAN","Tieste /","Seneca, Lucius Annaeus,",1988,"6/30/96","10/26/09",0,0,0,1,"2",TRUE,0
"56",1974254,"X002117029","PA 6666 .A1 1992 v.1","ALDERMAN","Seneca /","Seneca, Lucius Annaeus,",1992,"6/30/96","4/3/16",6,6,2,2,"2 14",TRUE,0
"57",1753110,"X002672551","PA 6671 .D8 V53 1988 v.1","ALDERMAN","I dialoghi /","Seneca, Lucius Annaeus,",1988,"4/29/98","10/26/09",0,0,0,2,"2",TRUE,0
"58",1760257,"X001825176","PA 6697 .A4 1990 t.1","ALDERMAN","Thébaïde /","Statius, P. Papinius (Publius Papinius)",1990,"6/30/96","2/6/18",2,0,0,3,"2",FALSE,0
"59",720305,"X000665953","PA 6705 .A2 1978 t.1","ALDERMAN","P. Cornelii Taciti Libri qui supersunt /","Tacitus, Cornelius.",1978,"6/29/96","1/1/00",4,1,0,5,"2",FALSE,0
"60",1663052,"X002114180","PA 6705 .A6 1986 t.1 pars 1","ALDERMAN","Cornelii Taciti libri qui supersunt /","Tacitus, Cornelius.",1986,"6/30/96","5/31/17",5,6,3,3,"2",FALSE,0
"61",1010666,"X000209635","PA 6705 .A9 G6 V.1","ALDERMAN","The annals of Tacitus, books 1-6.","Goodyear, F. R. D. (Francis Richard David),",1972,"6/29/96","6/29/18",15,9,8,2,"2",TRUE,0
"62",1374622,"X002180271","PA 6706 .G4:B45 1989 T.2","ALDERMAN","Beiträge zum Verständnis der Germania des Tacitus /","",1989,"6/30/96","1/1/00",2,0,0,2,"2",FALSE,0
"63",418673,"X000951938","PA 6708 .A3 G6 V.1","ALDERMAN","Annales.","Tacitus, Cornelius.",1966,"6/29/96","4/9/13",4,1,3,3,"2",TRUE,0
"64",1666951,"X001608626","PA 6708 .A3 W8 1978 t.4","ALDERMAN","Annales /","Tacitus, Cornelius.",1978,"6/30/96","10/26/09",0,0,0,1,"2",FALSE,0
"65",1346195,"X002596444","PA 6801 .A2 1881a v.1","ALDERMAN","Opera,","Virgil.",1881,"6/30/96","7/6/10",3,0,0,2,"2",TRUE,0
"66",1346193,"X002076210","PA 6801 .A2 1882 v.1","ALDERMAN","Gedichte / erklärt von Th. Ladewig.","Virgil.",1882,"6/30/96","3/16/11",1,0,0,2,"2",TRUE,0
"67",631466,"X000442786","PA 6801 .A5 1972 V.1","ALDERMAN","The Aeneid of Virgil,","Virgil.",1972,"6/29/96","1/13/15",13,5,8,2,"2",TRUE,0
"68",1748172,"X002643237","PA 6801 .A6 P3 1909 v.2","ALDERMAN","The Aeneid of Virgil /","Virgil.",1909,"6/30/96","4/21/18",1,2,8,1,"2",TRUE,0
"69",295629,"X001271178","PA 6801 .A6 P3 1914 V.2","ALDERMAN","The Aeneid of Virgil ...","Virgil.",1914,"6/28/96","7/17/14",1,0,0,1,"2",TRUE,0
"70",1751102,"X000619505","PA 6801 .A6 P3 1962 v.2","ALDERMAN","The Aeneid of Virgil,","Virgil.",1962,"6/30/96","2/28/11",7,1,1,2,"2",TRUE,0
"71",1248752,"X001741071","PA 6804 .A6 1988 v.1","CLEMONS","Georgics /","Virgil.",1988,"6/30/96","2/26/15",8,7,23,4,"2 3",TRUE,0
"72",2497097,"X001926880","PA 6807 .A1 D7 1709a v.3","ALDERMAN","The works of Virgil : containing his Pastorals, Georgics and Aeneis /","Virgil.",1709,"7/1/96","3/16/11",0,0,0,1,"2",TRUE,0
"73",1858021,"X001474595","PA 6809 .A5 B4 1934 V.2","ALDERMAN","Énéide /","Virgil.",1934,"6/30/96","3/16/11",0,0,0,1,"2",TRUE,0
"74",1858022,"X001179690","PA 6809 .A5 B4 1948 V.1","ALDERMAN","Énéide.","Virgil.",1948,"6/30/96","10/26/09",1,0,0,1,"2",TRUE,0
"75",1333936,"X000361704","PA 6809 .A5 B4 1970 V.1","ALDERMAN","Énéide;","Virgil.",1970,"6/30/96","10/26/09",5,0,0,2,"2",TRUE,0
"76",1858020,"X001608619","PA 6809 .A5 P47 1977 t.2","ALDERMAN","Énéide /","Virgil.",1977,"6/30/96","5/5/14",0,1,1,1,"2",FALSE,0
"77",1848705,"X002212939","PA 6815 .V54 1989 v.1","ALDERMAN","Traducción y glosas de la Eneida /","Virgil.",1989,"6/30/96","1/22/09",3,0,0,2,"2",TRUE,0
"78",1240392,"X001261000","PA 6952 .E63 1984 V.1","ALDERMAN","Enciclopedia virgiliana.","",1984,"6/30/96","10/12/11",42,0,0,6,"2",TRUE,0
"79",518659,"X000224548","PA 8015 .B7 Bd.1","ALDERMAN","Geschichte der lateinischen Literatur des Mittelalters /","Brunhölzl, Franz,",1975,"6/29/96","5/24/07",2,0,0,2,"2",FALSE,0
"80",1737964,"X002001310","PA 8020 .I37 1990 pt.1","ALDERMAN","Companion to neo-Latin studies /","IJsewijn, J. (Jozef)",1990,"6/30/96","5/6/16",5,3,0,2,"2",FALSE,0
"81",2303055,"X002525976","PA 8035 .B7814 1990 t.1:v.1","ALDERMAN","Histoire de la littérature latine du Moyen Âge /","Brunhölzl, Franz,",1990,"7/1/96","9/26/13",0,0,0,2,"2",TRUE,0
"82",2294385,"X002479366","PA 8045 .S7 Z993 1993 pars 1","ALDERMAN","Corpus historiographicum latinum hispanum, saeculi VIII-XII :  concordantiae /","",1993,"7/1/96","10/26/09",0,0,0,2,"2",FALSE,0
"83",102876,"X030507211","PA 8105 .B47 .Bd.1 1985","ALDERMAN","Initia humanistica Latina : Initienverzeichnis lateinischer Prosa und Poesie aus der Zeit des 14. bis 16. Jahrhunderts /","Bertalot, Ludwig.",1985,"6/28/96","1/1/00",1,0,0,2,"2",FALSE,0
"84",998038,"X000240303","PA 8133 .S8 C289 1967 v.1","ALDERMAN","Carmina burana.","",1967,"6/29/96","9/30/11",0,2,0,2,"2",TRUE,0
"85",378327,"X001843076","PA 8142 .L35 t.7","ALDERMAN","Lateinische Osterfeiern und Osterspiele /","",1975,"6/28/96","1/1/00",3,0,0,9,"2",FALSE,0
"86",2100552,"X002250725","PA 817 .S92 1992 v.1","ALDERMAN","An introduction to the study of New Testament Greek /","Swetnam, James.",1992,"6/30/96","4/11/11",1,0,0,2,"2",TRUE,0
"87",1977016,"X002114974","PA 8306 .C44 A17 1992 v.1","ALDERMAN","Christani Campililiensis Opera poetica /","Christanus,",1992,"6/30/96","1/1/00",0,0,0,2,"2",TRUE,0
"88",2300619,"X002447082","PA 8310 .F7 A62 1994 t.1","ALDERMAN","Poèmes /","Fortunatus, Venantius Honorius Clementianus,",1994,"7/1/96","1/11/16",3,3,0,3,"2",FALSE,0
"89",2110846,"X002252827","PA 8325 .W45 1992 Bd.1","ALDERMAN","Gesta Romanorum /","Weiske, Brigitte.",1992,"6/30/96","1/1/00",0,0,0,2,"2",FALSE,0
"90",1754775,"X001825048","PA 8347 .H75 G47 1990 T.1","ALDERMAN","Die Gesta militum des Hugo von Mâcon : ein bisher unbekanntes Werk der Erzählliteratur des Hochmittelalters /","Hugo,",1990,"6/30/96","7/9/02",0,0,0,2,"2",FALSE,0
"91",351927,"X000148114","PA 8385 .M33 1977 V.1","ALDERMAN","Mathei Vindocinesis Opera /","Matthew,",1977,"6/28/96","10/26/09",0,0,0,3,"2",TRUE,0
"92",2225082,"X002310998","PA 8462 .B25 1991 v.1","ALDERMAN","Hieronymus Balbus : Poet, Humanist, Diplomat, Bischof : opera omnia quae supersunt /","Balbi, Girolamo,",1991,"7/1/96","1/1/00",0,0,0,3,"2",TRUE,0
"93",1822044,"X001925263","PA 85 .W6 A4 1990 v.1","ALDERMAN","Friedrich August Wolf, ein Leben in Briefen.","Wolf, F. A. (Friedrich August),",1990,"6/30/96","1/25/12",0,2,0,2,"2",TRUE,0
"94",2740009,"X002313185","PA v.10","ALDERMAN","Classical pamphlets","",0,"6/30/96","10/13/09",0,0,0,1,"2",TRUE,0
"95",2740735,"X002449528","PA v.33","ALDERMAN","Classical pamphlets","",0,"6/30/96","10/13/09",0,0,0,1,"2",TRUE,0
"96",3864715,"3864715-1001","PA1 .A1 L4 v.17","ALDERMAN","Il testo di Eschilo e le sue interpretazioni : atti del Seminario di studi, Cagliari, 21-23 maggio 1998 /","",1999,"7/22/02","1/1/00",0,0,0,1,"2",TRUE,0
"97",3735983,"X004612797","PA1 .A48 1999","ALDERMAN","Gasparino Barzizza e la rinascita degli studi classici : fra continuità e rinnovamento : atti del Seminario di studi, Napoli, Palazzo Sforza, 11 aprile 1997 /","",1999,"7/20/01","6/5/13",1,1,0,1,"2",FALSE,0
"98",3935295,"X004719101","PA1 .A48 2000","ALDERMAN","La letteratura pseudepigrafa nella cultura greca e romana : atti di un incontro di studi, Napoli, 15-17 gennaio 1998 /","",2000,"4/16/03","4/30/13",1,1,0,1,"2",FALSE,0
"99",543486,"X000326980","PA1 .C352 v.1","ALDERMAN","Preliminary studies for the interpretation of Saint Augustine's concept of Providence,","Götte, Johannes.",1953,"6/29/96","10/13/09",0,0,0,1,"2",TRUE,0
"100",542991,"X000326958","PA1 .C352 v.2","ALDERMAN","The Augustinian concept of Authority,","Hohensee, H.",1954,"6/29/96","10/13/09",0,0,0,1,"2",TRUE,0
"101",87895,"X000993706","PA1009 .C64 no.45","ALDERMAN","The Hagiopolites : a Byzantine treatise on musical theory /","",1983,"6/28/96","1/1/00",1,0,0,1,"2",FALSE,0
"102",779488,"X001278647","PA1009 .C64 no.46","ALDERMAN","Compendium logicae Porretanum : ex codice Oxoniensi Collegii Corporis Christi 250 = A manual of Porretan doctrine by a pupil of Gilbert's /","",1983,"6/29/96","10/16/09",1,0,0,1,"2",FALSE,0
"103",150779,"X032025429","PA1023 .C6 1948 t.1","ALDERMAN","Actes, Paris 27 juillet-2 août 1948.","International Congress of Byzantine Studies",1950,"6/28/96","1/1/00",0,0,0,2,"2",FALSE,0
"104",1756089,"X001971684","PA1025 .M47 1980 t. 2","ALDERMAN","Mesai?nika kai Nea Hell?nika.","",1980,"6/30/96","10/16/09",1,0,0,1,"2",FALSE,0
"105",318184,"X000306059","PA1027 .W4","ALDERMAN","Medieval and humanist Greek : collected essays /","Weiss, Roberto.",1977,"6/28/96","5/25/10",1,0,0,1,"2",FALSE,0
"106",1738775,"X001864994","PA1039 .A2 K68 1984","ALDERMAN","To epistolarion Ge?rgiou Lakap?nou-Andronikou Zaridou (1299-1315 ca.) kai ho iatros-aktouarios I?ann?s Zacharias (1275 ca.-1328?) : melet? philologik? /","Kourous?s, Stauros I?.",1984,"6/30/96","10/16/09",0,0,0,1,"2",FALSE,0
"107",93415,"X001019129","PA1050 .B35 1982","ALDERMAN","La sostanziale balcanizzazione del territorio romeico e della lingua neogreca /","Banfi, Emanuele.",1982,"6/28/96","10/16/09",0,0,0,1,"2",FALSE,0
"108",570515,"X000908248","PA1050 .B5","ALDERMAN","Kazantzakis and the linguistic revolution in Greek literature.","Bien, Peter.",1972,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"109",993903,"X004203736","PA1050 .B7","ALDERMAN","Medieval and modern Greek.","Browning, Robert,",1969,"6/29/96","4/11/17",1,1,9,1,"2",FALSE,0
"110",993904,"X001085713","PA1050 .G3 1870","ALDERMAN","The Modern Greek language in its relation to ancient Greek,","Geldart, Edmund Martin,",1970,"6/29/96","5/4/99",0,0,0,1,"2",FALSE,0
"111",1655095,"X001739993","PA1050 .K746 1988 t.A","ALDERMAN","Mesai?nika melet?mata : grammateia kai gl?ssa /","Kriaras, Emmanou?l.",1988,"6/30/96","1/1/00",0,0,0,2,"2",FALSE,0
"112",4895525,"X030566392","PA1050 .M33 2009","ALDERMAN","Language and national identity in Greece, 1766-1976 /","Mackridge, Peter.",2009,"7/22/09","10/19/09",0,0,0,1,"2",FALSE,0
"113",2088536,"X002214017","PA1050 .V56 1991","ALDERMAN","Il greco : preistoria e storia di una lingua indoeuropea /","Vincenzi, Giuseppe Carlo.",1991,"6/30/96","10/9/06",0,0,0,1,"2",TRUE,0
"114",1600834,"X031667735","PA1051 .P4","ALDERMAN","Kurze theoretisch praktische grammatik der neugriechischen sprache /","Pencker, A. Theodor.",1863,"6/30/96","5/11/16",1,0,0,1,"2",FALSE,0
"115",2730847,"X006044813","PA1057 .H63 1997","ALDERMAN","Greek : a comprehensive grammar of the modern language /","Holton, David.",1997,"10/31/97","8/24/17",1,4,10,1,"2",FALSE,0
"116",993905,"X032025431","PA1057 .H65","ALDERMAN","Reference grammar of literary Dhimotiki,","Householder, Fred W. (Fred Walter),",1964,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"117",2376030,"X002562457","PA1057 .I58 1993","ALDERMAN","Themes in Greek linguistics : papers from the First International Conference on Greek Linguistics, Reading, September 1993 /","International Conference on Greek Linguistics",1994,"7/1/96","3/15/15",0,1,1,1,"2",FALSE,0
"118",705831,"X001158982","PA1057 .J67 1987","ALDERMAN","Modern Greek /","Joseph, Brian D.",1987,"6/29/96","1/28/13",1,1,0,1,"2",FALSE,0
"119",52767,"X000903794","PA1057 .M27 1985","ALDERMAN","The modern Greek language : a descriptive analysis of standard modern Greek /","Mackridge, Peter",1985,"6/28/96","4/20/16",4,1,7,1,"2",FALSE,0
"120",432176,"X001054333","PA1058 .A6 1932","ALDERMAN","Greek self-taught (modern) by the natural method with phonetic pronunciation (Thimm's system) /","Anastassiou, Nicolaos.",1932,"6/29/96","10/16/09",1,0,0,1,"2",FALSE,0
"121",21909,"X001150098","PA1058 .C43 1907","ALDERMAN","La question de la langue écrite néogrecque.","Chatzidakis, Ge?rgios N.",1907,"6/28/96","1/1/00",0,0,0,1,"2",FALSE,0
"122",993906,"X000530400","PA1058 .D5 1941","ALDERMAN","Greek made easy; a simplified method of instruction in modern Greek for school and self study,","Divry, George C. (George Constantopoulos),",1938,"6/29/96","5/12/18",0,1,8,1,"2",FALSE,0
"123",646535,"X000988810","PA1058 .D5 1946","ALDERMAN","Greek made easy : a simplified method of instruction in modern Greek for schools and self study /","Divry, George C. (George Constantopoulos),",1946,"6/29/96","4/11/17",1,1,14,1,"2",FALSE,0
"124",993907,"X000530139","PA1058 .F3 1944","ALDERMAN","A practical introduction to spoken modern Greek,","Fay, Jay Wharton.",1944,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"125",4001285,"X004734931","PA1058 .H54 2004","ALDERMAN","Greek : an essential grammar of the modern language /","Holton, David.",2004,"1/21/04","6/18/18",1,3,6,1,"2",FALSE,0
"126",6225230,"X031633916","PA1058 .L5 1917","ALDERMAN","E grammatike tou demotikou scholeiou e grammatikai kai orthographikai askeseis.","Livadas, Spyridonos Z.",1917,"3/12/14","1/1/00",0,0,0,1,"2",FALSE,0
"127",129302,"129302-1001","PA1058 .P372 1921","ALDERMAN","A handbook of the modern Greek spoken language with exercises /","Petraris, K. (Karl)",1921,"6/28/96","1/1/00",0,0,0,1,"2",FALSE,0
"128",457934,"X000389806","PA1058 .P7 1950","ALDERMAN","A grammar of modern Greek on a phonetic basis.","Pring, J. T. (Julian Talbot)",1950,"6/29/96","4/11/02",1,0,0,1,"2",FALSE,0
"129",635451,"X001053857","PA1058 .R3","ALDERMAN","A practical method in the modern Greek language,","Rangabé, Eugene Rizo,",1896,"6/29/96","5/15/14",0,0,4,1,"2",FALSE,0
"130",993910,"993910-1001","PA1058 .S7","ALDERMAN","Modern Greek mastery, a short road to ancient Greek,","Stedman, Thomas Lathrop,",1896,"6/29/96","1/1/00",0,0,0,1,"2",FALSE,0
"131",993911,"X000939125","PA1058 .T44 1964","ALDERMAN","A handbook of the modern Greek language: grammar, texts, glossary.","Thumb, Albert,",1964,"6/29/96","4/9/13",1,1,16,1,"2",FALSE,0
"132",1358582,"X032025430","PA1058 .W5 1893","ALDERMAN","Praktisches Lehrbuch der neugriechischen Volkssprache. Für den Schul- und Selbstunterricht;","Wied, Karl,",1893,"6/30/96","1/1/00",1,0,0,1,"2",FALSE,0
"133",993912,"X001688836","PA1059 .D5 1942","ALDERMAN","To alphab?tarion tou hell?nopaidos t?s Amerik?s.","Divry, George C. (George Constantopoulos),",1942,"6/29/96","10/16/09",0,0,0,1,"2",FALSE,0
