"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","KeepOnGrounds"
"3532",2115177,"X000903928","DS748 .S745 1981","ALDERMAN","Shi ji : li shi de chang cheng /","Li, Yongchi,",1987,"6/30/96","4/3/09",6,0,0,1,"2",FALSE,0
"3533",2121068,"X001206915","DS748 .S745 T28 v.1","ALDERMAN","Shi ji hui zhu kao zheng fu jiao bu /","",1986,"12/17/10","1/1/00",0,0,0,2,"2",TRUE,0
"3534",970268,"X000328937","DS748 .S7453 1961 v.1","ALDERMAN","Records of the grand historian of China.","Sima, Qian,",1961,"6/29/96","3/12/14",6,3,12,2,"2",TRUE,0
"3535",4860310,"X030575224","DS748 .S747 1959","ALDERMAN","Shi ji xuan jiang /","Sima, Qian,",1959,"4/13/09","1/1/00",0,0,0,1,"2",FALSE,0
"3536",4633615,"X030334500","DS748 .S76 t.1","ALDERMAN","Les mémoires historiques de Se-ma-Ts?ien,","Sima, Qian,",1895,"9/26/07","1/1/00",0,0,0,9,"2",FALSE,0
"3537",1643143,"X030553563","DS748 .S78613 1989 v.1","ALDERMAN","Emperor Huan and Emperor Ling : being the chronicle of Later Han for the years 157 to 189 AD as recorded in chapters 54 to 59 of the Zizhi tongjian of Sima Guang /","Sima, Guang,",1989,"6/30/96","9/10/15",3,1,0,2,"2",TRUE,0
"3538",2407864,"X002559220","DS748 .T85 T84 1994","ALDERMAN","Dong guan Han ji zhu zi suo yin = A Concordance to the Dongguanhanji /","",1994,"7/1/96","10/25/10",0,0,0,1,"2",FALSE,0
"3539",2148164,"X031911345","DS748 .W32 1978","ALDERMAN","Qian fu lun /","Wang, Jipei,",1978,"7/1/96","5/11/18",0,0,0,1,"2",FALSE,0
"3540",2145543,"X004538797","DS748 .W33 1984","ALDERMAN","Han wang guo yu hou guo zhi yan bian /","Wang, Hui.",1984,"7/1/96","4/3/09",0,0,0,1,"2",FALSE,0
"3541",170306,"X000350986","DS748 .W37 1982","ALDERMAN","Han civilization /","Wang, Zhongshu,",1982,"6/28/96","3/8/06",7,0,0,1,"2",FALSE,0
"3542",4894025,"X030377323","DS748 .Y8125 2008","ALDERMAN","Han dai mao yi yu kuo zhang : Han Hu jing ji guan xi de yan jiu = Trade and expansion in Han China, a study in the structure of Sino-barbarian economic relations /","Yu, Yingshi.",2008,"7/20/09","12/16/09",1,0,0,1,"2",FALSE,0
"3543",5697856,"X030854265","DS748.13 .C4434 2010","ALDERMAN","Liang Han Jiaozhou ci shi bu yan jiu : yi Jiaozhi san jun wei zhong xin /","Chen, Guobao.",2010,"6/6/12","12/10/12",0,0,0,1,"2",FALSE,0
"3544",2484984,"X004055818","DS748.13 .C528 1990","ALDERMAN","Han Tang feng hou zhi du yan jiu /","Cheng, Xilin.",1990,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,0
"3545",5211329,"X030721078","DS748.13 .C66 2008","ALDERMAN","Conceiving the empire : China and Rome compared /","",2008,"9/3/10","11/28/17",0,2,0,1,"2",FALSE,0
"3546",4718206,"X030460387","DS748.13 .C84 2007","ALDERMAN","Liang Han min zu guan xi si xiang shi = Lianghan minzu guanxi sixiang shi /","Cui, Mingde.",2007,"5/12/08","1/1/00",0,0,0,1,"2",FALSE,0
"3547",6147816,"X031576627","DS748.13 .F33 2013","ALDERMAN","Facing the monarch : modes of advice in the early Chinese court /","",2013,"10/21/13","3/6/17",0,2,0,1,"2",FALSE,0
"3548",5239351,"X030793590","DS748.13 .G86 2010","ALDERMAN","The mingqi pottery buildings of Han Dynasty China, 206 BC-AD 220 : architectural representations and represented architecture /","Guo, Qinghua.",2010,"10/29/10","12/13/12",1,1,0,1,"2",FALSE,0
"3549",2779020,"X006049486","DS748.13 .H3 1978","ALDERMAN","Han dai die zhu : Wen Xian hong fan yao de fa jue he yan jiu /","",1978,"3/23/98","4/3/09",0,0,0,1,"2",FALSE,0
"3550",5009279,"X030622179","DS748.13 .H36 2009 v.1","ALDERMAN","Han s? oekukch?n  y?kchu : y?kchu  Chungguk ch?ngsa oekukch?n 2 /","",2009,"9/23/09","1/27/11",0,0,0,2,"2",TRUE,0
"3551",5079130,"X030777563","DS748.13 .L58 2008","ALDERMAN","Han dai lun li yu zhi du guan xi yan jiu /","Liu, Houqin.",2008,"1/12/10","1/1/00",0,0,0,1,"2",FALSE,0
"3552",6007907,"X031605314","DS748.13 .L585 2012","ALDERMAN","Han dai zhu hou wang mu yan jiu /","Liu, Zunzhi.",2012,"5/10/13","1/1/00",0,0,0,1,"2",FALSE,0
"3553",4717914,"X030460381","DS748.13 .N3312 2007 v.1","ALDERMAN","Juyan Han jian yan jiu /","Nagata, Hidemasa.",2007,"5/9/08","1/1/00",0,0,0,2,"2",TRUE,0
"3554",6528353,"X031705289","DS748.13 .P78 2015","ALDERMAN","Han material culture : an archaeological analysis and vessel typology /","Psarras, Sophia-Karin,",2015,"3/18/15","1/1/00",0,0,0,1,"2",FALSE,0
"3555",1846877,"X030553565","DS748.13 .W285 1990","ALDERMAN","Nanyang Liang Han hua xiang shi /","Wang, Jianzhong.",1990,"6/30/96","4/3/09",0,0,0,1,"2",FALSE,0
"3556",5224255,"X030823234","DS748.13 .W3628 2010","ALDERMAN","Han dai bo shi wen ren qun ti yu Han dai wen xue /","Wang, Hongjun.",2010,"9/30/10","1/1/00",0,0,0,1,"2",FALSE,0
"3557",5392183,"X031217717","DS748.13 .Z583 2011","ALDERMAN","Ming ren Han shi xue yan jiu /","Zhu, Zhixian,",2011,"7/22/11","1/1/00",0,0,0,1,"2",FALSE,0
"3558",1961116,"X002228583","DS748.15 .C46 1991","ALDERMAN","Wei Jin Nan Bei chao shi lun ji xu bian /","Zhou, Yiliang,",1991,"6/30/96","2/27/06",1,0,0,1,"2",FALSE,0
"3559",4497343,"X030112385","DS748.15 .D4 2007","ALDERMAN","A Biographical dictionary of later Han to the Three Kingdoms (23-220 AD) /","De Crespigny, Rafe.",2007,"3/27/07","3/27/07",4,0,0,1,"2",FALSE,0
"3560",687731,"X031872699","DS748.15 .F413 1984","ALDERMAN","Three generals of later Han /","Fan, Ye,",1984,"6/29/96","5/28/03",0,0,0,1,"2",FALSE,0
"3561",4045330,"X004824065","DS748.15 .H35 2004 v.1","ALDERMAN","Han Jin ming ren nian pu /","",2004,"7/19/04","1/1/00",0,0,0,3,"2",TRUE,0
"3562",4038049,"X004769398","DS748.15 .L64 2004","ALDERMAN","The men who governed Han China : companion to A biographical dictionary of the Qin, former Han and Xin periods /","Loewe, Michael.",2004,"6/15/04","7/15/08",2,0,0,1,"2",FALSE,0
"3563",1244952,"X031884593","DS748.15 .W285 1979","ALDERMAN","Han shu ren ming suo yin /","Wei, Lianke.",1979,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"3564",4694097,"X030385045","DS748.15 .Z43 2002","ALDERMAN","Zhang Liang Xiao He Han Xin ping zhuan /","Zhang, Dake.",2002,"3/3/08","7/9/10",0,0,0,1,"2",FALSE,0
"3565",4440937,"X030157542","DS748.16 .B35 S93 1932","ALDERMAN","Pan Chao: foremost woman scholar of China, first century A.D. : background, ancestry, life, and writings of the most celebrated Chinese woman of letters /","Swann, Nancy Lee,",1932,"11/2/06","4/3/09",0,0,0,1,"2",FALSE,0
"3566",3827370,"X004591669","DS748.16 .B35 S93 2001","ALDERMAN","Pan Chao : foremost woman scholar of China /","Swann, Nancy Lee,",2001,"4/25/02","9/26/12",2,1,0,1,"2",FALSE,0
"3567",5311939,"X030950654","DS748.16 .C36 C36 2010","ALDERMAN","Cao Cao Gaoling kao gu fa xian yu yan jiu /","",2010,"3/20/11","1/1/00",0,0,0,1,"2",FALSE,0
"3568",4694107,"X030385067","DS748.16 .C512 L8 1998","ALDERMAN","Jing Fang ping zhuan /","Lu, Yang,",1998,"3/3/08","1/1/00",0,0,0,1,"2",FALSE,0
"3569",1987858,"X000956021","DS748.16 .H36 C47 1984","ALDERMAN","Chuang zao li shi di Han Wudi /","Jin, Hui,",1984,"6/30/96","4/3/09",0,0,0,1,"2",FALSE,0
"3570",5077421,"X030690846","DS748.16 .H36 L87 2008","ALDERMAN","Han Wudi ping zhuan /","Luo, Yijun.",2008,"1/7/10","1/1/00",0,0,0,1,"2",FALSE,0
"3571",4235047,"X004875163","DS748.16 .H36 Y36 1996","ALDERMAN","Han Wudi ben zhuan /","Yang, Yingjie.",1996,"4/6/05","10/3/06",0,0,0,1,"2",FALSE,0
"3572",4694103,"X030384921","DS748.16 .H36 Z48 2001","ALDERMAN","Han Wudi ping zhuan /","Zhuang, Chunbo.",2001,"3/3/08","1/1/00",0,0,0,1,"2",FALSE,0
"3573",4694147,"X030385047","DS748.16 .H49 H83 1998","ALDERMAN","He Xiu ping zhuan /","Huang, Pumin.",1998,"3/3/08","1/1/00",0,0,0,1,"2",FALSE,0
"3574",6382670,"X031716115","DS748.16 .L84 C43 2014","ALDERMAN","Lü hou zhuan /","Cha, Yingkun,",2014,"8/24/14","1/1/00",0,0,0,1,"2",FALSE,0
"3575",2073715,"X001058088","DS748.16 .S776 L512 1984","ALDERMAN","Sima Qian zhi ren ge yu feng ge /","Li, Changzhi.",1984,"6/30/96","4/3/09",0,0,0,1,"2",FALSE,0
"3576",5388956,"X030734891","DS748.16 .T76 S26 1975","ALDERMAN","""San guo zhi, Wu di ji"" zhu yi /","",1975,"7/14/11","1/1/00",0,0,0,1,"2",FALSE,0
"3577",4694149,"X030385027","DS748.16 .T76 Z429 2001","ALDERMAN","Cao Cao ping zhuan : fu Cao Pi, Cao Zhi ping zhuan /","Zhang, Zuoyao.",2001,"6/2/08","1/22/10",0,0,0,1,"2",FALSE,0
"3578",5744047,"X031623207","DS748.16 .T76 Z48 2012","ALDERMAN","Lun Cao Cao : du ""San guo zhi Wei shu Wudi ji"" /","Zhu, Yongjia.",2012,"8/25/12","1/1/00",0,0,0,1,"2",FALSE,0
"3579",5932875,"X031607967","DS748.16 .T86 Y36 1985","ALDERMAN","Dong Zhongshu di fa lü si xiang /","Yang, Hegao.",1985,"1/28/13","1/1/00",0,0,0,1,"2",FALSE,0
"3580",1362326,"X031872700","DS748.16 .W34 T5 1988","ALDERMAN","Ambition and Confucianism : a biography of Wang Mang /","Thomsen, Rudi,",1988,"6/30/96","11/16/17",1,0,0,1,"2",FALSE,0
"3581",1260267,"X001335772","DS748.16 .W35 K96 1986","ALDERMAN","Wang Zhaojun : une héroïne chinoise de l'histoire à la légende /","Kwong, Hing Foon.",1986,"6/30/96","1/31/03",0,0,0,1,"2",FALSE,0
"3582",5188352,"X030793070","DS748.16 .W35 L58 2009","ALDERMAN","Xiang xi yu xiu : Zhaojun chuan shuo de li shi yu xian shi /","Liu, Bingqing.",2009,"8/2/10","1/1/00",0,0,0,1,"2",FALSE,0
"3583",319685,"X031867870","DS748.16 .W36","ALDERMAN","Wang Mang : a translation of the official account of his rise to power as given in the History of the former Han dynasty /","Ban, Gu,",1977,"6/28/96","11/15/17",0,0,0,1,"2",FALSE,0
"3584",4677913,"X030385329","DS748.17 .C44 2007","ALDERMAN","Chen Yinke Wei Jin Nan Bei chao shi jiang yan lu /","Chen, Yinke,",2007,"1/8/08","12/1/14",0,1,4,1,"2",FALSE,0
"3585",1883919,"X000687925","DS748.17 .C45 1982 v.1","ALDERMAN","Wei Jin Nan Bei chao zheng zhi shi /","Zhang, Binsheng.",1982,"6/30/96","3/25/11",1,0,0,2,"2",TRUE,0
"3586",4718192,"X030505099","DS748.17 .C4925 2007","ALDERMAN","You you Nan Bei chao : Song Qi bei Wei de fen zheng shi /","Chen, Xian.",2007,"5/12/08","3/25/11",2,0,0,1,"2",FALSE,0
"3587",4718202,"X030460188","DS748.17 .C5 1985","ALDERMAN","Wei Jin Nan Bei chao shi zha ji /","Zhou, Yiliang,",2007,"5/12/08","1/1/00",0,0,0,1,"2",FALSE,0
"3588",5222628,"X030831514","DS748.17 .G36 2005","ALDERMAN","Wei Jin Nan Bei chao shi fa wei /","Gao, Min,",2005,"9/22/10","1/1/00",0,0,0,1,"2",FALSE,0
"3589",5395196,"X031195830","DS748.17 .H43 2010","ALDERMAN","Wei Jin Nan Bei chao shi cong gao /","He, Dezhang.",2010,"8/4/11","1/1/00",0,0,0,1,"2",FALSE,0
"3590",5188346,"X031190368","DS748.17 .H82 2010","ALDERMAN","Wei Jin Nan Bei chao Sui Tang shi yan jiu yu zi liao /","Huang, Huixian.",2010,"8/2/10","1/1/00",0,0,0,1,"2",FALSE,0
"3591",2073709,"X000668521","DS748.17 .L3 1980","ALDERMAN","Wei Jin Nan Bei chao shi /","Lao, Gan,",1980,"6/30/96","2/17/10",1,0,0,1,"2",FALSE,0
"3592",4850220,"X030470440","DS748.17 .L49 2009","ALDERMAN","China between empires : the northern and southern dynasties /","Lewis, Mark Edward,",2009,"3/10/09","12/25/17",3,1,1,1,"2",FALSE,0
"3593",5078944,"X030615459","DS748.17 .L5 2009","ALDERMAN","Liang Jin Nan Bei chao shi er jiang /","Li, Wencai,",2009,"1/11/10","1/1/00",1,0,0,1,"2",FALSE,0
"3594",7243353,"X031823039","DS748.17 .M59 1956","ALDERMAN","Rikuch? shi kenky?.","Miyakawa, Hisayuki,",1956,"9/19/17","1/1/00",0,0,0,1,"2",FALSE,0
"3595",2738409,"X004083661","DS748.17 .T36 W45 1993","ALDERMAN","Wei Jin Nan Bei chao Sui Tang shi san lun : Zhongguo feng jian she hui di xing cheng he qian qi di bian hua /","Tang, Changru.",1993,"11/25/97","2/27/06",0,0,0,1,"2",FALSE,0
"3596",5258315,"X030933843","DS748.17 .W426 2010","ALDERMAN","Wei Jin Nan Bei chao Sui Tang shi xue de ji ben wen ti /","",2010,"12/16/10","5/13/18",0,1,4,1,"2",FALSE,0
"3597",4045532,"X004824059","DS748.17 .W43 2004 v.1","ALDERMAN","Wei Jin Nan Bei chao zheng shi ding bu wen xian hui bian /","",2004,"7/20/04","1/27/11",0,0,0,3,"2",TRUE,0
"3598",5188763,"X030823332","DS748.17 .W438 2007","ALDERMAN","Wei Jin Nan Bei chao shi yan jiu : hui gu yu tan suo : Zhongguo Wei Jin Nan Bei chao shi xue hui di jiu jie nian hui lun wen ji /","Wei Jin Nan Bei chao shi guo ji xue shu tao lun hui ji Zhongguo Wei Jin Nan Bei chao shi xue hui",2009,"8/3/10","1/1/00",0,0,0,1,"2",FALSE,0
"3599",4891505,"X030562087","DS748.17 .X58 2009","ALDERMAN","Historical dictionary of medieval China /","Xiong, Victor Cunrui.",2009,"7/16/09","1/1/00",2,0,0,1,"2",FALSE,0
"3600",6138268,"X031580906","DS748.17 .Y369 2013","ALDERMAN","Jin Tang wen shi lun gao /","Yan, Yaozhong,",2013,"10/9/13","1/1/00",0,0,0,1,"2",FALSE,0
"3601",5189525,"X030812661","DS748.17 .Y37 2010","ALDERMAN","Wei Jin Nan Bei chao shi kao lun /","Yan, Yaozhong,",2010,"8/4/10","1/1/00",0,0,0,1,"2",FALSE,0
"3602",5129030,"X030777574","DS748.17 .Z46 2004","ALDERMAN","Bei chao shi yan jiu : Zhongguo Wei Jin Nan Bei chao shi guo ji xue shu yan tao hui lun wen ji /","Zhongguo Wei Jin Nan Bei chao shi guo ji xue shu yan tao hui.",2004,"4/20/10","1/1/00",0,0,0,1,"2",FALSE,0
"3603",1999467,"X031884591","DS748.18 .C475 1985","ALDERMAN","Zhongguo nong min zhan zheng shi /","",1985,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"3604",6388436,"X031730314","DS748.18 .L578 2013","ALDERMAN","Wei Jin Nan Bei chao she hui sheng huo yu dao jiao wen hua /","Liu, Zhi,",2013,"9/16/14","1/1/00",0,0,0,1,"2",FALSE,0
"3605",5211581,"X030810293","DS748.18 .L785 2006","ALDERMAN","Wei Jin shi xue de si xiang yu she hui ji chu /","Lu, Yaodong,",2006,"9/6/10","1/1/00",0,0,0,1,"2",FALSE,0
"3606",6138543,"X031580991","DS748.18 .L825 2013","ALDERMAN","Wei Jin Nan chao zong wang wen ti yan jiu /","Lu, Li,",2013,"10/9/13","1/1/00",0,0,0,1,"2",FALSE,0
"3607",5238324,"X030823424","DS748.18 .L86 2009","ALDERMAN","Zhong gu bei zu ming hao yan jiu = Studies on the titulary of medieval inner Asian peoples /","Luo, Xin,",2009,"10/26/10","1/1/00",0,0,0,1,"2",FALSE,0
"3608",4383234,"X030370908","DS748.19 .H835 2006","ALDERMAN","Wei Jin ren wu pin ti yan jiu /","Huang, Shaoying,",2006,"7/26/06","6/5/18",0,1,0,1,"2",FALSE,0
"3609",6382668,"X031716498","DS748.19 .L58 2014","ALDERMAN","Zhu lin qi xian /","Liu, Yaru,",2014,"8/24/14","1/1/00",0,0,0,1,"2",FALSE,0
"3610",4632279,"X030267169","DS748.2 .C37","ALDERMAN","San guo xin ji : Xin ru jia shi shu : you ming Xin tong jian di er bu /","Chen, Jianfu.",1979,"9/18/07","11/18/07",0,0,0,1,"2",FALSE,0
"3611",2055173,"X004538808","DS748.2 .C42 1959 Index","ALDERMAN","San guo zhi ren ming suo yin /","Gao, Xiufang.",1980,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"3612",2052574,"X002254547","DS748.2 .C42 S28 1992","ALDERMAN","San guo zhi ci dian /","",1992,"6/30/96","1/1/00",1,0,0,1,"2",FALSE,0
"3613",2094647,"X001535612","DS748.2 .C424 L5 v.1","ALDERMAN","Xi shuo San guo /","Li, Dongfang,",1977,"6/30/96","4/3/09",5,0,0,2,"2",TRUE,0
"3614",5188837,"X030823303","DS748.2 .C424 S26 2009 v.1","ALDERMAN","San guo zhi jing hua zhu yi ping.","",2009,"8/3/10","1/1/00",0,1,0,2,"2",TRUE,0
"3615",3933876,"X004721774","DS748.2 .C424 S36 2002","ALDERMAN","San guo zhi suo yin : fu Pei Songzhi zhu suo yin /","",2002,"4/9/03","1/1/00",0,0,0,1,"2",FALSE,0
"3616",4449858,"X030199720","DS748.2 .C424 S3812  2006","ALDERMAN","San guo zhi ren wu shi dian /","",2006,"12/21/06","1/1/00",1,0,0,1,"2",FALSE,0
"3617",6230046,"X031573997","DS748.2 .C424 T66 2013","ALDERMAN","Cong li shi jiao xun dao wen hua xiao fei : zai Riben""San guo zhi"" wen ben zhong bian qian de Zhongguo /","Tong, Huaren,",2013,"3/20/14","1/1/00",0,0,0,1,"2",FALSE,0
"3618",97466,"X004762793","DS748.2 .C424 W36","ALDERMAN","San guo zhi di ming suo yin /","Wang, Tianliang.",1980,"6/28/96","4/3/09",1,0,0,1,"2",FALSE,0
"3619",4672993,"X030370930","DS748.2 .C49 1952","ALDERMAN","San guo ren wu xin lun /","Zhu, Xiuxia,",1952,"12/12/07","1/30/15",0,0,0,1,"2",FALSE,0
"3620",2018654,"X030806653","DS748.2 .H58 1976","ALDERMAN","Zhu lin qi xian yan jiu /","He, Qimin.",1978,"6/30/96","1/27/11",0,0,0,1,"2",FALSE,0
"3621",5772490,"X030878702","DS748.2 .H6 1958","ALDERMAN","Wei Jin Nan Bei chao shi lüe /","He, Ziquan.",1958,"9/14/12","9/20/12",0,0,0,1,"2",FALSE,0
"3622",3891132,"X004641996","DS748.2 .L492513 2002","ALDERMAN","A new account of tales of the world = Shih-shuo hsin-yü /","Liu, Yiqing,",2002,"10/16/02","10/26/15",1,1,0,1,"2",FALSE,0
"3623",6148672,"X031635859","DS748.2 .L493 L458 2013","ALDERMAN","Zou bu chu de hou hua yuan : cong ""Shi shuo xin yu"" zhong de nü xing shuo qi /","Liu, Jie,",2013,"10/25/13","1/1/00",0,0,0,1,"2",FALSE,0
"3624",5189052,"X030792844","DS748.2 .L493 L58 2009","ALDERMAN","Yi zhong feng liu wu zui ai : ""Shi shuo xin yu"" jin du, dian gu feng su pian /","Liu, Qiang,",2009,"8/4/10","2/28/18",0,1,0,1,"2",FALSE,0
"3625",5205931,"X030822718","DS748.2 .L493 N57 2003","ALDERMAN","Wei Jin shi ren ren ge jing shen : ""Shi shuo xin yu"" de shi ren jing shen shi yan jiu /","Ning, Jiayu.",2003,"8/19/10","1/1/00",0,0,0,1,"2",FALSE,0
"3626",4386721,"X006198003","DS748.2 .L493 Z436 2006 v.1-4","ALDERMAN","Shi shuo xin yu jiao shi /","Zhao, Xilu,",2006,"8/9/06","6/5/18",1,1,0,1,"2",TRUE,0
"3627",4000731,"X004789526","DS748.2 .L493 Z45 1996","ALDERMAN","Shi shuo xin yu yi zhu /","Zhang, Huizhi.",1996,"1/19/04","6/5/18",0,2,0,1,"2",FALSE,0
"3628",579001,"X030553566","DS748.2 .S79 v.1","ALDERMAN","The chronicle of the Three Kingdoms (220-265) Chapters 69-78 from the Tz? chih t'ung chien,","Sima, Guang,",1952,"6/29/96","4/3/09",0,0,0,2,"2 3",TRUE,0
"3629",2136082,"X030806654","DS748.2 .T56","ALDERMAN","Tsao tsao fu tzu /","Ding, Shuren.",1978,"7/1/96","1/27/11",0,0,0,1,"2",FALSE,0
"3630",2926616,"X004278958","DS748.2 .Y3 1998","ALDERMAN","San guo hui yao : [22 juan] /","Yang, Chen.",1956,"7/9/99","1/1/00",0,0,0,1,"2",FALSE,0
"3631",4781127,"X030570798","DS748.2 .Y365 2008","ALDERMAN","San guo Chibi zhi zhan xin jie = The war of Chibi /","Yanjingxiaolin.",2008,"10/9/08","10/15/15",1,0,0,1,"2",FALSE,0
"3632",2925435,"X004323793","DS748.25 .C49 1999","ALDERMAN","Empresses and consorts : selections from Chen Shou's Records of the Three States with Pei Songzhi's commentary /","Chen, Shou,",1999,"7/5/99","11/7/10",3,0,0,1,"2",FALSE,0
"3633",106618,"X000404649","DS748.28 .F36 1981 v.1","ALDERMAN","San guo liang Jin ren wu xiao zhuan nian biao /","Fang, Pengcheng.",1981,"6/28/96","10/18/14",4,2,0,2,"2",TRUE,0
"3634",4694158,"X030385043","DS748.29 .C42 Y35 1998","ALDERMAN","Chen Shou Pei Songzhi ping zhuan /","Yang, Yaokun.",1998,"3/3/08","1/29/10",0,0,0,1,"2",FALSE,0
"3635",5744050,"X031623182","DS748.29 .C48 B35 2012","ALDERMAN","Zhuge Liang zhi Shu yu Shu Han zheng zhi sheng tai yan bian yan jiu /","Bai, Yang,",2012,"8/25/12","1/1/00",0,0,0,1,"2",FALSE,0
"3636",1850530,"X001859561","DS748.29 .C48 C448 1989","ALDERMAN","Wolong shen chu hua Kongming : guan yu Zhuge Liang di xin ping shuo = Wolong shengchu huakongming /","Jin, Hongzhong.",1989,"6/30/96","4/3/09",0,0,0,1,"2",FALSE,0
"3637",2666040,"X004101426","DS748.29 .C48 C476 1996","ALDERMAN","Zhuge Liang quan shu /","",1996,"8/28/97","5/15/03",1,0,0,1,"2",FALSE,0
"3638",6382663,"X031730311","DS748.29 .C48 L86 2014","ALDERMAN","San guo nan zhong yu Zhuge Liang = On Zhuge Liang, the Premier of Kingdom Shu and the Nanzhong area /","Luo, Kaiyu,",2014,"8/24/14","1/1/00",0,0,0,1,"2",FALSE,0
"3639",4683808,"X030385197","DS748.29 .C48 M45 2007","ALDERMAN","Mei Chaorong pin Zhuge Liang : Zhu Geliang shi Zhongguo zui xu wei de nan ren /","Mei, Chaorong.",2007,"1/29/08","1/1/00",1,0,0,1,"2",FALSE,0
"3640",1376901,"X001493265","DS748.29 .C48 T36 1987","ALDERMAN","Fang gu hua Kongming /","Tan, Liangxiao.",1987,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"3641",4694150,"X030385021","DS748.29 .C48 Y78 1996","ALDERMAN","Zhuge Liang ping zhuan /","Yu, Mingxia.",1996,"3/3/08","1/22/10",0,0,0,1,"2",FALSE,0
"3642",7618821,"X032086458","DS748.29 .G83 1884","ALDERMAN","Guan di zhi : 4 juan /","",1884,"6/26/18","1/1/00",0,0,0,1,"2",FALSE,0
"3643",6382731,"X031718668","DS748.29 .G83 J56 2014","ALDERMAN","Jing dian de chuan bo : Guan Yu xing xiang chuan bo yan jiu = Transmission of the classics : studies on Guan Yu's image transmission /","Jing, Xueyi,",2014,"8/24/14","1/1/00",0,0,0,1,"2",FALSE,0
"3644",2738242,"X004241527","DS748.29 .K8 R54 1997","ALDERMAN","Guan gong chuan shuo yu San guo yan yi /","Riftin, B. L. (Boris L?vovich)",1997,"11/24/97","11/29/11",1,0,0,1,"2",FALSE,0
"3645",4389652,"X030140292","DS748.29 .T67 C43 2002","ALDERMAN","Cao Cao yu dao jiao ji qi xian you shi yan jiu /","Chen, Huachang.",2002,"8/17/06","1/27/11",0,0,0,1,"2",FALSE,0
"3646",5212957,"X030822706","DS748.29 .Z474 Z484 2007 v.1","ALDERMAN","Zhuge Liang da zhuan /","Zhu, Dawei.",2007,"9/8/10","6/30/17",0,2,0,2,"2",TRUE,0
"3647",4632530,"X030267321","DS748.4 .C48 1983 v.1","ALDERMAN","Dong xi Jin xin ji /","Chen, Jianfu.",1983,"9/19/07","4/3/09",0,0,0,2,"2",TRUE,0
"3648",970273,"X002089670","DS748.4 .F35 1974 v.1","ALDERMAN","Jin shu : [130 juan] /","Fang, Xuanling,",1974,"6/29/96","1/29/13",0,0,0,10,"2",TRUE,0
"3649",1884161,"X031884592","DS748.4 .F352 C45","ALDERMAN","Jin shu ren ming suo yin /","Zhang, Chenshi.",1977,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"3650",2922871,"X004435827","DS748.4 .H75 1996 v.1","ALDERMAN","Xin bian Zhongguo li chao ji shi ben mo. XinbianZhongguolicaojishibenmo[sic] /","",1996,"6/22/99","1/1/00",0,0,0,2,"2",TRUE,0
"3651",2094680,"X001261952","DS748.4 .L49 1987 v.1-3","ALDERMAN","Liang Jin Nan Bei chao li shi lun wen ji /","Li, Zefen.",1987,"6/30/96","4/3/09",0,0,0,1,"2",TRUE,0
"3652",5206863,"X030822977","DS748.4 .T3512 2004","ALDERMAN","Sui Tang di guo xing cheng shi lun /","Tanigawa, Michio,",2004,"8/24/10","1/1/00",0,0,0,1,"2",FALSE,0
"3653",5709827,"X031609093","DS748.4 .T3512 2011","ALDERMAN","Sui Tang di guo xing cheng shi lun /","Tanigawa, Michio,",2011,"6/19/12","1/1/00",0,0,0,1,"2",FALSE,0
"3654",2119490,"2119490-1001","DS748.4 W27 1988","ALDERMAN","Gao ben Jin hui yao : wu shi liu juan /","Wang, Zhaoyong,",1988,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
"3655",4383186,"X030370902","DS748.45 .Z476 2006","ALDERMAN","Han Zhao guo shi /","Zhou, Weizhou.",2006,"7/26/06","1/1/00",0,0,0,1,"2",FALSE,0
"3656",6138336,"X031615301","DS748.46 .W33 2013","ALDERMAN","Jia guo, yi Xia yu tian ren : shi liu guo Bei chao shi xue tan yan /","Wang, Zhigang,",2013,"10/9/13","1/1/00",0,0,0,1,"2",FALSE,0
"3657",970275,"X004195825","DS748.5 .H77 1972 v.1","ALDERMAN","Nan Qi shu : [59 juan] /","Xiao, Zixian,",1972,"6/29/96","4/3/09",0,0,0,3,"2",TRUE,0
"3658",2101519,"X004123775","DS748.5 .L83","ALDERMAN","Cong Pingcheng dao Luoyang : Tuoba Wei wen hua zhuan bian di li cheng /","Lu, Yaodong,",1979,"6/30/96","1/1/00",1,0,0,1,"2",FALSE,0
"3659",1832200,"X001845322","DS748.5 .W386 1989","ALDERMAN","Wei Jin Nan Bei chao wen hua shi /","Wan, Shengnan.",1989,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,0
