"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","MODEL","LiaisonRecommendation"
"1",4213960,"X004843684","PR4621 .K55 2005 v.2","CLEMONS","The new annotated Sherlock Holmes /","Doyle, Arthur Conan,",2005,"12/3/04","4/15/18",16,159,35,6,"2 3",TRUE,"1",0
"2",4687556,"X031613360","PR4803 .H44 2006 v.1","ALDERMAN","The collected works of Gerard Manley Hopkins /","Hopkins, Gerard Manley,",2006,"6/20/13","3/18/17",3,46,13,4,"2",TRUE,"1",0
"3",3699112,"X004473845","PR4034 .P7 2001","ALDERMAN","Pride and prejudice : an authoritative text, backgrounds and sources, criticism /","Austen, Jane,",2001,"3/13/01","5/17/18",15,17,12,1,"2",FALSE,"1",0
"4",4395493,"X030105768","PR5397 .F7 2007","ALDERMAN","Mary Wollstonecraft Shelley's Frankenstein, or, The modern Prometheus.","Shelley, Mary Wollstonecraft,",2007,"9/12/06","6/7/18",7,15,17,1,"2",FALSE,"1",0
"5",4405938,"X030151059","PR4034 .P4 2006","ALDERMAN","Persuasion /","Austen, Jane,",2006,"10/5/06","9/20/17",2,15,5,1,"2",FALSE,"1",0
"6",3531250,"X004418750","PR5397 .F7 2000","ALDERMAN","Frankenstein : complete, authoritative text with biographical, historical, and cultural contexts, critical history, and essays from five contemporary critical perspectives /","Shelley, Mary Wollstonecraft,",2000,"5/18/00","3/13/18",8,16,21,1,"2",FALSE,"1",0
"7",3589894,"X004478571","PR5397 .F7 2000b","ALDERMAN","Frankenstein /","Shelley, Mary Wollstonecraft,",2000,"1/12/01","5/4/18",8,15,18,1,"2",FALSE,"1",0
"8",3528531,"X004410844","PR5902 .P48 2000","ALDERMAN","Yeats's poetry, drama, and prose : authorative texts, criticism /","Yeats, W. B. (William Butler),",2000,"4/25/00","12/10/17",16,18,26,2,"2 3",FALSE,"1",0
"9",4446939,"X030159202","PR4034 .N7 2006","ALDERMAN","Northanger Abbey /","Austen, Jane,",2006,"12/5/06","4/17/18",4,13,12,1,"2",FALSE,"1",0
"10",3690381,"X004473509","PR4167 .J3 2000b","ALDERMAN","Jane Eyre : an authoritative text /","Brontë, Charlotte,",2000,"2/13/01","9/5/17",10,19,10,2,"2 3",FALSE,"1",0
"11",5824751,"X030879870","PR5397 .F7 2012","ALDERMAN","The annotated Frankenstein /","Shelley, Mary Wollstonecraft,",2012,"11/1/12","7/9/18",4,11,3,1,"2",FALSE,"1",0
"12",3579102,"X031831871","PR4571 .A2 M39 2000","ALDERMAN","A tale of two cities /","Dickens, Charles,",2000,"11/16/00","1/19/18",6,13,16,1,"2",FALSE,"1",0
"13",1073804,"X002663669","PR5397 .F7 1932","ALDERMAN","Frankenstein &lt;or, The modern Prometheus&gt;","Shelley, Mary Wollstonecraft,",1932,"6/29/96","5/9/18",8,14,5,1,"2",FALSE,"1",0
"14",2504301,"X002684797","PR5397 .F73 M36 1996","ALDERMAN","Mary Shelley, Frankenstein : the 1818 text, contexts, nineteenth-century responses, modern criticism /","",1996,"7/1/96","5/8/17",8,20,29,2,"2 3",FALSE,"1",0
"15",5189948,"X030720156","PR4622 .S483 2003","CLEMONS","Sherlock Holmes : the complete novels and stories.","Doyle, Arthur Conan,",2003,"8/5/10","5/24/18",4,10,10,1,"3",FALSE,"1",0
"16",4634496,"X030254791","PR4034 .P4 2008","ALDERMAN","Persuasion /","Austen, Jane,",2008,"10/2/07","4/19/18",2,10,11,1,"2",FALSE,"1",0
"17",3807776,"X004588098","PR4034 .M3 2001","ALDERMAN","Mansfield Park /","Austen, Jane,",2001,"2/28/02","9/8/17",3,11,19,1,"2",FALSE,"1",0
"18",4214539,"X004805073","PR4034 .P7 2003","ALDERMAN","Jane Austen's Pride and prejudice /","Austen, Jane,",2003,"12/7/04","5/8/18",3,11,75,2,"2 3",FALSE,"1",0
"19",4886430,"X030565785","PR4710 .M3 2008","ALDERMAN","Mary Barton : authoritative text, contexts, criticism /","Gaskell, Elizabeth Cleghorn,",2008,"7/1/09","6/5/18",1,9,6,1,"2",FALSE,"1",0
"20",4684948,"X030252455","PR4172 .W7 2009","ALDERMAN","Emily Brontë's Wuthering Heights /","Brontë, Emily,",2009,"2/1/08","4/4/18",3,9,26,1,"2",FALSE,"1",0
"21",2239561,"X002479520","PR4662 .A2 C37 1988","ALDERMAN","Middlemarch /","Eliot, George,",1988,"7/1/96","5/14/18",11,11,12,2,"2",TRUE,"1",0
"22",3811357,"X004593871","PR4034 .S4 2002","ALDERMAN","Sense and sensibility : authoritative text, contexts, criticism /","Austen, Jane,",2002,"2/5/02","7/23/17",1,15,14,2,"2 3",FALSE,"1",0
"23",5289251,"X030793979","PR5869 .L9 2008","ALDERMAN","Lyrical ballads : 1798 and 1800 /","Wordsworth, William,",2008,"2/21/11","6/28/18",1,8,3,1,"2",FALSE,"1",0
"24",4295552,"X004858125","PR5774 .I8 2005","ALDERMAN","The island of Doctor Moreau /","Wells, H. G. (Herbert George),",2005,"8/2/05","8/22/17",0,9,11,1,"2",FALSE,"1",0
"25",4218201,"X004809399","PR4034 .N7 2004","CLEMONS","Northanger Abbey : authoritative text, backgrounds, criticism /","Austen, Jane,",2004,"1/4/05","8/21/17",0,9,1,1,"2 3",FALSE,"1",0
"26",2666076,"X006012966","PR4662 .A2 H257 1997","ALDERMAN","Middlemarch /","Eliot, George,",1997,"3/19/97","5/19/18",3,10,18,1,"2",FALSE,"1",0
"27",3828408,"X004587526","PR4172 .W7 2002","ALDERMAN","Wuthering Heights : complete text with introduction, contexts, critical essays /","Brontë, Emily,",2002,"4/9/02","5/14/18",2,10,7,2,"2 3",FALSE,"1",0
"28",5933209,"X030845349","PR4169 .M23 2012","ALDERMAN","The madwoman and the blindman : Jane Eyre, discourse, disability /","",2012,"1/30/13","9/14/17",1,7,11,1,"2",FALSE,"1",0
"29",2256314,"X002330048","PR4622 .S85 1993","ALDERMAN","A study in scarlet /","Doyle, Arthur Conan,",1993,"7/1/96","1/10/18",4,10,3,1,"2",FALSE,"1",0
"30",3515414,"X030841983","PR5397 .F7 1999","CLEMONS","Frankenstein, or, The modern Prometheus /","Shelley, Mary Wollstonecraft,",1999,"8/24/12","1/25/18",0,7,13,1,"2 3",FALSE,"1",0
"31",1965681,"X002118077","PR5818 .I4 1992b","ALDERMAN","The importance of being earnest and related writings /","Wilde, Oscar,",1992,"6/30/96","6/25/17",6,10,15,1,"2",FALSE,"1",0
"32",4341260,"X004994689","PR4034 .M3 2005","ALDERMAN","Mansfield Park /","Austen, Jane,",2005,"1/20/06","2/18/18",1,8,0,1,"2",FALSE,"1",0
"33",4223569,"X004804678","PR4034 .N7 2005","ALDERMAN","Jane Austen's Northanger Abbey /","Austen, Jane,",2005,"2/8/05","6/25/18",5,11,17,2,"2 3",FALSE,"1",0
"34",3544014,"X004400383","PR4034 .E5 2000","ALDERMAN","Emma : an authoritative text, backgrounds, reviews and criticism /","Austen, Jane,",2000,"6/20/00","8/8/17",12,9,7,2,"2 3",FALSE,"1",0
"35",4449472,"X030816655","PR5819 .A2 E44 2007","ALDERMAN","Oscar Wilde's The picture of Dorian Gray /","Wilde, Oscar,",2007,"1/12/11","9/13/17",2,13,32,2,"2",FALSE,"1",0
"36",3957012,"X004719599","PR4034 .M3 2003","ALDERMAN","Mansfield Park /","Austen, Jane,",2003,"8/4/03","4/16/18",4,8,18,1,"2",FALSE,"1",0
"37",1069551,"X000457847","PR4167 .J3 1850 V.1","ALDERMAN","Jane Eyre: an autobiography.","Brontë, Charlotte,",1850,"6/29/96","7/3/18",12,20,16,2,"2",TRUE,"1",0
"38",2576842,"X004030263","PR4034 .P7 1990","ALDERMAN","Pride and prejudice /","Austen, Jane,",1990,"7/1/96","5/21/18",8,9,10,1,"2",FALSE,"1",0
"39",2375655,"X002557284","PR4453 .C4 M3 1986","ALDERMAN","The man who was Thursday : a nightmare /","Chesterton, G. K. (Gilbert Keith),",1986,"7/1/96","5/16/18",10,9,15,1,"2",FALSE,"1",0
"40",3696865,"X004471207","PR4144 .S63 P45 2000","ALDERMAN","William Blake : the creation of the songs : from manuscript to illuminated printing /","Phillips, Michael,",2000,"3/6/01","6/22/18",4,8,6,2,"2 3",FALSE,"1",0
"41",5670396,"X031213508","PR5341 .R54 2012","ALDERMAN","The afterlives of Walter Scott : memory on the move /","Rigney, Ann.",2012,"5/22/12","6/2/17",1,6,0,1,"2",FALSE,"1",0
"42",5523352,"X030947661","PR5881 .G553 2011","ALDERMAN","Wordsworth's revisitings /","Gill, Stephen.",2011,"1/9/12","9/4/17",0,6,7,1,"2",FALSE,"1",0
"43",548797,"X000093497","PR4034 .N7 1971","ALDERMAN","Northanger Abbey; and, Persuasion;","Austen, Jane,",1971,"6/29/96","4/26/18",7,12,24,2,"2 3",FALSE,"1",0
"44",4345218,"X004906746","PR4034 .E5 2006","ALDERMAN","Jane Austen's Emma /","Austen, Jane,",2006,"2/7/06","9/13/17",5,7,4,1,"2",FALSE,"1",0
"45",1729655,"X000175611","PR5397 .F7 1980","ALDERMAN","Frankenstein : or, The modern Prometheus /","Shelley, Mary Wollstonecraft,",1980,"6/30/96","1/23/17",4,9,4,1,"2",FALSE,"1",0
"46",5316793,"X030810949","PR5819 .A2 F73 2011","CLEMONS","The picture of Dorian Gray : an annotated, uncensored edition /","Wilde, Oscar,",2011,"3/31/11","6/19/17",0,6,4,1,"3",TRUE,"1",0
"47",6709538,"X031730586","PR4168 .H27 2016","ALDERMAN","Charlotte Brontë : a fiery heart /","Harman, Claire,",2016,"3/23/16","4/12/17",1,5,0,1,"2",FALSE,"1",0
"48",2903714,"X004302359","PR4034 .P4 1998b","ALDERMAN","Persuasion /","Austen, Jane,",1998,"5/17/99","5/13/18",7,8,7,1,"2",FALSE,"1",0
"49",6443707,"X031653420","PR4148 .R4 F37 2014","ALDERMAN","Blake and the Methodists /","Farrell, Michael,",2014,"1/5/15","4/17/18",0,5,2,1,"2",TRUE,"1",0
"50",6263548,"X031627334","PR4034 .N7 2014","ALDERMAN","Northanger Abbey : an annotated edition /","Austen, Jane,",2014,"6/4/14","6/25/18",0,5,6,1,"2",FALSE,"1",0
"51",4821589,"X030471333","PR5819 .A2 P43 2008","ALDERMAN","The picture of Dorian Gray /","Wilde, Oscar,",2008,"2/17/09","2/27/18",0,6,42,1,"2",FALSE,"1",0
"52",724222,"X000031068","PR4034 .P7 1945","ALDERMAN","Pride and prejudice /","Austen, Jane,",1945,"6/29/96","9/21/16",9,9,5,1,"2",FALSE,"1",0
"53",6192002,"X031629636","PR5853 .H35 2014","ALDERMAN","Wordsworth's poetry and prose : authoritative texts, criticism /","Wordsworth, William,",2014,"2/11/14","1/25/18",1,5,5,1,"2",FALSE,"1",0
"54",3917521,"X004661099","PR4172 .W7 2003c","ALDERMAN","Wuthering Heights /","Brontë, Emily,",2003,"3/13/03","2/20/18",3,7,6,1,"2",FALSE,"1",0
"55",3948998,"X004719025","PR5888 .C27 2003","ALDERMAN","The Cambridge companion to Wordsworth /","",2003,"6/24/03","10/31/17",8,7,4,1,"2",FALSE,"1",0
"56",2775085,"X004120809","PR4034 .M3 1998","ALDERMAN","Mansfield Park : authoritative text, contexts, criticism /","Austen, Jane,",1998,"3/11/98","9/19/17",5,12,5,2,"2 3",FALSE,"1",0
"57",4409819,"X031596707","PR5819 .A2 G56 2007","ALDERMAN","The picture of Dorian Gray : authoritative texts, backgrounds, reviews and reactions, criticism /","Wilde, Oscar,",2007,"12/17/13","12/11/17",1,5,39,1,"2",TRUE,"1",0
"58",3916334,"X004657711","PR4658 .A1 2002","ALDERMAN","Daniel Deronda /","Eliot, George,",2002,"3/6/03","10/13/17",6,7,6,1,"2",FALSE,"1",0
"59",3879271,"X030368229","PR4836 .A4 2002b","ALDERMAN","Selected letters /","Keats, John,",2002,"6/12/08","12/5/17",1,6,4,1,"2",FALSE,"1",0
"60",3914483,"X004657305","PR5774 .I8 2002","ALDERMAN","The island of Dr. Moreau /","Wells, H. G. (Herbert George),",2002,"2/27/03","8/22/17",1,7,12,1,"2",FALSE,"1",0
"61",5841752,"X030846170","PR4038 .I52 U84 2012","ALDERMAN","Uses of Austen : Jane's afterlives /","",2012,"11/26/12","5/5/18",1,5,1,1,"2",FALSE,"1",0
"62",1986345,"X002162217","PR5397 .F7 1992","ALDERMAN","Frankenstein : complete, authoritative text with biographical and historical contexts, critical history, and essays from five contemporary critical perspectives /","Shelley, Mary Wollstonecraft,",1992,"6/30/96","7/5/18",12,8,30,1,"2",FALSE,"1",0
"63",2068388,"X002215048","PR5397 .F7 1993b","ALDERMAN","Frankenstein : or the modern Prometheus : the 1818 text /","Shelley, Mary Wollstonecraft,",1993,"6/30/96","5/12/18",8,8,9,1,"2",FALSE,"1",0
"64",1252032,"X001363793","PR4038 .P6 J64 1988","ALDERMAN","Jane Austen : women, politics, and the novel /","Johnson, Claudia L.",1988,"6/30/96","4/21/18",11,8,11,1,"2",FALSE,"1",0
"65",3678004,"X004471098","PR4662 .A1 2000","ALDERMAN","Middlemarch /","Eliot, George,",2000,"3/8/01","5/18/18",3,7,1,1,"2",FALSE,"1",0
"66",3821292,"X004588802","PR4622 .A7 2001","ALDERMAN","The adventures of Sherlock Holmes & the memoirs of Sherlock Holmes /","Doyle, Arthur Conan,",2001,"3/12/02","4/3/17",3,7,4,1,"2",FALSE,"1",0
"67",3714268,"X004527505","PR4748 .A1 2001","ALDERMAN","Tess of the D'Urbervilles : a pure woman /","Hardy, Thomas,",2001,"6/14/01","12/11/17",7,7,3,1,"2",FALSE,"1",0
"68",5356166,"X030818072","PR4036 .C3 2011","ALDERMAN","The Cambridge companion to Jane Austen /","",2011,"6/8/11","5/9/18",1,5,2,1,"2",FALSE,"1",0
"69",527142,"X000226545","PR5397 .F7 1969","ALDERMAN","Frankenstein; or The modern Prometheus","Shelley, Mary Wollstonecraft,",1969,"6/29/96","6/17/18",17,10,16,2,"2 3",FALSE,"1",0
"70",2393161,"X002596313","PR5114 .R83 1994","ALDERMAN","The novels of Mrs. Oliphant : a subversive view of traditional themes /","Rubik, Margarete,",1994,"7/1/96","5/15/17",5,8,1,1,"2",FALSE,"1",0
"71",3573861,"X004487024","PR5398 .S49 2000","ALDERMAN","Mary Shelley /","Seymour, Miranda.",2000,"10/18/00","4/5/18",1,7,4,1,"2",FALSE,"1",0
"72",1068592,"X001488685","PR4144 .S7 1967","ALDERMAN","Songs of innocence and of experience, shewing the two contrary states of the human soul, 1789-1794.","Blake, William,",1967,"6/29/96","4/21/18",6,8,12,1,"2 10",FALSE,"1",0
"73",1374395,"X001609492","PR5892 .H5 L5 1989","ALDERMAN","Wordsworth, the sense of history /","Liu, Alan,",1989,"6/30/96","5/11/17",7,8,8,1,"2",TRUE,"1",0
"74",5290291,"X030818348","PR5772 2010","ALDERMAN","The time machine : The invisible man ; The war of the worlds /","Wells, H. G. (Herbert George),",2010,"2/26/11","5/12/18",0,5,14,1,"2",FALSE,"1",0
"75",752595,"X030848291","PR4710 .N6 1970","ALDERMAN","North and South;","Gaskell, Elizabeth Cleghorn,",1970,"10/1/12","4/15/18",4,12,57,2,"2",FALSE,"1",0
"76",4395858,"X004834062","PR5906 .H59 2006","ALDERMAN","The Cambridge introduction to W.B. Yeats /","Holdeman, David.",2006,"9/13/06","3/15/17",1,6,0,1,"2",FALSE,"1",0
"77",5228101,"X030763257","PR4984 .M5 Z66 2010","ALDERMAN","Harriet Martineau : authorship, society and empire /","",2010,"10/12/10","6/18/18",3,5,0,1,"2",FALSE,"1",0
"78",6679537,"X031732490","PR4621 2015b","ALDERMAN","Sherlock Holmes : the novels : A study in scarlet ; The sign of four ; The hound of the Baskervilles ; The valley of fear /","Doyle, Arthur Conan,",2015,"1/27/16","2/15/18",0,4,10,1,"2",FALSE,"1",0
"79",4341259,"X004994687","PR4034 .E5 2005","ALDERMAN","Emma /","Austen, Jane,",2005,"1/20/06","12/6/16",3,6,6,1,"2",FALSE,"1",0
"80",5208766,"X030781060","PR5908 .V55 W66 2010","ALDERMAN","Yeats and violence /","Wood, Michael,",2010,"9/1/10","7/30/17",1,5,2,1,"2",FALSE,"1",0
"81",2883237,"X004265235","PR4560 .A1 1999","ALDERMAN","Great expectations : authoritative text, backgrounds, contexts, criticism /","Dickens, Charles,",1999,"2/22/99","4/5/18",5,8,10,2,"2 3",FALSE,"1",0
"82",4006161,"X004741132","PR4168 .M49 2003","ALDERMAN","The Brontë myth /","Miller, Lucasta.",2003,"2/10/04","5/26/18",1,6,11,1,"2 3",FALSE,"1",0
"83",3523765,"X004410482","PR4560 .G686 2000","ALDERMAN","Charles Dicken's Great expectations /","",2000,"4/27/00","9/12/16",2,7,5,1,"2",FALSE,"1",0
"84",5508585,"X031190859","PR4803 .H44 Z846 2011","ALDERMAN","The split world of Gerard Manley Hopkins : an essay in semiotic phenomenology /","Sobolev, Dennis,",2011,"12/5/11","5/5/15",0,5,8,1,"2",FALSE,"1",0
"85",6243708,"X031629824","PR5204 .A56 2014","ALDERMAN","Ann Radcliffe, romanticism and the Gothic /","",2014,"4/16/14","6/14/18",0,4,37,1,"2",FALSE,"1",0
"86",6530031,"X031709154","PR5818 .I4 2015","ALDERMAN","The annotated importance of being Earnest / Importance of being Earnest","Wilde, Oscar,",2015,"3/25/15","5/9/17",0,4,6,1,"1 2",FALSE,"1",0
"87",4967269,"X030559326","PR4162 .A54 2003","ALDERMAN","Agnes Grey /","Brontë, Anne,",2003,"8/25/09","10/6/17",0,5,3,1,"2",FALSE,"1",0
"88",6188625,"X031621044","PR4173 .M37 2014","ALDERMAN","Emily Brontë and the religious imagination /","Marsden, Simon,",2014,"1/23/14","5/12/18",0,4,11,1,"2",FALSE,"1",0
"89",3957472,"X004706630","PR4172 .W7 2003b","ALDERMAN","Wuthering Heights : complete, authoritative text with biographical, historical, and cultural contexts, critical history, and essays from contemporary critical perspectives /","Brontë, Emily,",2003,"8/5/03","4/3/18",6,10,26,2,"2 3",FALSE,"1",0
"90",4817786,"X030470519","PR5237 .A4 2008","ALDERMAN","Poems and prose /","Rossetti, Christina Georgina,",2008,"2/3/09","11/8/17",0,5,3,1,"2",FALSE,"1",0
"91",3955992,"X004706394","PR4034 .E4 2003","ALDERMAN","Emma /","Austen, Jane,",2003,"7/29/03","1/17/18",2,6,25,1,"2",FALSE,"1",0
"92",5128573,"X030707064","PR4732 .M66 2006","ALDERMAN","H. Rider Haggard on the imperial frontier : the political and literary contexts of his African romances /","Monsman, Gerald,",2006,"4/19/10","5/9/16",1,5,5,1,"2",FALSE,"1",0
"93",4801805,"X030473085","PR4144 .S6 2008","ALDERMAN","Songs of innocence and of experience /","Blake, William,",2008,"12/9/08","9/13/17",0,5,21,1,"2 10",FALSE,"1",0
"94",4790192,"X030473313","PR4803 .H44 Z71715 2008","ALDERMAN","Gerard Manley Hopkins : a life /","Mariani, Paul L.",2008,"12/16/08","8/22/17",1,6,8,2,"2 3",FALSE,"1",0
"95",3971740,"X004704873","PR4037 .M55 2003","CLEMONS","Jane Austen, or, The secret of style /","Miller, D. A.,",2003,"9/30/03","5/18/17",3,8,20,2,"2 3",FALSE,"1",0
"96",3922513,"X004658374","PR4560 .A2 M58 2003","ALDERMAN","Great expectations /","Dickens, Charles,",1996,"4/3/03","2/17/18",7,6,44,1,"2",FALSE,"1",0
"97",4667328,"X030263315","PR5907 .V37 2007","ALDERMAN","Our secret discipline : Yeats and lyric form /","Vendler, Helen,",2007,"11/27/07","6/14/18",2,6,6,2,"2 3",FALSE,"1",0
"98",5975934,"X031612606","PR4148 .R4 J47 2013","ALDERMAN","William Blake's religious vision : there's a methodism in his madness /","Jesse, Jennifer G.",2013,"4/17/13","4/17/18",1,4,35,1,"2",FALSE,"1",0
"99",3837733,"X004558456","PR4562 .A1 2002","ALDERMAN","Little Dorrit /","Dickens, Charles,",2002,"6/13/02","6/26/18",1,6,8,1,"2",FALSE,"1",0
"100",4741472,"X030259870","PR5904 .V5 2008","ALDERMAN","A vision (1925) /","Yeats, W. B. (William Butler),",2008,"6/5/08","9/13/17",1,5,2,1,"2",FALSE,"1",0
"101",3881130,"X004624420","PR5397 .F73 R68 2002","ALDERMAN","A Routledge literary sourcebook on Mary Shelley's Frankenstein /","",2002,"8/22/02","4/5/18",10,11,6,2,"2",TRUE,"1",0
"102",3824798,"X004591191","PR4494 .W5 2002","ALDERMAN","The woman in white /","Collins, Wilkie,",2002,"4/18/02","7/7/18",4,6,21,1,"2",FALSE,"1",0
"103",5845714,"X031617809","PR4611 .A2 B447 2012","ALDERMAN","Jabberwocky and other nonsense : collected poems /","Carroll, Lewis,",2012,"12/15/12","5/25/18",1,4,11,1,"2",FALSE,"1",0
"104",7392169,"X031825404","PR4037 .D36 2017","ALDERMAN","Reading Jane Austen /","Davidson, Jenny,",2017,"3/21/18","5/23/18",0,3,0,1,"2",FALSE,"1",0
"105",5824408,"X030845688","PR5892 .E8 P68 2012","ALDERMAN","Wordsworth's ethics /","Potkay, Adam,",2012,"10/31/12","6/22/18",1,4,6,1,"2",FALSE,"1",0
"106",3807306,"X004592830","PR5237 .A1 2001","ALDERMAN","Christina Rossetti : the complete poems /","Rossetti, Christina Georgina,",2001,"2/21/02","7/16/18",5,6,10,1,"2",FALSE,"1",0
"107",1069189,"X000197243","PR4034 .P7 1918a","ALDERMAN","Pride and prejudice,","Austen, Jane,",1918,"6/29/96","5/12/16",11,14,17,2,"2",FALSE,"1",0
"108",3830208,"X004587860","PR5869 .L9 2002","ALDERMAN","Lyrical ballads and related writings : complete text with introduction, contexts, reactions /","Wordsworth, William,",2002,"4/16/02","4/16/18",2,6,4,1,"2 14",FALSE,"1",0
"109",4720574,"X030257845","PR4162 .T4 2008","ALDERMAN","The tenant of Wildfell Hall /","Brontë, Anne,",2008,"5/20/08","5/11/17",2,5,5,1,"2",FALSE,"1",0
"110",5845754,"X030608888","PR4037 .S74 2012","ALDERMAN","Jane Austen's civilized women : morality, gender and the civilizing process /","Steiner, Enit Karafili.",2012,"12/15/12","2/8/18",0,4,0,1,"2",FALSE,"1",0
"111",4859658,"X030568732","PR4568 .A2 P66 1997","ALDERMAN","Our mutual friend /","Dickens, Charles,",1997,"4/10/09","9/17/16",2,5,3,1,"2",FALSE,"1",0
"112",5081867,"X031812562","PR5115 .P2 Z84 2008","ALDERMAN","Art and the transitional object in Vernon Lee's supernatural tales /","Pulham, Patricia,",2008,"2/2/18","7/3/18",0,3,0,1,"2",FALSE,"1",0
"113",5724875,"X031214387","PR4037 .M86 2012","ALDERMAN","What matters in Jane Austen? : twenty crucial puzzles solved /","Mullan, John,",2012,"8/8/12","3/22/18",0,4,8,1,"2",FALSE,"1",0
"114",3794496,"X004557923","PR5819 .A1 2000","ALDERMAN","The picture of Dorian Gray /","Wilde, Oscar,",2000,"11/22/01","5/12/18",5,6,18,1,"2",FALSE,"1",0
"115",5723209,"X031214033","PR4036 .J57 2012","ALDERMAN","Jane Austen's cults and cultures /","Johnson, Claudia L.",2012,"8/1/12","2/4/18",1,4,0,1,"2",FALSE,"1",0
"116",2533931,"X002759938","PR5397 .A1 1996 v.1","ALDERMAN","Frankenstein : or the modern Prometheus /","Shelley, Mary Wollstonecraft,",1996,"7/1/96","4/5/18",3,7,7,1,"2",TRUE,"1",0
"117",1740908,"X001815450","PR4144 .S63 A67 1989","ALDERMAN","Approaches to teaching Blake's Songs of innocence and of experience /","",1989,"6/30/96","6/22/18",11,7,6,2,"2",FALSE,"1",0
"118",4447120,"X030113823","PR5438 .C36 2006","ALDERMAN","The Cambridge companion to Shelley /","",2006,"12/5/06","5/3/18",3,5,1,1,"2",FALSE,"1",0
"119",5822761,"X030844337","PR4147 .M37 2012","ALDERMAN","William Blake : the poems /","Marsh, Nicholas,",2012,"10/17/12","8/21/17",0,4,1,1,"2",FALSE,"1",0
"120",3807307,"X004592800","PR5397 .F7 2001","ALDERMAN","Frankenstein /","Shelley, Mary Wollstonecraft,",2001,"2/21/02","9/15/17",5,6,4,1,"2",FALSE,"1",0
"121",7056299,"X031815598","PR4038 .P6 K38 2017","ALDERMAN","Jane Austen, the secret radical /","Kelly, Helena,",2017,"5/10/17","5/13/18",0,3,2,1,"2",FALSE,"1",0
"122",6076125,"X030857315","PR4038 .G36 C49 2013","ALDERMAN","Jane Austen, game theorist /","Chwe, Michael Suk-Young,",2013,"6/5/13","9/14/16",0,4,17,1,"2",TRUE,"1",0
"123",1758414,"X030860815","PR5908 .D4 R36 1990","ALDERMAN","Yeats and the poetry of death : elegy, self-elegy, and the sublime /","Ramazani, Jahan,",1990,"5/10/13","9/18/17",14,8,7,3,"2",TRUE,"1",0
"124",2623681,"X030860876","PR5902 .R6 1996","ALDERMAN","Selected poems and four plays of William Butler Yeats /","Yeats, W. B. (William Butler),",1996,"6/13/13","5/11/17",6,8,20,2,"2",FALSE,"1",0
"125",3917522,"X004661100","PR4611 .A7 2002","ALDERMAN","Alice's adventures in Wonderland ; and, Through the looking-glass and what Alice found there /","Carroll, Lewis,",2002,"3/13/03","4/19/16",17,6,5,1,"2",FALSE,"1",0
"126",3824797,"X004591202","PR4172 .W7 2002b","ALDERMAN","Wuthering Heights /","Brontë, Emily,",2002,"4/18/02","2/11/17",4,6,4,1,"2",FALSE,"1",0
"127",3705598,"X004527975","PR4172 .W7 2000b","ALDERMAN","Wuthering Heights /","Brontë, Emily,",2000,"5/24/01","2/12/18",6,6,3,1,"2",FALSE,"1",0
"128",2154144,"X006134225","PR5074 .A3 W5 1993","ALDERMAN","News from nowhere : and other writings /","Morris, William,",1993,"4/19/02","5/16/17",8,6,6,1,"2",FALSE,"1",0
"129",1817820,"X001925100","PR4803 .H44 A17 1990","ALDERMAN","The poetical works of Gerard Manley Hopkins /","Hopkins, Gerard Manley,",1990,"6/30/96","10/20/17",7,7,5,1,"2",FALSE,"1",0
"130",2499762,"X002701541","PR5114 .J39 1995","ALDERMAN","Mrs Oliphant, ""a fiction to herself"" : a literary life /","Jay, Elisabeth.",1995,"7/1/96","5/11/17",5,7,4,1,"2",FALSE,"1",0
"131",5934483,"X030856938","PR5398 .M57 2013","ALDERMAN","The lady and her monsters : a tale of dissections, real-life Dr. Frankensteins, and the creation of Mary Shelley's masterpiece /","Montillo, Roseanne.",2013,"2/6/13","6/1/16",0,4,0,1,"2",FALSE,"1",0
"132",3687995,"X006112860","PR4611 .A7 2000b","ALDERMAN","Alice's adventures in Wonderland /","Carroll, Lewis,",2000,"4/12/01","11/2/17",10,6,1,1,"2",FALSE,"1",0
"133",6889356,"X031791285","PR5397 .F73 C36 2016","ALDERMAN","The Cambridge companion to Frankenstein /","",2016,"9/28/16","4/2/18",2,3,1,1,"2",TRUE,"1",0
"134",5363139,"X030794356","PR4037 .D47 2011","CLEMONS","A Jane Austen education : how six novels taught me about love, friendship, and the things that really matter /","Deresiewicz, William,",2011,"6/20/11","3/22/18",1,4,10,1,"3",FALSE,"1",0
"135",330240,"X000141552","PR4621 .M6 1973 v.1","CLEMONS","The complete Sherlock Holmes /","Doyle, Arthur Conan,",1973,"6/28/96","1/22/18",7,10,11,2,"3",TRUE,"1",0
"136",2575163,"X004030234","PR4034 .P7 1993","CLEMONS","Pride and prejudice : an authoritative text, backgrounds, and sources criticism /","Austen, Jane,",1993,"7/1/96","1/29/17",1,7,9,1,"2 3",FALSE,"1",0
"137",699327,"X001158572","PR5114 .W5 1986","ALDERMAN","Margaret Oliphant : a critical biography /","Williams, Merryn.",1986,"6/29/96","5/15/17",4,7,2,1,"2",FALSE,"1",0
