"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","MODEL","LiaisonRecommendation"
"1",6915450,"X031798219","PL2947 .C59 S3613 2016","ALDERMAN","The three-body problem /","Liu, Cixin,",2016,"12/6/16","7/14/18",1,10,2,1,"2",FALSE,"1",0
"2",5224222,"X030762831","PL2265 .C36 2010 v.2","ALDERMAN","The Cambridge history of Chinese literature /","",2010,"11/10/10","3/16/17",6,13,0,2,"2",TRUE,"1",0
"3",1945570,"X002079062","PL2442 .W36 1992","ALDERMAN","Fictional realism in twentieth-century China : Mao Dun, Lao She, Shen Congwen /","Wang, Dewei.",1992,"6/30/96","4/12/18",5,10,20,1,"2",FALSE,"1",0
"4",6107242,"X031599770","PL2754 .S5 Z595126 2013","ALDERMAN","Lu Xun's revolution : writing in a time of violence /","Davies, Gloria (Gloria L.)",2013,"7/17/13","5/7/18",1,8,4,1,"2",FALSE,"1",0
"5",5822547,"X030853948","PL2886 .O1684 F38 2003","ALDERMAN","Feng ru fei tun /","Mo, Yan,",2003,"10/16/12","3/23/17",0,8,5,1,"2",TRUE,"1",0
"6",5188970,"X030793050","PL2781 .N2 Z575 2009","ALDERMAN","Lin Yutang tan ren sheng /","Lin, Yutang,",2009,"8/4/10","4/23/18",1,8,22,1,"2",FALSE,"1",0
"7",5237907,"X030793225","PL2925 .K55 X53 2008","ALDERMAN","Xiao yi Duohe /","Yan, Geling",2008,"10/21/10","12/21/17",0,8,4,1,"2",FALSE,"1",0
"8",5416895,"X031230663","PL2894 .A475 D36 2011","ALDERMAN","Dao cao ren de wei xiao /","Sanmao.",2011,"9/29/11","2/7/15",0,8,16,1,"2",TRUE,"1",0
"9",2460024,"X002644652","PL2658 .E8 S39 1995","ALDERMAN","The sea of regret : two turn-of-the-century Chinese romantic novels /","",1995,"7/1/96","12/5/17",1,9,12,1,"2",FALSE,"1",0
"10",121290,"X000481826","PL2747 .P5 Z65 1982","ALDERMAN","Ding Ling's fiction : ideology and narrative in modern Chinese literature /","Feuerwerker, Yi-tsi Mei,",1982,"6/28/96","4/11/18",3,9,4,1,"2",FALSE,"1",0
"11",5822539,"X030853956","PL2886 .O1684 W327 2009","ALDERMAN","Wa /","Mo, Yan,",2009,"10/16/12","6/24/18",1,7,9,1,"2",FALSE,"1",0
"12",5563086,"X031230696","PL2879 .C376 Y55 2009","ALDERMAN","Yi ju ding yi wan ju /","Liu, Zhenyun.",2009,"2/28/12","2/5/18",0,7,0,1,"2",FALSE,"1",0
"13",5510270,"X031217903","PL2937 .E39 L54 2007","ALDERMAN","Lie jin = Love and intrigue /","Feiwosicun.",2011,"12/7/11","8/25/16",0,7,4,1,"2",TRUE,"1",0
"14",5081451,"X030615436","PL2928 .H78 H86 2008","ALDERMAN","Huo zhe /","Yu, Hua,",2008,"1/14/10","5/16/18",2,7,8,1,"2",FALSE,"1",0
"15",5513489,"X031217945","PL2892 .I198 S55 2006","ALDERMAN","Shi shang ke zhen you yi jian zhong qing /","Bi, Shumin,",2006,"12/12/11","11/10/16",1,7,14,1,"2",FALSE,"1",0
"16",5311889,"X030951357","PL2894 .A475 Z86 2011","ALDERMAN","Sanmao, 1943-1991 /","Shi, Yonggang.",2011,"3/19/11","1/9/17",1,7,60,1,"2",FALSE,"1",0
"17",3503395,"X004401925","PL2442 .H8 1999","ALDERMAN","A history of modern Chinese fiction /","Hsia, Chih-tsing,",1999,"2/8/00","12/10/17",3,8,2,1,"2",FALSE,"1",0
"18",5416918,"X031230667","PL2894 .A475 X56 2010","ALDERMAN","Xin li de meng tian /","Sanmao.",2010,"9/29/11","3/28/15",0,7,17,1,"2",FALSE,"1",0
"19",4618896,"X030355501","PL2878 .N142374 Z77 2006","ALDERMAN","Zhongguo di yi cai nü Lin Huiyin /","Liu, Yansheng,",2006,"8/21/07","6/24/18",2,7,3,1,"2",FALSE,"1",0
"20",4463113,"X030115816","PL2722 .U2 S77 2006","ALDERMAN","Strange tales from a Chinese studio /","Pu, Songling,",2006,"1/30/07","4/12/17",3,7,8,1,"2",FALSE,"1",0
"21",2283419,"X002421399","PL2442 .G46 1993","ALDERMAN","Gender politics in modern China : writing and feminism /","",1993,"7/1/96","4/11/18",4,8,5,1,"2",FALSE,"1",0
"22",1760589,"X001832210","PL2754 .S5 A25 1990","ALDERMAN","Diary of a madman and other stories /","Lu, Xun,",1990,"6/30/96","11/1/15",3,8,7,1,"2",FALSE,"1",0
"23",5187831,"X030950965","PL2727 .S2 L5348 2010","ALDERMAN","Hong lou meng ba shi hui hou zhen gu shi /","Liu, Xinwu.",2010,"7/28/10","5/7/18",0,6,12,1,"2",TRUE,"1",0
"24",5501779,"X031217783","PL2937 .E39 R83 2010","ALDERMAN","Ru guo zhe yi miao, wo mei yu jian ni = If we were strangers /","Feiwosicun.",2010,"11/30/11","2/28/17",0,6,5,1,"2",TRUE,"1",0
"25",5416894,"X031230662","PL2894 .A475 S243 2011","ALDERMAN","Sahala sui yue /","Sanmao.",2011,"9/29/11","2/10/17",0,6,5,1,"2",FALSE,"1",0
"26",3727706,"X004527537","PL2478 .L8 2000","CLEMONS","The Analects /","Confucius.",2000,"6/19/01","4/5/18",1,7,14,1,"3",FALSE,"1",0
"27",5132358,"X030691028","PL2892.3 .B36 Z46 2009","ALDERMAN","Ju liu he /","Qi, Bangyuan.",2009,"4/27/10","1/25/18",2,6,15,1,"2",FALSE,"1",0
"28",5510211,"X031217879","PL2861 .A595 Y55 2010","ALDERMAN","1988 : wo xiang he zhe ge shi jie tan tan /","Han, Han,",2010,"12/7/11","5/16/16",2,6,8,1,"2",FALSE,"1",0
"29",421946,"X000214080","PL2997 .L82 1945","ALDERMAN","The Analects of Confucius;","Confucius.",1938,"6/29/96","1/25/18",1,8,5,2,"2 3",FALSE,"1",0
"30",5070811,"X030615049","PL2928 .H78 X56 2008","ALDERMAN","Xiong di /","Yu, Hua,",2008,"12/9/09","8/9/17",1,6,13,1,"2",FALSE,"1",0
"31",2934239,"X004283803","PL2280 .L48 1999","ALDERMAN","Writing and authority in early China /","Lewis, Mark Edward,",1999,"8/2/99","6/16/17",1,7,2,1,"2",FALSE,"1",0
"32",4712610,"X030253507","PL2302 .L285 2008","ALDERMAN","The literature of leisure and Chinese modernity /","Laughlin, Charles A.,",2008,"4/22/08","5/3/17",1,6,0,1,"2",FALSE,"1",0
"33",4322022,"X004907915","PL2946 .Y59 T46 2005","ALDERMAN","A Thousand years of good prayers : stories /","Li, Yiyun,",2005,"11/1/05","5/13/18",3,6,7,1,"2 3",TRUE,"1",0
"34",1987909,"X002141016","PL2690 .S3 E53 1991","ALDERMAN","Three kingdoms : a historical novel /","Luo, Guanzhong,",1991,"6/30/96","5/17/18",2,7,9,1,"2",FALSE,"1",0
"35",6222491,"X031633143","PL2928 .H78 D53 2013","ALDERMAN","Di qi tian = The seventh day /","Yu, Hua,",2013,"3/11/14","6/20/17",0,5,0,1,"2",TRUE,"1",0
"36",27225,"X000840427","PL2724 .H4 F413 1983","ALDERMAN","Six records of a floating life /","Shen, Fu,",1983,"6/28/96","4/8/18",11,8,9,2,"2 3",TRUE,"1",0
"37",5822538,"X031623469","PL2886 .O1684 H55 2012","ALDERMAN","Hong gao liang jia zu /","Mo, Yan,",2012,"10/16/12","5/6/18",0,5,6,1,"2",FALSE,"1",0
"38",2354218,"X002549846","PL2727 .S2 E49 1994","ALDERMAN","Men and women in Qing China : gender in the Red chamber dream /","Edwards, Louise P.",1994,"7/1/96","5/17/17",3,7,0,1,"2",FALSE,"1",0
"39",3979925,"X004699606","PL2928 .H78 H8613 2003","CLEMONS","To live : a novel /","Yu, Hua,",2003,"10/31/03","6/9/18",2,6,48,1,"3",FALSE,"1",0
"40",19242,"X000972750","PL2754 .S5 Z7567 1985","ALDERMAN","Lu Xun and his legacy /","",1985,"6/28/96","10/14/17",2,7,2,1,"2",FALSE,"1",0
"41",6128032,"X031601510","PL2879 .C376 W78 2012","ALDERMAN","Wo bu shi Pan Jinlian /","Liu, Zhenyun.",2012,"9/10/13","2/10/17",0,5,0,1,"2",FALSE,"1",0
"42",5501743,"X031217786","PL2937 .E39 L46 2011","ALDERMAN","Leng yue ru shuang = Jade moon /","Feiwosicun.",2011,"11/30/11","3/6/18",1,5,12,1,"2",TRUE,"1",0
"43",5394963,"X030947159","PL2265 .J66 2011","ALDERMAN","Developmental fairy tales : evolutionary thinking and modern Chinese culture /","Jones, Andrew F.",2011,"8/4/11","5/1/18",0,5,3,1,"2",FALSE,"1",0
"44",3992740,"X030879681","PL1107 .Y56 2004","ALDERMAN","Chinese : a comprehensive grammar /","Yip, Po-ching,",2004,"8/14/12","8/28/17",0,5,10,1,"2",FALSE,"1",0
"45",775173,"X001262296","PL2801 .N18 Z73 1987","ALDERMAN","The odyssey of Shen Congwen /","Kinkley, Jeffrey C.,",1987,"6/29/96","4/29/16",1,7,33,1,"2",FALSE,"1",0
"46",3718950,"X004527014","PL2303 .S57 2001","ALDERMAN","The lure of the modern : writing modernism in semicolonial China, 1917-1937 /","Shi, Shumei,",2001,"5/17/01","6/7/18",1,6,7,1,"2",FALSE,"1",0
"47",5189746,"X030942608","PL2925 .K55 Y45 2010","ALDERMAN","Yi ge nü ren de shi shi /","Yan, Geling",2010,"8/4/10","12/21/17",0,5,11,1,"2",FALSE,"1",0
"48",3770792,"X004524567","PL2695 .M8 L83 2001","ALDERMAN","Persons, roles, and minds : identity in Peony pavilion and Peach blossom fan /","Lu, Tina.",2001,"8/21/01","2/15/18",1,6,7,1,"2",TRUE,"1",0
"49",5237899,"X030793223","PL2886 .O1684 S466 2008","ALDERMAN","Sheng si pi lao /","Mo, Yan,",2008,"10/21/10","11/1/17",1,5,9,1,"2",FALSE,"1",0
"50",5510255,"X031217883","PL2937 .E39 J53 2010","ALDERMAN","Jia qi ru meng = Cinderellas dream /","Feiwosicun.",2010,"12/7/11","9/2/16",1,5,0,1,"2",FALSE,"1",0
"51",5510471,"X031217900","PL2937 .E39 L35 2010","ALDERMAN","Lai bu ji shuo wo ai ni = Too late to say loving you /","Feiwosicun.",2010,"12/8/11","9/1/16",2,5,14,1,"2",TRUE,"1",0
"52",5416907,"X031230666","PL2894 .A475 L58 2010","ALDERMAN","Liu lang de zhong zhan /","Sanmao.",2010,"9/29/11","2/18/16",0,5,26,1,"2",TRUE,"1",0
"53",5510474,"X031217899","PL2937 .E39 G83 2010","ALDERMAN","Dong gong = Goodbye my princess /","Feiwosicun.",2010,"12/8/11","11/20/14",1,5,0,1,"2",TRUE,"1",0
"54",4894018,"X030377154","PL2837 .E35 2001 v.8","ALDERMAN","Zhang Ailing dian cang quan ji.","Zhang, Ailing.",2001,"10/8/09","1/16/17",3,26,69,14,"2",TRUE,"1",0
"55",5416896,"X031230664","PL2894 .A475 M46 2011","ALDERMAN","Meng zhong de gan lan shu /","Sanmao.",2010,"9/29/11","9/27/14",1,5,4,1,"2",FALSE,"1",0
"56",4475068,"X030112041","PL2658 .E1 C64 2007","ALDERMAN","The Columbia anthology of modern Chinese literature /","",2007,"3/20/07","12/5/17",3,5,66,1,"2",TRUE,"1",0
"57",4367757,"X030139592","PL2727 .S2 2005 v.1","ALDERMAN","Bai jia hui ping ben ""hong lou meng"" /","Cao, Xueqin,",2005,"5/17/06","7/16/18",3,9,5,2,"2",TRUE,"1",0
"58",4354071,"X030011105","PL2754 .S5 2005 v.2","ALDERMAN","Lu Xun quan ji.","Lu, Xun,",2005,"4/13/06","5/8/18",3,9,15,18,"2",TRUE,"1",0
"59",6429143,"X031648480","PL2863 .L36 L83 2009","ALDERMAN","Luan shi wen tan /","Hu, Lancheng,",2009,"11/25/14","7/4/18",2,4,24,1,"2",TRUE,"1",0
"60",4387841,"X030161512","PL2749 .C8 2001 v.5","ALDERMAN","Qian Zhongshu ji.","Qian, Zhongshu,",2001,"11/16/06","9/27/17",0,6,3,13,"2",TRUE,"1",0
"61",4246789,"X004862886","PL2278 .H78 2005","ALDERMAN","Women, war, domesticity : Shanghai literature and popular culture of the 1940s /","Huang, Xincun,",2005,"6/2/05","2/27/18",4,5,7,1,"2",FALSE,"1",0
"62",1370011,"X001609205","PL2912 .A5174 D5313 1989","ALDERMAN","Dialogues in paradise : thirteen stories /","Canxue,",1989,"6/30/96","4/27/18",2,6,4,1,"2",TRUE,"1",0
"63",1353679,"X001590475","PL2675 .A24 1989","ALDERMAN","The selected poems of Tu Fu /","Du, Fu,",1989,"6/30/96","4/25/18",0,6,7,1,"2",FALSE,"1",0
"64",5972959,"X030608691","PL1279 .L483 2013","ALDERMAN","An anatomy of Chinese : rhythm, metaphor, politics /","Link, E. Perry (Eugene Perry),",2013,"4/10/13","5/7/18",1,4,7,1,"2",FALSE,"1",0
"65",5843286,"X030846551","PL2837 .E35 Z64435 2012","ALDERMAN","Eileen Chang : romancing languages, cultures and genres /","",2012,"1/30/13","5/2/18",2,4,0,1,"2",FALSE,"1",0
"66",1370209,"X001608842","PL2747 .P5 A23 1989","ALDERMAN","I myself am a woman : selected writings of Ding Ling /","Ding, Ling,",1989,"6/30/96","11/20/17",6,6,12,1,"2 3",FALSE,"1",0
"67",695098,"X001210161","PL2754 .S5 Z6968 1987","ALDERMAN","Voices from the iron house : a study of Lu Xun /","Lee, Leo Ou-fan.",1987,"6/29/96","12/14/17",2,6,0,1,"2",FALSE,"1",0
"68",6133689,"X031601534","PL3032 .H6 X53625 2011 v.1","ALDERMAN","Xianggang dang dai zuo jia zuo pin he ji xuan. Hong Kong /","",2011,"9/13/13","8/9/17",1,6,9,2,"2",TRUE,"1",0
"69",5931636,"X031608608","PL2899 .H282 W63 2011","ALDERMAN","Wo yu di tan /","Shi, Tiesheng,",2011,"1/18/13","2/12/18",0,4,5,1,"2",FALSE,"1",0
"70",2237378,"X002329796","PL2302 .F76 1993","ALDERMAN","From May fourth to June fourth : fiction and film in twentieth-century China /","",1993,"7/1/96","4/11/17",2,6,2,1,"2",FALSE,"1",0
"71",2155405,"X002281290","PL3031 .T3 C42 1993","ALDERMAN","Modernism and the nativist resistance : contemporary Chinese fiction from Taiwan /","Chang, Sung-sheng,",1993,"7/1/96","3/31/17",5,6,5,1,"2",TRUE,"1",0
"72",4000766,"X004766139","PL2606 .K7943 G77 1999","ALDERMAN","Gu wen guan zhi yi zhu /","",1999,"1/19/04","4/26/18",0,5,28,1,"2",TRUE,"1",0
"73",4228016,"X004861382","PL2439 .C453 2005","ALDERMAN","Collecting the self : body and identity in strange tale collections of late imperial China /","Chiang, Sing-chen Lydia.",2005,"3/17/05","11/2/16",0,5,2,1,"2",FALSE,"1",0
"74",5822598,"X031623460","PL2863 .C35 J53 2011","ALDERMAN","Jiang Jieshi yu Nanjing bao wei zhan : 1937 xue ran Nanjing mi feng nei mu = Nanjing baoweizhan /","Hu, Zhaocai.",2011,"10/16/12","11/21/17",1,4,5,1,"2",FALSE,"1",0
"75",629560,"X000214079","PL2754 .S5 A6 1972b","ALDERMAN","Selected stories of Lu Hsun.","Lu, Xun,",1972,"6/29/96","5/21/18",6,6,4,1,"2",FALSE,"1",0
"76",5502149,"X031217819","PL2892 .I1437 K428 2010","ALDERMAN","Ke wang ji qing /","Pi, Pi.",2010,"11/30/11","5/31/18",0,4,5,1,"2",FALSE,"1",0
"77",5697840,"X031213829","PL1075 .G44 2012","ALDERMAN","A cultural history of the Chinese language /","Gu, Sharron.",2012,"6/6/12","10/3/17",0,4,1,1,"2",FALSE,"1",0
"78",5823015,"X030879919","PL2466 .Z7 R863 2012","ALDERMAN","Critics and commentators : the Book of Poems as classic and literature /","Rusk, Bruce,",2012,"10/19/12","5/15/17",1,4,0,1,"2",TRUE,"1",0
"79",5501782,"X031217782","PL2950 .A635 H78 2010","ALDERMAN","Huang He gui guan quan ji /","Nanpaisanshu.",2010,"11/30/11","3/22/18",0,4,4,1,"2",FALSE,"1",0
"80",5501459,"X031217789","PL2937 .E39 M56 2010","ALDERMAN","Ming mei = You make /","Feiwosicun.",2010,"11/29/11","10/26/17",0,4,4,1,"2",FALSE,"1",0
"81",5502128,"X031217828","PL2937 .E39 H83 2010","ALDERMAN","Hua yan = Dance me to the end of love /","Feiwosicun.",2010,"11/30/11","9/1/17",1,4,1,1,"2",FALSE,"1",0
"82",5513499,"X031217957","PL2653 .A1683 2011","ALDERMAN","2010 Zhongguo xiao shuo pai hang bang /","",2011,"12/12/11","5/31/17",0,4,0,1,"2",FALSE,"1",0
"83",698327,"X001226206","PL2754 .S5 Z88 1985","ALDERMAN","Lu Xun : a Chinese writer for all times /","Weiss, Ruth F.,",1985,"6/29/96","4/29/16",2,6,3,1,"2",FALSE,"1",0
"84",5222993,"X030777685","PL2946 .Y59 G65 2010","CLEMONS","Gold boy, emerald girl /","Li, Yiyun,",2010,"9/22/10","5/14/18",0,4,8,1,"3",TRUE,"1",0
"85",5237898,"X030933643","PL2843 .P5 Q24 2008","ALDERMAN","Qin qiang /","Jia, Pingwa.",2008,"10/21/10","4/27/18",0,4,7,1,"2",FALSE,"1",0
"86",5915793,"X031608576","PL2939 .A525 X53 2008","ALDERMAN","Xiang shao nian la fei chi /","Han, Han,",2010,"1/16/13","12/23/15",0,4,4,1,"2",FALSE,"1",0
"87",5931672,"X031608664","PL2861 .A595 Z33 2010","ALDERMAN","Za de wen : qi dai wo men wang ri de ling hun fu ti = Waiting for the past memories coming back again /","Han, Han,",2010,"1/18/13","11/20/15",0,4,2,1,"2",FALSE,"1",0
"88",5743814,"X031215308","PL1125 .E6 H523 2012","ALDERMAN","Chinese proverbs and popular sayings : with observations on culture and language /","Herzberg, Qin Xue.",2012,"8/25/12","11/23/15",1,4,20,1,"2",FALSE,"1",0
"89",5129020,"X031200218","PL2928 .H78 X8 2008","ALDERMAN","Xu Sanguan mai xue ji /","Yu, Hua,",2008,"4/20/10","12/16/17",0,4,6,1,"2",FALSE,"1",0
"90",3833379,"X004591695","PL2265 .C65 2001","ALDERMAN","The Columbia history of Chinese literature /","",2001,"4/30/02","3/16/17",0,5,8,1,"2",FALSE,"1",0
"91",5822533,"X031623489","PL2886 .O1684 A6 2009","ALDERMAN","Mo Yan zi xuan ji /","Mo, Yan,",2009,"10/16/12","10/9/15",1,4,0,1,"2",FALSE,"1",0
"92",5915801,"X031608569","PL2939 .A43 Q56 2011","ALDERMAN","Qing chun /","Han, Han,",2011,"1/16/13","5/8/15",1,4,3,1,"2",FALSE,"1",0
"93",184549,"X000355127","PL2801 .N18 A27 1982","ALDERMAN","The Chinese earth : stories /","Shen, Congwen,",1982,"6/28/96","5/1/15",1,6,23,1,"2",FALSE,"1",0
"94",5442486,"X030958897","PL1077 .W65 2011","ALDERMAN","Writing & literacy in early China : studies from the Columbia early China seminar /","",2011,"10/20/11","3/15/16",0,4,0,1,"2",FALSE,"1",0
"95",5070826,"X030615053","PL2861 .A58158 A17 2009","ALDERMAN","Haizi shi quan ji = The complete poems of Haizi /","Haizi,",2009,"12/9/09","10/8/17",1,4,14,1,"2",FALSE,"1",0
"96",5931675,"X031608663","PL2939 .A43 P53 2010","ALDERMAN","Piao yi Zhongguo /","Han, Han,",2010,"1/18/13","10/19/14",0,4,7,1,"2",FALSE,"1",0
"97",5510224,"X031217874","PL2892 .I146 H66 2010","ALDERMAN","Hong chu fang /","Bi, Shumin,",2010,"12/7/11","7/14/15",0,4,0,1,"2",FALSE,"1",0
"98",592397,"X000214089","PL2658 .E5 L5","ALDERMAN","Six Yüan plays;","Liu, Jung-en,",1972,"6/29/96","4/15/15",2,10,20,2,"2 3",TRUE,"1",0
"99",7091971,"X031805587","PL2258 .N49 2017","ALDERMAN","A new literary history of modern China /","",2017,"6/21/17","3/13/18",0,3,3,1,"2",FALSE,"1",0
"100",5396031,"X030813345","PL2879 .T653 Y83 2009","ALDERMAN","Yuan you sui yue : Liu Zaifu hai wai san wen xuan = Time of my roaming the world /","Liu, Zaifu,",2009,"8/10/11","10/5/15",2,4,4,1,"2",FALSE,"1",0
"101",5417229,"X031230640","PL2698 .L52 X533 2011","ALDERMAN","Ming chao de sheng huo mei xue : xian qing ou ji = Journal of leisure time /","Li, Yu,",2011,"10/3/11","6/10/15",0,4,0,1,"2",FALSE,"1",0
"102",5416923,"X031230668","PL2894 .A475 B24 2010","ALDERMAN","Ba kuai le dang chuan ran bing /","Sanmao.",2010,"9/29/11","5/5/15",0,4,13,1,"2",FALSE,"1",0
"103",5417188,"X031230670","PL2894 .A475 Y66 2010","ALDERMAN","Yong yuan de bao bei /","Sanmao.",2010,"10/3/11","3/28/15",0,4,20,1,"2",FALSE,"1",0
"104",4826834,"X030469367","PL2946 .Y59 V34 2009","ALDERMAN","The vagrants : a novel /","Li, Yiyun,",2009,"3/31/09","12/11/16",0,5,6,2,"2 3",TRUE,"1",0
"105",4813879,"X030474424","PL2675 .A285 2008","ALDERMAN","Du Fu : a life in poetry /","Du, Fu,",2008,"1/27/09","2/14/17",0,5,0,2,"2 3",FALSE,"1",0
"106",5502358,"X031217854","PL2972 .X83 Z43 2010 v.2","ALDERMAN","Zhi hun /","Ye, Xuan.",2010,"2/13/12","4/29/14",2,8,12,2,"2",TRUE,"1",0
"107",6722878,"X031731212","PL2303 .C5996 2016","ALDERMAN","The Columbia companion to modern Chinese literature /","",2016,"4/27/16","1/22/18",0,3,2,1,"2",FALSE,"1",0
"108",6710983,"X031782882","PL2715 .A52 A2 2016","ALDERMAN","Thirty-six views : the Kangxi emperor's mountain estate in poetry and prints /","Kangxi,",2016,"4/1/16","2/12/18",1,3,0,1,"2",FALSE,"1",0
"109",4444189,"X030164590","PL2949.7 .O838 D66 2006","ALDERMAN","Dong fang yu xiao /","Mou, Yongning,",2006,"11/21/06","7/14/18",1,4,1,1,"2",TRUE,"1",0
"110",3591341,"X004401046","PL2677 .H3 A26 2000","ALDERMAN","The collected songs of Cold Mountain /","Hanshan,",2000,"12/19/00","11/23/15",3,5,1,1,"2",FALSE,"1",0
"111",6515925,"X031725511","PL1115 .Z435 2010","ALDERMAN","Xiong mao wai jiao = Panda diplomacy /","Zhang, Jingjing,",2010,"3/13/15","5/24/18",0,3,0,1,"2",FALSE,"1",0
"112",4390463,"X004897514","PL1107 .Y57 2006","ALDERMAN","Chinese : an essential grammar /","Yip, Po-ching,",2006,"8/22/06","12/6/17",3,4,2,1,"2",FALSE,"1",0
"113",4386374,"X004897041","PL2912 .A5174 B58 2006","ALDERMAN","Blue light in the sky & other stories /","Canxue,",2006,"8/8/06","12/12/17",3,4,0,2,"2 3",FALSE,"1",0
"114",6512511,"X031725502","PL1113 .T432 N43 2010","ALDERMAN","A nice lady in Shanghai and other stories /","",2010,"2/26/15","4/22/18",0,3,8,1,"2",FALSE,"1",0
"115",6445897,"X031672100","PL1455 .K76 2015","ALDERMAN","A student's dictionary of Classical and Medieval Chinese /","Kroll, Paul W.,",2014,"3/3/15","12/7/17",0,4,11,2,"2",FALSE,"1",0
"116",6428476,"X031653853","PL2478 .L338 2014","ALDERMAN","The analects = Lunyu /","Confucius,",2014,"11/19/14","2/26/18",1,3,7,1,"2",FALSE,"1",0
"117",6263567,"X031627329","PL1075 .D64 2014","ALDERMAN","A history of the Chinese language /","Dong, Hongyuan,",2014,"6/4/14","5/8/18",0,3,4,1,"2",FALSE,"1",0
"118",2615968,"X004049749","PL2671 .A25 1996","ALDERMAN","The selected poems of Li Po /","Li, Bai,",1996,"1/14/97","4/25/18",4,5,14,1,"2",FALSE,"1",0
"119",2754732,"X004434395","PL2919 .H785 W63 1997","ALDERMAN","Wo di jing shen jia yuan : Wang Xiaobo za wen zi xuan ji.","Wang, Xiaobo,",1997,"1/7/98","4/11/17",2,5,95,1,"2",FALSE,"1",0
"120",2770752,"X004120869","PL2515 .W75 1998","ALDERMAN","Writing women in modern China : an anthology of women's literature from the early twentieth century /","",1998,"3/18/98","1/5/17",4,6,5,2,"2 3",FALSE,"1",0
"121",4228768,"X004810213","PL2278 .D66 2005","ALDERMAN","Women's literary feminism in twentieth-century China /","Dooling, Amy D.",2005,"3/1/05","5/7/18",2,4,4,1,"2",FALSE,"1",0
"122",6222488,"X031633141","PL2954.3 .N55 J56 2013 v.1","ALDERMAN","Jin xiu wei yang /","Qin, Jian,",2013,"3/11/14","2/5/18",0,3,0,3,"2",TRUE,"1",0
"123",2519403,"X002719788","PL2302 .L534 1995","ALDERMAN","Translingual practice : literature, national culture, and translated modernity--China, 1900-1937 /","Liu, Lydia He.",1995,"7/1/96","3/13/18",1,5,5,1,"2",FALSE,"1",0
"124",6229104,"X031633580","PL2899 .H282 Z47 2012","ALDERMAN","Zhou xin Jidu ye xin fo /","Shi, Tiesheng,",2012,"3/13/14","12/4/17",0,3,4,1,"2",FALSE,"1",0
"125",6133671,"X031601520","PL2629 .D48 A12 2013","ALDERMAN","2012 nian Zhongguo xuan yi xiao shuo jing xuan /","",2013,"9/13/13","3/22/18",0,3,0,1,"2",FALSE,"1",0
"126",2625727,"X006036880","PL2877 .L5 C46 1996","ALDERMAN","Qing tian bi ji /","Li, Li,",1996,"3/6/97","3/12/17",1,5,12,1,"2",TRUE,"1",0
"127",6623374,"X031738001","PL1125 .E6 T74 2014 v.1","ALDERMAN","A handbook of tasks and rubrics for teaching Mandarin Chinese /","Tseng, Miao-fen.,",2014,"9/28/15","3/9/16",1,3,0,1,"2",TRUE,"1",0
"128",6386298,"X031650952","PL2682 .Z5 E38 2013","ALDERMAN","The burden of female talent : the poet Li Qingzhao and her history in China /","Egan, Ronald,",2013,"9/25/14","1/12/17",0,3,0,1,"2",FALSE,"1",0
"129",5915777,"X031608557","PL2892 .I1437 S86 2011","ALDERMAN","Suo wei xian sheng /","Pi, Pi.",2011,"1/16/13","5/31/18",1,3,3,1,"2",FALSE,"1",0
"130",4070074,"X004766797","PL1125 .E6 I5 1997 v.1","ALDERMAN","Integrated Chinese. [Zh?ngwén t?ng, shu?, dú, xi?] /","",1997,"9/21/04","4/22/18",6,8,20,3,"2",TRUE,"1",0
"131",5822642,"X031229829","PL2886 .O1684 T36 2012","ALDERMAN","Tan xiang xing /","Mo, Yan,",2012,"10/16/12","5/16/18",0,3,10,1,"2",TRUE,"1",0
"132",5773039,"X030848149","PL2919 .M39 N53 2010","ALDERMAN","Ni hao, Xinjiang /","Wang, Meng,",2010,"9/18/12","7/14/18",1,3,6,1,"2",FALSE,"1",0
"133",5710783,"X030876296","PL2690 .S33 X836 2011 v.1","ALDERMAN","San guo yan yi : jun shi di tu ben /","Xu, Panqing,",2011,"6/27/12","7/6/18",0,5,22,2,"2",TRUE,"1",0
"134",5822550,"X031623490","PL2886 .O1684 A6 2012","ALDERMAN","Bai gou qiu qian jia /","Mo, Yan,",2012,"10/16/12","3/6/18",2,3,8,1,"2",FALSE,"1",0
"135",4236964,"X004878351","PL2892 .A345 T313 2000","ALDERMAN","Taibei ren /","Bai, Xianyong,",2000,"4/14/05","4/19/17",2,4,12,1,"2",TRUE,"1",0
"136",5700976,"X030945971","PL2265 .K65 2012","ALDERMAN","Chinese literature : a very short introduction /","Knight, Sabina,",2012,"6/13/12","5/1/18",0,3,8,1,"2",FALSE,"1",0
"137",236462,"X000069701","PL3032 .S48 G8","ALDERMAN","Unwelcome muse : Chinese literature in Shanghai and Peking, 1937-1945 /","Gunn, Edward M.",1980,"6/28/96","1/22/18",2,5,2,1,"2",TRUE,"1",0
"138",5915769,"X031608532","PL2919 .S55 W55 2007","ALDERMAN","Wo de qian sui han = My millenium /","Wang, Shuo,",2007,"1/16/13","2/13/18",2,3,1,1,"2",FALSE,"1",0
