"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"852","PF 003410 .E53  2005","PF3410 .E53 2005",4217958,"ALDERMAN",2005,"Autonomie der geschriebenen Sprache? : zur Theorie phonographischer Beschreibungskategorien am Beispiel des Deutschen /","Enderle, Ursula.","X004851617","STACKS","STACKS","BOOK","1/3/05","9/20/07",0,0,0,1,1,4260,1,0.00019047619047619,-0.573387465877486,-0.678759575811346,-0.206509551960418,-0.109541766723116,-0.50888962700746,-0.184093524260811,0.685994501934258,0.490201058331877,0.825566626663243,299,0.174433373336757,"0",0,1,0,"0",1,FALSE
"853","PF 003410 .F6","PF3410 .F6",521973,"ALDERMAN",1975,"Stilistik der deutschen Gegenwartssprache /","Fleischer, Wolfgang,","X000071699","STACKS","STACKS","BOOK","6/29/96","5/21/02",0,0,0,8,1,6208,8,0.000956937799043062,-0.130304251918162,0.506780718023215,0.391741174752998,-0.109541766723116,0.341033446806101,0.253261277862215,0.493548109189802,0.467637423658744,0.419270509091582,901,0.580729490908418,"0",0,8,0,"0",1,FALSE
"854","PF 003410 .G46  1988","PF3410 .G46 1988",1370496,"ALDERMAN",1988,"Verlogen, mendacious, mentiroso : on contrastive discourse structures in German, English, and Spanish /","Genzmer, Herbert,","X001304675","STACKS","STACKS","BOOK","6/30/96","9/4/97",0,0,0,1,1,7928,1,0.000119631534872592,-0.322306977967202,0.506399515356387,-0.206509551960418,-0.109541766723116,1.09147887132321,-0.224518576196446,0.401274280493563,0.925254389643669,0.18511330821338,1222,0.81488669178662,"0",0,1,0,"0",1,FALSE
"855","PF 003410 .G76  1995","PF3410 .G76 1995",2526027,"ALDERMAN",1995,"Reden über Rhetorik : zu einer Silistik des Lesens /","Groddeck, Wolfram.","X004041447","STACKS","STACKS","BOOK","7/1/96","1/23/13",0,0,0,5,2,2308,5,0.000598229241445322,-0.425693061224378,0.506018312689559,0.135348006161534,-0.109541766723116,-1.3605579227385,0.0485766485546428,0.521617242590753,0.701367528643459,0.80464467105013,336,0.19535532894987,"0",0,5,0,"0",1,FALSE
"856","PF 003410 .H57  1992  BD.000001","PF3410 .H57 1992 Bd.1",2112869,"ALDERMAN",1992,"Historisches Wörterbuch der Rhetorik /","","X002417340","STACKS","STACKS","BOOK","6/30/96","3/11/11",0,0,1,4,1,2992,4,0.00047852613949037,-0.381384739828445,0.506399515356387,0.0498836166310459,-0.109541766723116,-1.06212497484914,-0.0197277855929588,0.493096228225446,0.422280766768381,0.728493735955506,448,0.271506264044494,"0",6,11,0,"1",8,TRUE
"857","PF 003410 .H57  1992  BD.000002","PF3410 .H57 1992 Bd.2",2112869,"ALDERMAN",1992,"Historisches Wörterbuch der Rhetorik /","","X002181762","STACKS","STACKS","BOOK","6/30/96","11/21/02",0,0,2,2,1,6024,2,0.000239263069745185,-0.381384739828445,0.506399515356387,-0.12104516242993,-0.109541766723116,0.260753238601945,-0.156254979328617,0.439706342288545,0.872200097888708,0.375940887959518,947,0.624059112040481,"0",6,11,0,"1",8,TRUE
"858","PF 003410 .H57  1992  BD.000003","PF3410 .H57 1992 Bd.3",2112869,"ALDERMAN",1992,"Historisches Wörterbuch der Rhetorik /","","X004035652","STACKS","STACKS","BOOK","12/20/96","11/21/02",0,0,1,1,1,6024,1,0.000122159784998778,-0.381384739828445,0.440451453995172,-0.206509551960418,-0.109541766723116,0.260753238601945,-0.223075917723671,0.436171179185993,0.0431678318418562,0.37137337888109,951,0.62862662111891,"0",6,11,0,"1",8,TRUE
"859","PF 003410 .H57  1992  BD.000004","PF3410 .H57 1992 Bd.4",2112869,"ALDERMAN",1992,"Historisches Wörterbuch der Rhetorik /","","X004262864","STACKS","STACKS","BOOK","2/15/99","11/21/02",0,0,0,1,1,6024,1,0.000135153399107988,-0.381384739828445,0.140444955201667,-0.206509551960418,-0.109541766723116,0.260753238601945,-0.215661561330502,0.493467060597635,0.102841361192986,0.443659533225733,881,0.556340466774267,"0",6,11,0,"1",8,TRUE
"860","PF 003410 .H57  1992  BD.000005","PF3410 .H57 1992 Bd.5",2112869,"ALDERMAN",1992,"Historisches Wörterbuch der Rhetorik /","","X004521184","STACKS","STACKS","BOOK","5/8/01","11/21/02",0,0,0,1,1,6024,1,0.000151837230488916,-0.381384739828445,-0.169472812929361,-0.206509551960418,-0.109541766723116,0.260753238601945,-0.206141510109798,0.552818986255956,0.284429086837918,0.520886528896571,804,0.479113471103429,"0",6,11,0,"1",8,TRUE
"861","PF 003410 .H57  1992  BD.000006","PF3410 .H57 1992 Bd.6",2112869,"ALDERMAN",1992,"Historisches Wörterbuch der Rhetorik /","","X004717226","STACKS","STACKS","BOOK","7/2/03","11/23/11",0,0,1,1,1,2735,1,0.000172384071711774,-0.381384739828445,-0.46871690638921,-0.206509551960418,-0.109541766723116,-1.17425548304734,-0.194417165958916,0.630386866986691,0.0576146005187184,0.860307652888249,230,0.139692347111751,"1",6,11,0,"1",8,TRUE
