"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"27","PB 000010 .N4  V.000034","PB10 .N4 v.34",2414125,"ALDERMAN",1969,"The siege of Jerusalem in prose,","Kurvinen, Auvo.","X004490591","STACKS","STACKS","BOOK","7/1/96","10/26/09",0,0,1,30,1,3493,30,0.00358937544867193,-0.087213002535371,0.430955175262258,2.54670926740905,-0.181571204014609,-0.363094945555537,1.68456332840084,0.615574736099787,0.845177399460226,0.928645193776059,104,0.0713548062239407,"1",1,30,0,"1",1,TRUE
"28","PB 000010 .N4  V.000035","PB10 .N4 v.35",404400,"ALDERMAN",1975,"Imagery in Lawrence Durrell's prose /","Sajavaara, Kari.","X000713745","STACKS","STACKS","BOOK","6/28/96","10/26/09",0,0,0,1,1,3493,1,0.000119602918311207,-0.180255248448483,0.432252736975425,-0.313952730015952,-0.181571204014609,-0.363094945555537,-0.325021679500793,0.376291838326716,0.102772561833262,0.449459376329233,580,0.550540623670767,"0",0,1,0,"0",1,TRUE
"29","PB 000010 .N4  V.000036","PB10 .N4 v.36",2414127,"ALDERMAN",1971,"Problems in the translation of Shakespeare's imagery into Finnish, with special reference to Macbeth.","Rissanen, Matti.","X032015260","STACKS","STACKS","BOOK","3/13/18","1/1/00",0,0,0,0,1,7079,0,0,-0.118227084506408,-2.99677035035499,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.674521027074702,0.0035707235801965,0.847106766616018,170,0.152893233383982,"1",0,0,0,"1",1,TRUE
"30","PB 000010 .N4  V.000037","PB10 .N4 v.37",2414128,"ALDERMAN",1971,"Germ. *fr??d- und germ. *kl?k-; eine bedeutungsgeschichtliche Untersuchung zu Wörtern für ""Klugheit"" und ""pflanzliches Wachstum.""","Piirainen, Elisabeth.","X032015261","STACKS","STACKS","BOOK","3/13/18","1/1/00",0,0,0,0,1,7079,0,0,-0.118227084506408,-2.99677035035499,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.674521027074702,0.716591435018927,0.847106766616018,170,0.152893233383982,"1",0,0,0,"1",1,TRUE
"31","PB 000010 .N4  V.000038 PT.000001","PB10 .N4 v.38 pt.1",817886,"ALDERMAN",1972,"The northern homily cycle: The expanded version in MSS Harley 4196 and Cotton Tiberius E VII,","","X000713746","STACKS","STACKS","BOOK","6/29/96","12/1/14",0,0,1,2,1,1631,2,0.000239234449760766,-0.133734125491927,0.43182021640437,-0.215309212863366,-0.181571204014609,-1.06584118780462,-0.255734793986038,0.268064475500999,0.875088661210611,0.634702868404697,407,0.365297131595303,"0",3,2,0,"1",3,TRUE
"32","PB 000010 .N4  V.000039","PB10 .N4 v.39",2414129,"ALDERMAN",1973,"The uses of so, al so and as in early Middle English.","Nummenmaa, Liisa.","X032015262","STACKS","STACKS","BOOK","3/13/18","1/1/00",0,0,0,0,1,7079,0,0,-0.149241166477446,-2.99677035035499,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.670886301415328,0.796921114437282,0.851080517410548,162,0.148919482589452,"1",0,0,0,"1",1,TRUE
"33","PB 000010 .N4  V.000040","PB10 .N4 v.40",2414130,"ALDERMAN",1973,"Studies in the style and narrative technique of Edward Hall's Chronicle.","Rissanen, Matti.","X001037499","STACKS","STACKS","BOOK","3/16/07","1/31/17",1,3,0,4,1,839,1,0.000899280575539568,-0.149241166477446,-1.26020025756594,-0.313952730015952,0.517402590693082,-1.36475366034021,0.126543521748607,0.23130081003035,0.753418407170102,0.921307235367013,109,0.0786927646329867,"1",0,1,3,"1",1,TRUE
"34","PB 000010 .N4  V.000041 PT.000002","PB10 .N4 v.41 pt.2",817886,"ALDERMAN",1972,"The northern homily cycle: The expanded version in MSS Harley 4196 and Cotton Tiberius E VII,","","X030852113","STACKS","STACKS","BOOK","4/12/13","12/1/14",0,0,1,0,1,1631,0,0,-0.133734125491927,-2.21996340473877,-0.412596247168538,-0.181571204014609,-1.06584118780462,-0.394291993170172,0.280339144022857,0.700474262936041,0.952886780857137,81,0.0471132191428633,"1",3,2,0,"1",3,TRUE
"35","PB 000010 .N4  V.000043 PT.000003","PB10 .N4 v.43 pt.3",817886,"ALDERMAN",1972,"The northern homily cycle: The expanded version in MSS Harley 4196 and Cotton Tiberius E VII,","","X030852112","STACKS","STACKS","BOOK","4/12/13","12/1/14",0,0,1,0,1,1631,0,0,-0.133734125491927,-2.21996340473877,-0.412596247168538,-0.181571204014609,-1.06584118780462,-0.394291993170172,0.280339144022857,0.463547772960737,0.952886780857137,81,0.0471132191428633,"1",3,2,0,"1",3,TRUE
"36","PB 000010 .N4  V.000044","PB10 .N4 v.44",785446,"ALDERMAN",1986,"Actes du 9e Congrès des romanistes scandinaves : Helsinki, 13-17 août 1984 /","Congrès des romanistes scandinaves","X001292997","STACKS","STACKS","BOOK","6/29/96","5/13/99",0,0,3,9,1,7312,9,0.00107655502392344,-0.35083269928919,0.43182021640437,0.475195407204739,-0.181571204014609,1.07825193905738,0.229215403158433,0.68989403188945,0.374705435242504,0.335359311264996,664,0.664640688735004,"0",3,9,0,"0",1,TRUE
"37","PB 000010 .N4  V.000046","PB10 .N4 v.46",1304039,"ALDERMAN",1987,"The uses and shades of meaning of words for Every and Each in Old English : with an addendum on Early Middle English developments /","Kahlas-Tarkka, Leena.","X001488918","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,1,7079,0,0,-0.366339740274708,0.431387695833314,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.606896277698908,0.350487746298313,0.187253109052127,787,0.812746890947873,"0",0,0,0,"0",1,TRUE
"38","PB 000010 .N4  V.000047","PB10 .N4 v.47",1319919,"ALDERMAN",1988,"Middle English lunaries : a study of the genre /","Taavitsanen, Irma.","X001501763","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,0,1,7079,0,0,-0.381846781260227,0.431387695833314,-0.412596247168538,-0.181571204014609,0.990314305091728,-0.394291993170172,0.604925296028146,0.25326692382805,0.189624569577042,779,0.810375430422958,"0",0,0,0,"0",1,TRUE
