"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"1181","PE 001127 .P57  B68  1983","PE1127 .P57 B68 1983",663481,"ALDERMAN",1983,"The poem in question /","Bourdette, Robert E.","X000836705","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,1,2,7079,1,0.000119617224880383,-0.19900394095845,0.567355403328858,-0.427689023942998,-0.219173203999182,1.1341773046719,-0.439338070426126,0.573966180965501,0.30154538131319,0.126726475914658,4156,0.873273524085342,"0",0,1,0,"0",1,FALSE
"1182","PE 001127 .P6  G67  2006","PE1127 .P6 G67 2006",4353084,"ALDERMAN",2006,"What matters in America : reading and writing about contemporary culture /","Goshgarian, Gary.","X004898084","STACKS","STACKS","BOOK","3/7/06","11/6/09",0,0,0,1,2,3482,1,0.000207382828701783,-0.509838239685268,-0.990864687545614,-0.427689023942998,-0.219173203999182,-0.243456031036184,-0.405996001115186,0.413829419810524,0.897742253728211,0.788593796038736,1430,0.211406203961264,"1",0,1,0,"1",2,TRUE
"1183","PE 001127 .P6  G67  2006","PE1127 .P6 G67 2006",4353084,"CLEMONS",2006,"What matters in America : reading and writing about contemporary culture /","Goshgarian, Gary.","X004898342","BY-REQUEST","BY-REQUEST","BOOK","3/7/06","3/16/06",0,0,0,0,1,4813,0,0,-0.509838239685268,-0.990864687545614,-0.49853989245629,-0.219173203999182,0.266310432635615,-0.484780540244486,0.366800268436079,0.886412712046877,0.676088269583922,1875,0.323911730416078,"0",0,1,0,"1",2,TRUE
"1184","PE 001127 .R4  L3  1947","PE1127 .R4 L3 1947",1358815,"ALDERMAN",1947,"Helping the United Nations by Making everybody's world safe.","Laubach, Frank Charles,","X000468418","STACKS","CHECKEDOUT","BOOK","6/30/96","3/11/18",1,7,0,9,1,435,2,0.00107668381385333,0.287519309222657,0.566914979334829,-0.356838155429707,1.09609552073308,-1.41044206770634,-0.0757493847075373,0.733004685746619,0.784852297510952,0.549628456927729,2349,0.450371543072271,"0",0,2,7,"0",1,TRUE
"1185","PE 001127 .S3  R65  2000","PE1127 .S3 R65 2000",3799230,"ALDERMAN",2000,"Literature and the land : reading and writing for environmental literacy, 7-12 /","Rous, Emma Wood.","X004593750","STACKS","STACKS","BOOK","2/7/02","4/21/14",2,0,0,5,1,1855,5,0.000792267469497702,-0.428751031321751,-0.335073360436487,-0.144285549889832,-0.219173203999182,-0.866589041099308,-0.18379888307329,0.597884891716176,0.834339671768248,0.815496377561806,1321,0.184503622438194,"1",0,5,0,"1",1,TRUE
"1186","PE 001127 .S6  C84  1997","PE1127 .S6 C84 1997",2633641,"ALDERMAN",1997,"Cultures : diversity in reading and writing /","","X004069523","STACKS","STACKS","BOOK","12/3/96","11/6/09",0,0,0,0,1,3482,0,0,-0.388207427139992,0.498208836266311,-0.49853989245629,-0.219173203999182,-0.243456031036184,-0.484780540244486,0.7249840008499,0.972329917363822,0.409729125129738,2825,0.590270874870262,"0",0,0,0,"0",1,TRUE
"1187","PE 001127 .T37  L58  2001","PE1127 .T37 L58 2001",3824793,"ALDERMAN",2001,"Literacies and technologies : a reader for contemporary writers /","","X004586078","STACKS","STACKS","BOOK","5/2/02","5/3/08",0,0,0,11,3,4034,11,0.00176650072265939,-0.442265566049004,-0.37206897593492,0.280819661189918,-0.219173203999182,-0.0320427418199306,0.186311402022468,0.477841434852981,0.581504613626748,0.755321234328381,1583,0.244678765671619,"0",0,11,0,"0",1,TRUE
"1188","PE 001127 .H98  B8  1932  V.000001","PE1127.H98 B8 1932 V.1",264311,"ALDERMAN",1932,"The road to health,","Bundesen, Herman Niels,","X001164142","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,0,1,1,3482,1,0.000119602918311207,0.490237330131451,0.567795827322887,-0.427689023942998,-0.219173203999182,-0.243456031036184,-0.439343505478132,0.596381267959127,0.909009179100394,0.224041775800995,3657,0.775958224199006,"0",0,1,0,"0",2,TRUE
"1189","PE 001127 .H98  B8  1932  V.000002","PE1127.H98 B8 1932 v.2",264311,"ALDERMAN",1932,"The road to health,","Bundesen, Herman Niels,","X031981091","STACKS","STACKS","BOOK","2/8/18","1/1/00",0,0,0,0,1,7079,0,0,0.490237330131451,-2.90935160553578,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.0319338834422757,0.0694645261391997,0.687057190368121,1829,0.312942809631879,"0",0,1,0,"0",2,TRUE
"1190","PE 001127 .S3  S84  1915  V.000001","PE1127.S3 S84 1915 V.1",260064,"ALDERMAN",1915,"Country life readers. First-      book.","Stewart, Cora Wilson,","X001164145","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,0,2,1,3482,2,0.000239205836622414,0.719984420494752,0.567795827322887,-0.356838155429707,-0.219173203999182,-0.243456031036184,-0.393906470711778,0.552021410549222,0.0386628869455308,0.197631725312655,3779,0.802368274687345,"0",0,5,0,"0",3,TRUE
"1191","PE 001127 .S3  S84  1915  V.000002","PE1127.S3 S84 1915 V.2",260064,"ALDERMAN",1915,"Country life readers. First-      book.","Stewart, Cora Wilson,","X001131233","STACKS","STACKS","BOOK","6/28/96","3/10/11",0,0,0,2,1,2993,2,0.000239205836622414,0.719984420494752,0.567795827322887,-0.356838155429707,-0.219173203999182,-0.430740629635365,-0.393906470711778,0.571528962244615,0.208258931990713,0.229015642866846,3628,0.770984357133154,"0",0,5,0,"0",3,TRUE
"1192","PE 001127 .S3  S84  1915  V.000003","PE1127.S3 S84 1915 V.3",260064,"ALDERMAN",1915,"Country life readers. First-      book.","Stewart, Cora Wilson,","X001131230","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,0,1,1,3482,1,0.000119602918311207,0.719984420494752,0.567795827322887,-0.427689023942998,-0.219173203999182,-0.243456031036184,-0.439343505478132,0.556443569658387,0.165934327524155,0.18663680414002,3830,0.81336319585998,"0",0,5,0,"0",3,TRUE
"1193","PE 001128 .A2  .N326  2008","PE1128 .A2 .N326 2008",4781811,"ALDERMAN",2008,"Narratives of learning and teaching EFL /","","X030277651","STACKS","STACKS","BOOK","10/14/08","5/3/13",1,0,1,3,1,2208,3,0.000775193798449612,-0.536867309139774,-1.41014832986119,-0.285987286916415,-0.219173203999182,-0.73139177462587,-0.190285154444886,0.366200407406306,0.907373519148678,0.91624747107223,857,0.0837525289277697,"1",1,3,0,"1",1,FALSE
"1194","PE 001128 .A2  .S42  2017","PE1128 .A2 .S42 2017",7224309,"ALDERMAN",2017,"Secondary education / editors, Maria Dantas-Whitney and Sarah Rilling, series editor, Tim Stewart.","","X031852616","STACKS","STACKS","BOOK","8/23/17","9/6/17",1,0,0,1,2,621,1,0.0015748031496063,-0.658498121685051,-2.83491995054488,-0.427689023942998,-0.219173203999182,-1.3392049811226,0.113485676576748,0.183131930636521,0.67746019596234,0.987930539199473,188,0.0120694608005266,"1",0,1,0,"1",1,FALSE
"1195","PE 001128 .A2  A328  1998","PE1128 .A2 A328 1998",2822243,"ALDERMAN",1998,"Adult ESOL learners in Britain : a cross-cultural study /","","X006020321","STACKS","STACKS","BOOK","8/18/98","10/28/98",0,0,0,2,1,7509,2,0.000263852242744063,-0.401721961867245,0.223824687986267,-0.356838155429707,-0.219173203999182,1.29886519301065,-0.384543324497392,0.508767501862836,0.559027341660112,0.185759027493895,3835,0.814240972506105,"0",0,2,0,"0",1,FALSE
"1196","PE 001128 .A2  A347  2015","PE1128 .A2 A347 2015",6654851,"ALDERMAN",2015,"Promoting academic success with English language learners : best practices for RTI /","Albers, Craig A.,","X031763062","STACKS","CHECKEDOUT","BOOK","12/9/15","4/9/18",2,1,0,3,2,406,2,0.00238473767885533,-0.631469052230545,-2.56053580226484,-0.356838155429707,-0.0312776718945729,-1.42154892529197,0.421179032922804,0.224062325692203,0.385614684317261,0.986029187502581,221,0.0139708124974187,"1",0,2,1,"1",1,FALSE
"1197","PE 001128 .A2  A38  1965","PE1128 .A2 A38 1965",1014720,"ALDERMAN",1965,"Teaching English as a second language: a book of readings,","Allen, Harold B. (Harold Byron),","X000205998","STACKS","STACKS","BOOK","6/29/96","7/15/02",0,0,1,6,1,6153,6,0.000717703349282297,0.0442576841321033,0.567355403328858,-0.0734346813765402,-0.219173203999182,0.779523852109854,-0.21212572133433,0.546200960445684,0.679407545598224,0.187769103340377,3825,0.812230896659623,"0",1,6,0,"0",1,FALSE
"1198","PE 001128 .A2  A54","PE1128 .A2 A54",289966,"ALDERMAN",1978,"Uses of English : varieties of English and their uses /","Ansari, Iqbal A. (Iqbal Ahmad),","X031981064","STACKS","STACKS","BOOK","6/28/96","1/1/00",0,0,0,0,1,7079,0,0,-0.131431267322185,0.567795827322887,-0.49853989245629,-0.219173203999182,1.1341773046719,-0.484780540244486,0.566656656961054,0.850692400010303,0.11213842938577,4267,0.88786157061423,"0",0,0,0,"0",1,FALSE
"1199","PE 001128 .A2  A88  2009","PE1128 .A2 A88 2009",7224308,"ALDERMAN",2009,"Authenticity in the language classroom and beyond : adult learners /","","X031852615","STACKS","STACKS","BOOK","8/23/17","9/7/17",1,0,0,1,1,620,1,0.0015748031496063,-0.550381843867027,-2.83491995054488,-0.427689023942998,-0.219173203999182,-1.33958797621176,0.113485676576748,0.17191305604712,0.29263092437759,0.986576060045514,212,0.0134239399544855,"1",0,1,0,"1",1,FALSE
"1200","PE 001128 .A2  B25  2000","PE1128 .A2 B25 2000",3786007,"ALDERMAN",2000,"The English language teacher's handbook : how to teach large classes with few resources /","Baker, Joanna.","X006121869","STACKS","STACKS","BOOK","10/22/01","4/1/15",3,0,0,11,1,1510,11,0.00171366256426235,-0.428751031321751,-0.287507569081359,0.280819661189918,-0.219173203999182,-0.998722346859466,0.166238235966189,0.596152063037866,0.249265843303874,0.880355463258605,1042,0.119644536741395,"1",0,11,0,"1",1,FALSE
"1201","PE 001128 .A2  B35","PE1128 .A2 B35",1014721,"ALDERMAN",1972,"English experienced; teaching foreign students by staging communication,","Bedford, Richard C.","X001137656","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,1,2,7079,1,0.000119617224880383,-0.0503440589586675,0.567355403328858,-0.427689023942998,-0.219173203999182,1.1341773046719,-0.439338070426126,0.547889855770554,0.743835585191846,0.111166814059588,4273,0.888833185940412,"0",0,1,0,"0",1,FALSE
"1202","PE 001128 .A2  B49  1990","PE1128 .A2 B49 1990",1933178,"ALDERMAN",1990,"Bilingual learners and the mainstream curriculum : integrated approaches to learning and the teaching and learning of English as a second language in mainstream classrooms /","","X002074354","STACKS","STACKS","BOOK","6/30/96","4/10/11",0,0,1,30,1,2962,30,0.00358894604617777,-0.293605684049221,0.566914979334829,1.62698616294246,-0.219173203999182,-0.442613477399321,0.878656644878675,0.625552250489987,0.704493025783449,0.857696761006503,1139,0.142303238993497,"1",1,30,0,"1",1,FALSE
"1203","PE 001128 .A2  B498  2009","PE1128 .A2 B498 2009",4886439,"ALDERMAN",2009,"The English language teacher in global civil society /","Birch, Barbara M.","X030565787","STACKS","STACKS","BOOK","7/1/09","7/3/09",0,0,0,1,1,3608,1,0.000277008310249308,-0.550381843867027,-1.52465856830872,-0.427689023942998,-0.219173203999182,-0.195198649802039,-0.379545346980917,0.302247035014536,0.133707801578566,0.863250016888951,1122,0.136749983111049,"1",0,1,0,"1",1,FALSE
"1204","PE 001128 .A2  B55  1990","PE1128 .A2 B55 1990",1839069,"ALDERMAN",1990,"Teaching English to speakers of ESD, ESL, and EFL /","Bobo, Sheilah Ann,","X001932482","STACKS","STACKS","BOOK","6/30/96","4/1/15",2,0,2,9,1,1510,9,0.00107668381385333,-0.293605684049221,0.566914979334829,0.139117924163334,-0.219173203999182,-0.998722346859466,-0.0757493847075373,0.754802024958491,0.959498133277521,0.703606434948711,1771,0.296393565051289,"0",2,9,0,"0",1,FALSE
"1205","PE 001128 .A2  B73  1983","PE1128 .A2 B73 1983",669212,"ALDERMAN",1983,"Teaching the spoken language : an approach based on the analysis of conversational English /","Brown, Gillian.","X000743853","STACKS","STACKS","BOOK","6/29/96","4/26/14",1,0,1,4,1,1850,4,0.000478468899521531,-0.19900394095845,0.567355403328858,-0.215136418403123,-0.219173203999182,-0.868504016545107,-0.303010660971049,0.748720625863191,0.41588531062007,0.570775565014906,2281,0.429224434985094,"0",1,4,0,"0",1,FALSE
"1206","PE 001128 .A2  B768  2008","PE1128 .A2 B768 2008",4694432,"ALDERMAN",2008,"Building a validity argument for the Test of English as a Foreign Language /","","X030250121","STACKS","STACKS","BOOK","3/4/08","11/20/11",0,0,0,8,1,2738,8,0.00195407914020518,-0.536867309139774,-1.3114933551987,0.0682670556500429,-0.219173203999182,-0.528404377371134,0.257572264213714,0.347033833195821,0.927629608195275,0.920197397833225,835,0.079802602166775,"1",0,8,0,"1",1,FALSE
"1207","PE 001128 .A2  B86","PE1128 .A2 B86",1014723,"ALDERMAN",1969,"Teaching American pronunciation to foreign students,","Burkowsky, Mitchell R.,","X000313320","STACKS","STACKS","BOOK","6/29/96","1/29/14",1,0,2,6,1,1937,6,0.000717703349282297,-0.00980045477690859,0.567355403328858,-0.0734346813765402,-0.219173203999182,-0.835183443788198,-0.21212572133433,0.712409654958424,0.529077869839966,0.550871817325836,2345,0.449128182674164,"0",2,6,0,"0",1,FALSE
"1208","PE 001128 .A2  C25  2018","PE1128 .A2 C25 2018",7512810,"ALDERMAN",2018,"Teaching reading to English language learners, grades 6-12 : a framework for improving achievement in the content areas /","Calderón, Margarita,","X032583455","STACKS","CHECKEDOUT","BOOK","4/27/18","3/6/19",1,0,0,1,1,75,1,0.00257731958762887,-0.672012656412304,-2.94370467707004,-0.427689023942998,-0.219173203999182,-1.54832029980389,0.494340716666554,0.182660404353954,0.90772454906255,0.991305642123653,109,0.00869435787634665,"1",0,1,0,"1",1,TRUE
"1209","PE 001128 .A2  C434  2014","PE1128 .A2 C434 2014",6574659,"ALDERMAN",2014,"Group work in the English language curriculum : sociocultural and ecological perspectives on second language classroom learning /","Chappell, Philip,","X031230170","STACKS","STACKS","BOOK","6/26/15","11/23/16",1,1,0,2,1,908,1,0.00140449438202247,-0.617954517503292,-2.48742541925603,-0.427689023942998,-0.0312776718945729,-1.22928539053371,0.0487855379598451,0.223189910579757,0.860652101691812,0.980294906646394,305,0.0197050933536065,"1",0,1,1,"1",1,TRUE
"1210","PE 001128 .A2  C515  1988","PE1128 .A2 C515 1988",1293202,"ALDERMAN",1988,"ESL teacher's activities kit /","Claire, Elizabeth.","X001309905","STACKS","STACKS","BOOK","6/30/96","4/1/15",4,3,7,42,1,1510,39,0.00502452446464888,-0.266576614594715,0.566914979334829,2.26464397956208,0.344513392314645,-0.998722346859466,1.42403151892794,0.638337171240553,0.749185964697972,0.95087562680011,594,0.0491243731998903,"1",7,39,3,"1",1,TRUE
"1211","PE 001128 .A2  C518  1990","PE1128 .A2 C518 1990",1935835,"ALDERMAN",1990,"ESL teacher's holiday activities kit /","Claire, Elizabeth.","X002107914","STACKS","STACKS","BOOK","6/30/96","5/3/13",1,0,4,15,1,2208,15,0.00179447302308889,-0.293605684049221,0.566914979334829,0.564223135243084,-0.219173203999182,-0.73139177462587,0.196938052317095,0.711744335807213,0.432844808092341,0.73542146186469,1662,0.26457853813531,"0",4,15,0,"0",1,TRUE
"1212","PE 001128 .A2  C67","PE1128 .A2 C67",1689,"ALDERMAN",1983,"Lingue per scopi accademici : italiano e inglese nel contesto socio-politico : un programma comune di studio /","Cortese, Giuseppina,","X000919730","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,1,0,1,3482,0,0,-0.19900394095845,0.567795827322887,-0.49853989245629,-0.219173203999182,-0.243456031036184,-0.484780540244486,0.710808723082779,0.75966429989785,0.348900487110367,3056,0.651099512889633,"0",1,0,0,"0",1,TRUE
"1213","PE 001128 .A2  C675  2006","PE1128 .A2 C675 2006",4403899,"ALDERMAN",2006,"Color, race, and English language teaching : shades of meaning /","","X030104789","STACKS","STACKS","BOOK","10/3/06","10/26/09",0,0,0,3,1,3493,3,0.000650477016478751,-0.509838239685268,-1.0833537262917,-0.285987286916415,-0.219173203999182,-0.239243085055425,-0.237664941145515,0.384180976909419,0.465422131353989,0.824400086323238,1287,0.175599913676762,"1",0,3,0,"1",1,TRUE
"1214","PE 001128 .A2  C6757  2015","PE1128 .A2 C6757 2015",6574292,"ALDERMAN",2015,"Common core, bilingual and English language learners : a resource for educators /","","X031650472","STACKS","STACKS","BOOK","6/24/15","11/23/16",1,1,0,2,3,908,1,0.00140252454417952,-0.631469052230545,-2.48654457126797,-0.427689023942998,-0.0312776718945729,-1.22928539053371,0.0480371984392219,0.225006509565332,0.173399602994323,0.980537473980323,300,0.0194625260196775,"1",0,1,1,"1",1,TRUE
"1215","PE 001128 .A2  C6933  2003","PE1128 .A2 C6933 2003",3998776,"ALDERMAN",2003,"An intercultural approach to English language teaching /","Corbett, John,","X004745159","STACKS","STACKS","BOOK","1/7/04","1/22/13",1,0,0,14,1,2309,14,0.00249465431218817,-0.469294635503509,-0.642929732262733,0.493372266729792,-0.219173203999182,-0.692709270620723,0.462936257250306,0.47608748596557,0.813422565115616,0.908736637561285,898,0.0912633624387155,"1",0,14,0,"1",1,TRUE
"1216","PE 001128 .A2  C7  1952","PE1128 .A2 C7 1952",369528,"ALDERMAN",1952,"Modern methods of teaching English as a foreign language : a guide to modern materials with particular reference to the Far East /","Cochran, Anne.","X001164146","STACKS","STACKS","BOOK","6/28/96","11/6/09",0,0,2,0,1,3482,0,0,0.219946635586392,0.567795827322887,-0.49853989245629,-0.219173203999182,-0.243456031036184,-0.484780540244486,0.645853098836629,0.981780741829425,0.26060502098611,3483,0.73939497901389,"0",2,0,0,"0",1,TRUE
"1217","PE 001128 .A2  C7  1954","PE1128 .A2 C7 1954",1014727,"ALDERMAN",1954,"Modern methods of teaching English as a foreign language; a guide to modern materials with particular reference to the Far East.","Cochran, Anne.","X000336539","STACKS","STACKS","BOOK","6/29/96","12/28/99",0,0,0,2,2,7083,2,0.000239234449760766,0.192917566131886,0.567355403328858,-0.356838155429707,-0.219173203999182,1.13570928502854,-0.393895600607767,0.500076130098934,0.800205209525302,0.0951064596352388,4386,0.904893540364761,"0",0,2,0,"0",1,TRUE
"1218","PE 001128 .A2  C724  2013","PE1128 .A2 C724 2013",5947660,"ALDERMAN",2013,"Critical ELT in action : foundations, promises, Praxis /","Crookes, Graham.","X030857051","STACKS","STACKS","BOOK","2/22/13","3/18/13",0,0,1,0,1,2254,0,0,-0.604439982776039,-2.1113033283553,-0.49853989245629,-0.219173203999182,-0.713774000524516,-0.484780540244486,0.248449493525617,0.160947273252532,0.949356688627698,606,0.0506433113723025,"1",1,0,0,"1",1,TRUE
"1219","PE 001128 .A2  C744  2004","PE1128 .A2 C744 2004",4008542,"ALDERMAN",2004,"Crossing the curriculum : teaching and learning from multilingual learners in college classrooms /","","X004741495","STACKS","STACKS","BOOK","2/17/04","8/16/07",0,0,1,5,1,4295,5,0.000897504936277149,-0.482809170230762,-0.66098711601792,-0.144285549889832,-0.219173203999182,0.0679189764507979,-0.143819269663366,0.434460246224223,0.903762365225703,0.717398107456248,1716,0.282601892543752,"0",1,5,0,"0",1,TRUE
"1220","PE 001128 .A2  C764  2016","PE1128 .A2 C764 2016",6695368,"ALDERMAN",2016,"Critical views on teaching and learning English around the globe : qualitative research approaches /","","X031819385","STACKS","CHECKEDOUT","BOOK","3/4/16","5/2/18",2,3,0,5,1,383,2,0.00426621160409556,-0.644983586957798,-2.59841226575133,-0.356838155429707,0.344513392314645,-1.43035781234265,1.13594918535911,0.220276937006258,0.507897230563685,0.986834668063107,204,0.0131653319368928,"1",0,2,3,"1",1,TRUE
"1221","PE 001128 .A2  C8","PE1128 .A2 C8",1014728,"ALDERMAN",1972,"Readings on English as a second language: for teachers and teacher-trainees.","Croft, Kenneth","X000238982","STACKS","STACKS","BOOK","6/29/96","11/29/11",0,0,2,7,1,2729,7,0.000837320574162679,-0.0503440589586675,0.567355403328858,-0.00258381286324866,-0.219173203999182,-0.531851333173573,-0.166683251515971,0.687776058529836,0.978748770430684,0.503064005630456,2511,0.496935994369544,"0",2,7,0,"0",1,TRUE
"1222","PE 001128 .A2  D34","PE1128 .A2 D34",1014729,"ALDERMAN",1971,"English as a foreign language: history, development, and methods of teaching,","Darian, Steven G.","X002418800","STACKS","STACKS","BOOK","6/29/96","4/4/06",0,0,0,5,1,4794,5,0.000598086124401914,-0.0368295242314145,0.567355403328858,-0.144285549889832,-0.219173203999182,0.259033525941578,-0.257568191152689,0.618042043598711,0.853522735880688,0.282145307996652,3379,0.717854692003348,"0",0,5,0,"0",1,TRUE
"1223","PE 001128 .A2  D39  1990","PE1128 .A2 D39 1990",1935836,"ALDERMAN",1990,"The confidence book : building trust in the language classroom /","Davis, Paul,","X002073224","STACKS","STACKS","BOOK","6/30/96","11/6/09",0,0,0,13,1,3482,13,0.0015552099533437,-0.293605684049221,0.566914979334829,0.422521398216501,-0.219173203999182,-0.243456031036184,0.106042239975551,0.675506362557222,0.0969261806458235,0.596924832889058,2190,0.403075167110942,"0",0,13,0,"0",1,TRUE
"1224","PE 001128 .A2  D4435  2010","PE1128 .A2 D4435 2010",6124814,"ALDERMAN",2010,"Promoting learner autonomy : a teacher's reflections on ESL in India /","Dheram, Prema Kumari,","X031574066","STACKS","STACKS","BOOK","8/28/13","4/26/14",1,0,0,1,1,1850,1,0.000478240076518412,-0.56389637859428,-2.19366261523871,-0.427689023942998,-0.219173203999182,-0.868504016545107,-0.303097590612021,0.237782268836705,0.177505388855934,0.960773041564677,507,0.0392269584353231,"1",0,1,0,"1",1,TRUE
"1225","PE 001128 .A2  D59  1988","PE1128 .A2 D59 1988",1224271,"ALDERMAN",1988,"Teach English : a training course for teachers : trainer's handbook /","Doff, Adrian.","X001328556","STACKS","STACKS","BOOK","6/30/96","4/29/14",2,0,1,16,1,1847,16,0.00191410455796148,-0.266576614594715,0.566914979334829,0.635074003756375,-0.219173203999182,-0.869653001812587,0.242385958487867,0.716105041389857,0.9586209601257,0.769304578097056,1515,0.230695421902944,"1",1,16,0,"1",1,TRUE
"1226","PE 001128 .A2  D654  2016","PE1128 .A2 D654 2016",6654225,"ALDERMAN",2016,"Motivational currents in language learning : frameworks for focused interventions /","Dörnyei, Zoltán,","X031734396","STACKS","STACKS","BOOK","12/9/15","4/2/18",2,0,0,2,1,413,2,0.00158982511923688,-0.644983586957798,-2.56053580226484,-0.356838155429707,-0.219173203999182,-1.41886795966785,0.119192508533708,0.22554238325757,0.574718832038343,0.986177643592917,219,0.0138223564070828,"1",0,2,0,"1",1,TRUE
"1227","PE 001128 .A2  D696  2018","PE1128 .A2 D696 2018",7303392,"ALDERMAN",2018,"Co-teaching for English learners : a guide to collaborative planning, instruction, assessment, and reflection /","Dove, Maria G.,","X031841417","STACKS","STACKS","BOOK","11/17/17","3/20/18",1,0,0,1,1,426,1,0.00182149362477231,-0.672012656412304,-2.87279641403137,-0.427689023942998,-0.219173203999182,-1.41388902350878,0.20720315316441,0.184026726299322,0.0415299551095814,0.989344949691319,146,0.0106550503086809,"1",0,1,0,"1",1,TRUE
"1228","PE 001128 .A2  E46  1988","PE1128 .A2 E46 1988",1932307,"ALDERMAN",1988,"Ending remediation : linking ESL and content in higher education /","","X002106011","STACKS","STACKS","BOOK","6/30/96","1/1/00",0,0,0,4,1,7079,4,0.00047852613949037,-0.266576614594715,0.566914979334829,-0.215136418403123,-0.219173203999182,1.1341773046719,-0.302988915561397,0.572505664635294,0.27600909024477,0.161155976446183,3942,0.838844023553817,"0",0,4,0,"0",1,FALSE
"1229","PE 001128 .A2  E47  2009","PE1128 .A2 E47 2009",5169892,"ALDERMAN",2009,"English for specific purposes in theory and practice /","","X030781735","STACKS","STACKS","BOOK","6/24/10","2/15/13",1,0,0,1,1,2285,1,0.00030750307503075,-0.550381843867027,-1.68233035817109,-0.427689023942998,-0.219173203999182,-0.70190115276056,-0.367960414881176,0.316698086211773,0.69818015024066,0.924625817919775,806,0.0753741820802253,"1",0,1,0,"1",1,FALSE
"1230","PE 001128 .A2  E4724  1995","PE1128 .A2 E4724 1995",3517964,"ALDERMAN",1995,"English as a second language : teacher resource handbook : a practical guide for K-12 ESL programs /","","X004397164","STACKS","STACKS","BOOK","6/1/00","10/25/18",1,0,0,14,1,207,14,0.00202107694528656,-0.361178357685486,-0.063772180114646,0.493372266729792,-0.219173203999182,-1.49776494803479,0.28302466656088,0.669754923147461,0.483912796247751,0.918045877251069,847,0.081954122748931,"1",0,14,0,"1",1,FALSE
"1231","PE 001128 .A2  E47245  2009","PE1128 .A2 E47245 2009",4820419,"ALDERMAN",2009,"English as an international language : perspectives and pedagogical issues /","","X030276731","STACKS","STACKS","BOOK","2/12/09","4/20/09",0,0,0,2,1,3682,2,0.000533475593491598,-0.550381843867027,-1.46343963313869,-0.356838155429707,-0.219173203999182,-0.166857013204208,-0.282113670315713,0.307992352392522,0.847825344884768,0.861026298987378,1127,0.138973701012622,"1",0,2,0,"1",1,FALSE
"1232","PE 001128 .A2  E544  2003","PE1128 .A2 E544 2003",4605022,"ALDERMAN",2003,"English learners : reaching the highest level of English literacy /","","X030268506","STACKS","STACKS","BOOK","7/2/07","2/6/14",2,0,5,5,1,1929,5,0.00115207373271889,-0.469294635503509,-1.20314905266757,-0.144285549889832,-0.219173203999182,-0.838247404501477,-0.0471088263257259,0.402617712149499,0.401850862428546,0.914229424196055,869,0.0857705758039452,"1",5,5,0,"1",1,FALSE
"1233","PE 001128 .A2  E72  2007","PE1128 .A2 E72 2007",4665528,"ALDERMAN",2007,"ERS focus on supporting English language learners in mainstream classrooms.","","X030338767","STACKS","STACKS","BOOK","11/21/07","5/8/09",0,0,0,11,1,3664,11,0.00262029537875179,-0.523352774412521,-1.26568925981969,0.280819661189918,-0.219173203999182,-0.173750924809086,0.51066717878751,0.309413663066511,0.185616241535172,0.904098146996132,919,0.095901853003868,"1",0,11,0,"1",1,FALSE
"1234","PE 001128 .A2  E768  1990","PE1128 .A2 E768 1990",1943230,"ALDERMAN",1990,"ESL : a handbook for teachers and administrators in international schools /","","X002074661","STACKS","STACKS","BOOK","6/30/96","4/17/12",1,0,0,12,1,2589,12,0.00143557841847111,-0.293605684049221,0.566914979334829,0.351670529703209,-0.219173203999182,-0.585470645655956,0.0605943338047788,0.710090075034637,0.974973648553714,0.66012064112046,1941,0.33987935887954,"0",0,12,0,"0",1,FALSE
"1235","PE 001128 .A2  F245  2010","PE1128 .A2 F245 2010",6443874,"ALDERMAN",2010,"Differentiating instruction and assessment for English language learners : a guide for K/12 teachers /","Fairbairn, Shelley.","X031656877","STACKS","STACKS","BOOK","1/5/15","11/23/16",1,1,0,2,2,908,1,0.0012531328320802,-0.56389637859428,-2.41167249228305,-0.427689023942998,-0.0312776718945729,-1.22928539053371,-0.00871657071881715,0.228788907031307,0.0928166257217526,0.977624635585743,341,0.0223753644142575,"1",0,1,1,"1",1,TRUE
