"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"28","PH 000275 .S8  1967  O.5-6","PH275 .S8 1967 O.5-6",706676,"ALDERMAN",1967,"Nykysuomen sanakirja; lyhentämätön kansanpainos.","Suomalaisen Kirjallisuuden Seura.","X031710521","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,1,0,1,7079,0,0,1.04264629967815,0.973916972397715,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.691426575001553,0.434171884320676,0.0240372092588074,321,0.975962790741193,"0",2,0,0,"0",3,FALSE
"29","PH 000279 .N8  1915","PH279 .N8 1915",239880,"ALDERMAN",1915,"English-Finnish dictionary,","Nuorteva, Santeri,","X000486066","STACKS","STACKS","BOOK","6/28/96","11/8/15",0,0,1,3,1,1289,3,0.00035880875493362,3.47939270791474,0.974304756272308,-0.132741649024194,-0.211005547916179,-1.00141783833242,-0.319210972923664,0.641942501501113,0.793941769283265,0.0269875487961309,320,0.973012451203869,"0",1,3,0,"0",1,FALSE
"30","PH 000279 .V8  1966","PH279 .V8 1966",1268637,"ALDERMAN",1966,"Suomalais-englantilainen koulusanakirja.","Wuolle, Aino,","X001168147","STACKS","STACKS","BOOK","6/30/96","5/29/12",1,0,0,3,1,2547,3,0.000358894604617777,1.08950680752886,0.973529188523122,-0.132741649024194,-0.211005547916179,-0.534385944427076,-0.319170210596604,0.37091038261102,0.095321690896526,0.159575266139928,245,0.840424733860072,"0",0,3,0,"0",1,FALSE
"31","PH 003001 .N92  F45  1975","PH3001 .N92 F45 1975",4291255,"ALDERMAN",1975,"Feljegyzések és levelek a Nyugatról /","","X004913014","STACKS","STACKS","BOOK","7/6/05","1/1/00",0,0,0,0,1,7079,0,0,0.667762236872526,-0.30344311051209,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.817493243006981,0.149915837449953,0.113893100866508,260,0.886106899133492,"0",0,0,0,"0",1,TRUE
"32","PH 000301 .A35","PH301 .A35",622869,"ALDERMAN",1973,"A history of Finnish literature.","Ahokas, Jaakko,","X000486067","STACKS","STACKS","BOOK","6/29/96","9/2/01",0,0,1,4,1,6469,4,0.000478468899521531,0.761483252573933,0.973916972397715,0.00272490188612713,-0.211005547916179,0.921654665983691,-0.262395085973655,0.643927268931632,0.181971962796524,0.0657226339584495,301,0.934277366041551,"0",1,4,0,"0",1,FALSE
"33","PH 003012 .C94  1984","PH3012 .C94 1984",650449,"CLEMONS",1984,"The Oxford history of Hungarian literature from the earliest times to the present /","Czigány, Lóránt.","X000907395","BY-REQUEST","BY-REQUEST","BOOK","6/29/96","7/2/14",1,0,0,11,1,1783,11,0.00131578947368421,0.246017666216194,0.973916972397715,0.950990758258376,-0.211005547916179,-0.818020576337792,0.135173471597271,0.271513248298632,0.0675704618915915,0.633921350903691,136,0.366078649096309,"0",0,11,0,"0",1,FALSE
"34","PH 003012 .D346  1992","PH3012 .D346 1992",2028473,"ALDERMAN",1992,"Vom Propheten zum Produzenten : zum Rollenwandel der Literaten in Ungarn und Osteuropa /","Dalos, György.","X002162175","STACKS","STACKS","BOOK","6/30/96","2/10/98",0,0,1,2,2,7769,2,0.000239263069745185,-0.128866396589435,0.973529188523122,-0.268208199934515,-0.211005547916179,1.40427903965376,-0.375972513354845,0.591120616916732,0.911354261217639,0.0746646104070718,288,0.925335389592928,"0",1,2,0,"0",1,FALSE
"35","PH 003012 .H67  1976","PH3012 .H67 1976",4291252,"ALDERMAN",1976,"A magyar irodalom fejl*odéstörténete /","Horváth, János,","X004913015","STACKS","STACKS","BOOK","7/6/05","1/1/00",0,0,0,0,1,7079,0,0,0.620901729021822,-0.30344311051209,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.812986025757374,0.448866951977834,0.118708577909253,254,0.881291422090747,"0",0,0,0,"0",1,FALSE
"36","PH 003012 .S9  1972","PH3012 .S9 1972",4291510,"ALDERMAN",1972,"Magyar irodalomtörténet.","Szerb, Antal,","X004913046","STACKS","STACKS","BOOK","7/7/05","4/6/10",0,0,0,0,1,3331,0,0,0.808343760424637,-0.303830894386683,-0.539141301755158,-0.211005547916179,-0.243326322152206,-0.489577118871326,0.58846122402541,0.528463419526815,0.30995539387901,200,0.69004460612099,"0",0,0,0,"0",1,FALSE
"37","PH 003017 .B28  1973","PH3017 .B28 1973",4291215,"ALDERMAN",1973,"Könyvr?l könyvre.","Babits, Mihály,","X004913002","STACKS","STACKS","BOOK","7/6/05","1/1/00",0,0,0,0,1,7079,0,0,0.761483252573933,-0.30344311051209,-0.539141301755158,-0.211005547916179,1.14811687209041,-0.489577118871326,0.826253625998218,0.919050108408555,0.104771395766928,266,0.895228604233072,"0",0,0,0,"0",1,FALSE
