Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DJ 000147 .W57,DJ147 .W57,368708,ALDERMAN,1965,"De strijd tussen aristocratie en democratie in Nederland, 1780-1848 ; kritisch onderzoek van een historisch beeld en herwaardering van een periode.","Wit, Cornelis Henricus Eligius de.",X000056024,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
DJ 000147 .W6  D.000001,DJ147 .W6 D.1,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X001100624,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DJ 000147 .W6  D.000002,DJ147 .W6 D.2,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X031876047,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000147 .W6  D.000002,DJ147 .W6 D.2,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X031876048,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000147 .W6  D.000003,DJ147 .W6 D.3,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X031876049,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000147 .W6  D.000004,DJ147 .W6 D.4,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X031876050,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000147 .W6  D.000006,DJ147 .W6 D.6,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X031876051,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000147 .W6  D.000007,DJ147 .W6 D.7,590359,ALDERMAN,1962,"Bescheiden betreffende de buitenlandse politiek van Nederland, 1848-1919; tweede periode 1871-1898,","Woltring, J.,",X031876052,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000149 .A78  Z36  2002,DJ149 .A78 Z36 2002,3958934,ALDERMAN,2002,"The Dutch encounter with Asia, 1600-1950 /","Zandvliet, K.",X004749849,STACKS,STACKS,BOOK,8/13/03,12/19/18,1,5,2,8,1
DJ 000149 .A9  A4  D.000001,DJ149 .A9 A4 D.1,290673,ALDERMAN,1929,"Weensche gezantschapsberichten van 1670 tot 1720,","United Provinces of the Netherlands. Gezantschap, Austria.",X001100625,STACKS,STACKS,BOOK,6/28/96,2/23/09,0,0,0,0,1
