Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PH 005023 .T62  1950,PH5023 .T62 1950,1289501,ALDERMAN,1950,La lengua vasca.,"Tovar, Antonio.",X001431655,STACKS,STACKS,BOOK,6/30/96,3/9/16,2,4,0,13,1
PH 005023 .T635,PH5023 .T635,153518,ALDERMAN,1980,Mitología e ideología sobre la lengua vasca : historia de los estudios sobre ella /,"Tovar, Antonio.",X000464669,STACKS,STACKS,BOOK,6/28/96,12/4/13,1,5,0,14,1
PH 005023 .T63513  2015,PH5023 .T63513 2015,6727450,ALDERMAN,2015,Mythology and ideology of the Basque language /,"Tovar, Antonio,",X031759511,STACKS,STACKS,BOOK,5/9/16,1/1/00,0,0,0,0,1
PH 005023 .V53  1997,PH5023 .V53 1997,2854623,ALDERMAN,1997,Crítica del problema sobre el origen y prehistoria de la raza vasca /,"Unamuno, Miguel de,",X006004345,STACKS,STACKS,BOOK,11/17/98,1/4/12,0,0,1,11,1
PH 005024 .M4913  2008,PH5024 .M4913 2008,4848951,ALDERMAN,2008,Koldo Mitxelena : selected writings of a Basque scholar /,"Michelena, Luis.",X030548998,STACKS,STACKS,BOOK,3/9/09,1/1/00,0,0,1,0,1
PH 005024 .T69  1995,PH5024 .T69 1995,2506281,ALDERMAN,1995,Towards a history of the Basque language /,,X002686524,STACKS,STACKS,BOOK,7/1/96,1/5/17,4,7,4,33,1
PH 005024.75 .A58  2006,PH5024.75 .A58 2006,4513149,ALDERMAN,2006,Anthology of apologists and detractors of the Basque language /,"Madariaga Orbea, Juan.",X030219765,STACKS,STACKS,BOOK,5/2/07,1/1/00,0,0,0,0,1
PH 005031 .G46  1993,PH5031 .G46 1993,2224221,ALDERMAN,1993,Generative studies in Basque linguistics /,,X002304875,STACKS,STACKS,BOOK,7/1/96,11/29/18,4,11,1,24,1
PH 005031 .S25  1988,PH5031 .S25 1988,1256108,ALDERMAN,1988,Basque /,"Saltarelli, Mario.",X001314797,STACKS,STACKS,BOOK,6/30/96,11/29/18,7,13,4,70,1
PH 005031 .W54,PH5031 .W54,194052,ALDERMAN,1979,Prolegomena to a grammar of Basque /,"Wilbur, Terence H.",X000086918,STACKS,STACKS,BOOK,6/28/96,3/9/16,2,3,0,12,1
