Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HV 000394 .M24  T93  1980,HV394 .M24 T93 1980,2535778,ALDERMAN,1980,Ja?gala me? ma?gala : Madhyaprade?a ke pa?cima Nim??a-kshetra me? ?div?s? sam?ja k? sev? ke madhura eva? rom?ñcaka sa?skara?a /,"Ty?g?, K?nt?.",X002757087,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
HV 000394 .P84  I53  1978,HV394 .P84 I53 1978,212339,ALDERMAN,1978,"Directory of social welfare agencies in India, Punjab /","India. Central Social Welfare Board. Research, Evaluation, and Statistics Division.",X031941481,STACKS,STACKS,BOOK,12/19/17,1/1/00,0,0,0,0,1
HV 000394 .R34  R34  1978,HV394 .R34 R34 1978,259026,ALDERMAN,1978,R?jasth?na me? sam?ja kaly??a.,Rajasthan (India). State Social Welfare Board.,X031941477,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HV 000394 .R374  R36  1981,HV394 .R374 R36 1981,1310355,ALDERMAN,1981,Social facilities and services for mothers and children in Ratnagiri District /,"Rane, Asha J.",X001505733,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HV 000394 .T354  M87  1983,HV394 .T354 M87 1983,1293130,ALDERMAN,1983,Welfare programmes : people?s attitude : a study in Tamil Nadu /,"Muthayya, B. C.,",X001462384,STACKS,STACKS,BOOK,6/30/96,12/9/97,0,0,1,1,1
HV 000394 .T354  R35,HV394 .T354 R35,1367609,ALDERMAN,1974,Women's welfare in Tamil Nadu /,"Rama, K. G.",X031925402,STACKS,STACKS,BOUND-JRNL,6/30/96,1/1/00,0,0,0,0,1
HV 000394 .T734  I53  1978,HV394 .T734 I53 1978,212340,ALDERMAN,1978,"Directory of social welfare agencies in India, Tripura /","India. Central Social Welfare Board. Research, Evaluation, and Statistics Division.",X031941480,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HV 000394 .U82  S45  1976,HV394 .U82 S45 1976,720775,ALDERMAN,1976,Social administration in Uttar Pradesh in the context of national development : proceedings of a seminar /,Seminar on Social Administration in Uttar Pradesh in the Context of National Development,X001226881,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000394 .U83  I5  1977  V.000001,HV394 .U83 I5 1977 v.1,1318538,ALDERMAN,1977,"Directory of social welfare agencies in India, Uttar Pradesh /","India. Central Social Welfare Board. Research, Evaluation, and Statistics Division.",X001501345,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HV 000394 .U83  I5  1977  V.000002,HV394 .U83 I5 1977 v.2,1318538,ALDERMAN,1977,"Directory of social welfare agencies in India, Uttar Pradesh /","India. Central Social Welfare Board. Research, Evaluation, and Statistics Division.",X001501344,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,2
