Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BV 003790 .B76  1945,BV3790 .B76 1945,4647434,ALDERMAN,1945,A workable plan of evangelism /,"Bryan, Dawson C. (Dawson Charles),",X030339610,STACKS,STACKS,BOOK,11/9/07,12/10/08,0,0,0,0,1
BV 003790 .C3513  1992,BV3790 .C3513 1992,2123856,ALDERMAN,1992,The only way /,"Casas, Bartolomé de las,",X002242918,STACKS,STACKS,BOOK,6/30/96,11/13/12,0,0,2,8,1
BV 003790 .C47  1925,BV3790 .C47 1925,1773132,ALDERMAN,1925,"True evangelism : or, Winning souls by prayer.","Chafer, Lewis Sperry,",1773132-1001,STACKS,STACKS,BOOK,6/30/96,7/23/03,0,0,0,1,1
BV 003790 .C6  1986,BV3790 .C6 1986,779515,ALDERMAN,1986,Evangelización contextual : fundamentos teológicos y pastorales /,"Costas, Orlando E.",X001290901,STACKS,STACKS,BOOK,6/29/96,12/13/10,0,0,1,0,1
BV 003790 .D65  1998,BV3790 .D65 1998,2965424,ALDERMAN,1998,The remaking of evangelical theology /,"Dorrien, Gary J.",X004351981,STACKS,CHECKEDOUT,BOOK,12/20/99,11/11/18,2,3,1,13,1
BV 003790 .E3  1917,BV3790 .E3 1917,1193871,ALDERMAN,1917,"Every church its own evangelist,","Edwards, Loren McClain,",1193871-1001,STACKS,STACKS,BOOK,6/29/96,7/23/03,0,0,0,1,1
BV 003790 .F5  1960,BV3790 .F5 1960,1193872,ALDERMAN,1960,Lectures on revivals of religion.,"Finney, Charles G.,",X000237314,STACKS,STACKS,BOOK,6/29/96,5/26/17,6,0,4,46,1
BV 003790 .F5  1978,BV3790 .F5 1978,286123,CLEMONS,1978,Revivals of religion /,"Finney, Charles G.,",X000154407,BY-REQUEST,BY-REQUEST,BOOK,6/28/96,2/28/15,1,0,2,11,1
BV 003790 .F59  2013,BV3790 .F59 2013,6177296,ALDERMAN,2013,Preaching to convert : evangelical outreach and performance activism in a secular age /,"Fletcher, John.",X031625842,STACKS,CHECKEDOUT,BOOK,1/9/14,7/30/18,1,0,0,1,3
BV 003790 .G7,BV3790 .G7,4646997,ALDERMAN,1907,"Pastoral and personal evangelism,","Goodell, Charles L. (Charles Le Roy),",X030335183,STACKS,STACKS,BOOK,11/7/07,9/27/16,0,0,0,0,1
