Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HS 001508 .F8  B35  1999,HS1508 .F8 B35 1999,2895332,ALDERMAN,1999,"Fraternity among the French peasantry : sociability and voluntary associations in the Loire valley, 1815-1914 /","Baker, Alan R. H.",X004335700,STACKS,STACKS,BOOK,3/29/99,12/4/09,0,0,0,1,1
HS 001508 .G4  B87  1982,HS1508 .G4 B87 1982,667882,ALDERMAN,1982,Die Bürgergilde zu Neumünster seit 1578 /,,X000630214,STACKS,STACKS,BOOK,6/29/96,9/14/09,0,0,0,0,1
HS 001508 .G7  C67  2003,HS1508 .G7 C67 2003,3952112,ALDERMAN,2003,"British friendly societies, 1750-1914 /","Cordery, Simon,",X004708464,STACKS,STACKS,BOOK,10/9/03,4/19/11,0,0,0,0,1
HS 001508 .G7  G67,HS1508 .G7 G67,1142108,ALDERMAN,1973,Self-help; voluntary associations in the 19th century,"Gosden, P. H. J. H.",X000755679,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,3,1
HS 001508 .G7  N4  1991,HS1508 .G7 N4 1991,1823889,ALDERMAN,1991,"Mutual aid in the Victorian countryside : friendly societies in the rural East Riding, 1830-1912 /","Neave, David.",X001958258,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,2,1,1
HS 001508 .H85  H78  1981,HS1508 .H85 H78 1981,765958,ALDERMAN,1981,Xianggang di Huizhou she tuan : cong ren lei xue kan Kejia wen hua di chi xu /,"Xie, Jian.",X030698469,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HS 001508 .I8  B78  1986,HS1508 .I8 B78 1986,1782737,ALDERMAN,1986,Le società di mutuo soccorso nel Ponente Ligure (1850-1914) /,"Bruno, Danilo.",X002060557,STACKS,STACKS,BOOK,6/30/96,7/24/07,0,0,0,1,1
HS 001508 .I8  I9,HS1508 .I8 I9,160386,ALDERMAN,1979,"Associazioni operaie, clero e borghesia nel Mezzogiorno tra Ottocento e Novecento /","Ivone, Diomede.",X000367576,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HS 001508 .J3  S3  1962,HS1508 .J3 S3 1962,4076456,ALDERMAN,1962,"K?sh?dan seiritsu katei no kenky?,","Sakurai, Tokutar?,",X004837428,STACKS,STACKS,BOOK,10/18/04,10/7/14,0,0,0,0,1
HS 001508 .S36  M37  2014,HS1508 .S36 M37 2014,6423369,ALDERMAN,2014,Sons of Crispin : the St Crispin lodges of Edinburgh and Scotland /,"Marwick, Sandra M.",X031655145,STACKS,STACKS,BOOK,10/22/14,1/1/00,0,0,0,0,1
HS 001508 .S7  G8  1990,HS1508 .S7 G8 1990,2033663,ALDERMAN,1990,Guía de los archivos de las cofradias de semana santa de sevilla : otros estudios.,,X002215253,STACKS,STACKS,BOOK,6/30/96,12/7/01,0,0,0,4,1
HS 001508 .T28  C56  1985,HS1508 .T28 C56 1985,5961423,ALDERMAN,1985,Xue nong yu shui de hui guan /,"Zhou, Zongxian.",X031581042,STACKS,STACKS,BOOK,3/26/13,1/1/00,0,0,0,0,1
HS 001510 .C353  D5  1994,HS1510 .C353 D5 1994,2421504,ALDERMAN,1994,"El Centro Paz y Unión de Maldonado entre dos siglos, 1884-1994 /","Díaz de Guerra, María A. (María Amelia),",X002627420,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
HS 001510 .G383  L5  1937,HS1510 .G383 L5 1937,1262015,ALDERMAN,1937,"The history of the German friendly society of Savannah, Georgia, 1837-1937 /","Linn, Charles Adolphus,",X001244090,STACKS,STACKS,BOOK,6/30/96,9/14/09,0,0,0,6,1
HS 001510 .G45  B66  1920,HS1510 .G45 B66 1920,2789875,ALDERMAN,1920,Book of the G.F.S. : what it is and what it does.,,X004205461,STACKS,STACKS,BOOK,4/27/98,10/19/15,0,0,0,15,1
HS 001510 .M33  1899,HS1510 .M33 1899,4396292,ALDERMAN,1899,Maccabeeism : from its origin to the present /,,X030126490,STACKS,STACKS,BOOK,9/14/06,7/24/07,0,0,0,0,1
HS 001510 .P343  G64  1984,HS1510 .P343 G64 1984,1223658,ALDERMAN,1984,"Golden jubilee souvenir, 1984 /",,X001464631,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HS 001510 .W782  1903,HS1510 .W782 1903,809527,ALDERMAN,1903,"Ritual of the Woodmen of the World. Containing the opening      ceremony, protection decree, closing ceremony, installation and instituting     services, unveiling of monuments, funeral, burial, dedication and corner stone  services.",Woodmen of the World.,X000856037,STACKS,STACKS,BOOK,6/29/96,1/18/18,0,0,1,7,1
HS 001529 .K583  K379  1992,HS1529 .K583 K379 1992,2018062,ALDERMAN,1992,Columbianism and the Knights of Columbus : a quincentenary history /,"Kauffman, Christopher J.,",X002189694,STACKS,STACKS,BOOK,6/30/96,5/1/14,1,2,1,6,1
HS 001529 .K583  K38  1982,HS1529 .K583 K38 1982,171755,ALDERMAN,1982,"Faith and fraternalism : the history of the Knights of Columbus, 1882-1982 /","Kauffman, Christopher J.,",X000369849,STACKS,STACKS,BOOK,6/28/96,5/19/14,1,2,2,22,1
HS 001540 .S62  C373  1993,HS1540 .S62 C373 1993,2362611,ALDERMAN,1993,"A brief survey of the origins, spread, and activities of the Catholic Order of the Knights of da Gama, on the occasion of the 50th anniversary of its founding in Durban on 20 November 1943 /","Coleman, Francis L.",X004284221,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
HS 001547 .O74  H68,HS1547 .O74 H68,175580,ALDERMAN,1980,The sash Canada wore : a historical geography of the Orange Order in Canada /,"Houston, Cecil J.,",X000174054,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,2,1
HS 001547 .O74  S4  1993,HS1547 .O74 S4 1993,2276993,ALDERMAN,1993,Riots in New Brunswick : Orange nativism and social violence in the 1840s /,"See, Scott W.,",X002421281,STACKS,STACKS,BOOK,7/1/96,10/17/01,0,0,0,3,1
HS 001550 .G7  O7235  2006,HS1550 .G7 O7235 2006,4446200,ALDERMAN,2006,The Orange Order : a tradition betrayed /,"Kennaway, Brian.",X030110834,STACKS,STACKS,BOOK,11/29/06,7/2/07,0,0,0,1,1
HS 001550 .G7  O724  2005,HS1550 .G7 O724 2005,4319071,ALDERMAN,2005,"Faith, fraternity and fighting : the Orange Order and Irish migrants in northern England, c. 1850-1920 /","MacRaild, Donald M.",X004835029,STACKS,STACKS,BOOK,10/6/05,1/1/00,0,0,0,0,1
HS 001550 .G7  O724  2007,HS1550 .G7 O724 2007,4599878,ALDERMAN,2007,The Orange Order : a contemporary Northern Irish history /,"Kaufmann, Eric P.",X030101687,STACKS,STACKS,BOOK,6/19/07,11/7/09,0,0,0,2,2
HS 001550 .I7  O74,HS1550 .I7 O74,1142111,ALDERMAN,1972,The Orange Order.,"Gray, Tony,",X001005914,STACKS,STACKS,BOOK,6/29/96,7/2/07,0,0,0,11,1
HS 000164 .M3,HS164 .M3,442449,ALDERMAN,1946,"The Catholic church and the secret societies in the United States,","Macdonald, Fergus.",X000128793,STACKS,CHECKEDOUT,BOOK,6/29/96,11/16/18,1,0,1,4,1
HS 000164 .S55  1936,HS164 .S55 1936,1139196,ALDERMAN,1936,"Christianity and secret societies,","Smith, William Edward,",X000469571,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,2,1
HS 000017 .R63  1984,HS17 .R63 1984,764905,ALDERMAN,1984,ROCIA : repertoire des organisations de coopération interafricaine /,,X001254125,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HS 001813 .H54  O3  1995  V.000001,HS1813 .H54 O3 1995 v.1,2435606,ALDERMAN,1995,History of the Ancient Order of Hibernians and Ladies' Auxiliary /,"O'Dea, John.",X002639831,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
HS 001813 .H54  O3  1995  V.000002,HS1813 .H54 O3 1995 v.2,2435606,ALDERMAN,1995,History of the Ancient Order of Hibernians and Ladies' Auxiliary /,"O'Dea, John.",X002639835,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
HS 001813 .H54  O3  1995  V.000003,HS1813 .H54 O3 1995 v.3,2435606,ALDERMAN,1995,History of the Ancient Order of Hibernians and Ladies' Auxiliary /,"O'Dea, John.",X002639839,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,1,1
HS 001814 .P46  F48  1986,HS1814 .P46 F48 1986,710583,ALDERMAN,1896,A few prominent members of the Hibernian Society of Philadelphia 1771-1892.,,X001183758,STACKS,STACKS,BOOK,6/29/96,7/24/07,0,0,1,2,1
HS 002020 .G33  P6578  1989,HS2020 .G33 P6578 1989,1762756,ALDERMAN,1989,"Polskie organizacje na Pomorzu Gda?skim w latach 1871-1914 : dzia?alno?? w s?u?bie o?wiaty, wychowania i kultury /","Wróblewska, Teresa.",X002596797,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,2,1
HS 000204 .C37  1989,HS204 .C37 1989,1373806,ALDERMAN,1989,Secret ritual and manhood in Victorian America /,"Carnes, Mark C. (Mark Christopher),",X001606249,STACKS,STACKS,BOOK,6/30/96,4/25/16,3,8,5,64,1
HS 000204 .W45  1966,HS204 .W45 1966,816296,ALDERMAN,1966,Handbook of secret organizations,"Whalen, William J. (William Joseph),",X004347371,STACKS,STACKS,BOOK,6/29/96,4/8/09,0,0,1,8,1
HS 002046 .C7  C59  1994,HS2046 .C7 C59 1994,2873023,ALDERMAN,1994,"History of the Croatian Fraternal Union of America, 1894-1994 /","?izmi?, Ivan.",X004263915,STACKS,STACKS,BOOK,1/27/99,10/10/02,0,0,3,3,1
HS 002046 .U38  I8  1966,HS2046 .U38 I8 1966,1142118,ALDERMAN,1966,Bratstva ta ?kh rol? v rozvytku ukra?ns?ko? kul?try.,"Isai?evych, I?A. D. (I?Aroslav Dmytrovych)",X001585910,STACKS,STACKS,BOOK,6/29/96,7/24/07,0,0,0,1,1
HS 002046 .U38  K87  1996,HS2046 .U38 K87 1996,2708018,ALDERMAN,1996,Ukrainian-American citadel : the first one hundred years of the Ukrainian National Association /,"Kuropas, Myron B.,",X004106285,STACKS,STACKS,BOOK,8/6/97,1/1/00,0,0,0,0,1
HS 000205 .O73  R62  2002,HS205 .O73 R62 2002,3888067,ALDERMAN,2002,"Secrets of the tomb : Skull and Bones, the Ivy League, and the hidden paths of power /","Robbins, Alexandra,",X004631892,STACKS,STACKS,BOOK,10/1/02,4/25/16,5,20,4,52,1
HS 000206 .N494  R53  2017,HS206 .N494 R53 2017,7262875,ALDERMAN,2017,Skulls and keys : the hidden history of Yale's secret societies /,"Richards, David Alan,",X031816222,STACKS,STACKS,BOOK,10/17/17,10/19/17,1,0,0,1,1
HS 000221 .O78  1993,HS221 .O78 1993,7516302,ALDERMAN,1993,"La ""tragedia"" de los ñáñigos /","Ortiz, Fernando,",X032404524,STACKS,STACKS,BOOK,5/1/18,1/1/00,0,0,0,0,1
HS 000221 .Q56  1994,HS221 .Q56 1994,7563070,ALDERMAN,1994,Ecorie Abakuá : cuatro ensayos sobre los ñáñigos cubanos /,"Quiñones, Tato,",X032404499,STACKS,STACKS,BOOK,6/4/18,1/1/00,0,0,0,0,2
HS 000221 .Z6  S66  1982,HS221 .Z6 S66 1982,31071,ALDERMAN,1982,Los ñáñigos : ensayo /,"Sosa, Enrique.",X000983698,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HS 002227 .I53  J49  2001,HS2227 .I53 J49 2001,3943375,ALDERMAN,2001,Jewish politics in eastern Europe : the Bund at 100 /,,X004706029,STACKS,STACKS,BOOK,7/10/03,11/11/07,0,0,1,3,1
HS 002228 .B44  C6  1926,HS2228 .B44 C6 1926,1142119,ALDERMAN,1926,"B?nai B?irth manual,","Cohon, Samuel Solomon,",X002400136,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,1,1
HS 002228 .B44  G7  1966,HS2228 .B44 G7 1966,1142120,ALDERMAN,1966,"B?nai B?rith; the story of a covenant,","Grusd, Edward E.",X002400106,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,1,1
HS 002228 .B44  M66,HS2228 .B44 M66,160621,ALDERMAN,1981,B?nai B?rith and the challenge of ethnic leadership /,"Moore, Deborah Dash,",X000353493,STACKS,STACKS,BOOK,6/28/96,7/1/13,0,2,0,6,2
HS 002259 .E53  W4,HS2259 .E53 W4,812215,ALDERMAN,1955,"History of the Improved Benevolent and Protective Order of Elks of the World, 1898-1954.","Wesley, Charles H. (Charles Harris),",X001260332,STACKS,STACKS,BOOK,6/29/96,10/14/13,1,0,4,5,1
HS 002261 .U553  B8  1909,HS2261 .U553 B8 1909,813305,ALDERMAN,1909,"Twenty-five years history of the Grand fountain of the United Order of True Reformers, 1881-1905,","Burrell, W. P. (William Patrick),",X000540799,STACKS,STACKS,BOOK,6/29/96,3/21/14,1,3,2,14,1
HS 002275 .C53  1989,HS2275 .C53 1989,1369753,ALDERMAN,1989,"Constructing brotherhood : class, gender, and fraternalism /","Clawson, Mary Ann,",X001609285,STACKS,STACKS,BOOK,6/30/96,10/26/18,5,11,5,65,1
HS 002310 .R93  2003,HS2310 .R93 2003,3923787,ALDERMAN,2003,Homeland : into a world of hate /,"Ryan, Nick,",X004690027,STACKS,STACKS,BOOK,3/14/03,11/5/03,0,0,0,1,1
HS 002321 .L44  1998,HS2321 .L44 1998,2881968,ALDERMAN,1998,The left guide : a guide to left-of-center organizations /,,X004276293,STACKS,STACKS,BOOK,2/18/99,1/1/00,0,0,0,0,1
HS 002321 .R53  1997,HS2321 .R53 1997,2904993,ALDERMAN,1997,The right guide : a guide to conservative and right-of-center organizations /,,X004341642,STACKS,STACKS,BOOK,4/22/99,1/1/00,0,0,0,0,1
HS 002321 .R54  2000,HS2321 .R54 2000,3572576,ALDERMAN,2000,"The right guide : a guide to conservative, free-market, and right-of-center organizations /",,X004402940,STACKS,STACKS,BOOK,10/12/00,9/14/09,0,0,1,3,1
HS 002325 .B45  2018,HS2325 .B45 2018,7374173,ALDERMAN,2018,Bring the war home : the white power movement and paramilitary America /,"Belew, Kathleen,",X031821984,STACKS,CHECKEDOUT,BOOK,3/8/18,2/17/19,4,1,0,5,1
HS 002325 .G46  1992,HS2325 .G46 1992,2067840,ALDERMAN,1992,"Nazis, communists, klansmen and others on the fringe /","George, John,",X002214900,STACKS,STACKS,BOOK,6/30/96,11/30/11,0,0,2,19,1
HS 002325 .G46  1996,HS2325 .G46 1996,2581021,ALDERMAN,1996,"American extremists : militias, supremacists, klansmen, communists, & others /","George, John,",X004047473,STACKS,CHECKEDOUT,BOOK,7/1/96,5/21/18,1,6,1,19,5
HS 002325 .G46  1996,HS2325 .G46 1996,2581021,CLEMONS,1996,"American extremists : militias, supremacists, klansmen, communists, & others /","George, John,",X004104987,BY-REQUEST,BY-REQUEST,BOOK,5/23/97,9/30/12,1,1,0,8,1
HS 002325 .H3  1927,HS2325 .H3 1927,1142122,ALDERMAN,1927,"Professional patriots,","Hapgood, Norman,",X000500427,STACKS,STACKS,BOOK,6/29/96,11/17/08,0,0,1,4,1
HS 002325 .M35  2018,HS2325 .M35 2018,7374069,ALDERMAN,2018,The rise of the Alt-Right /,"Main, Thomas J.,",X032114752,STACKS,CHECKEDOUT,BOOK,3/7/18,11/4/18,2,0,1,2,1
HS 002330 .A6  D5  1969,HS2330 .A6 D5 1969,1135552,ALDERMAN,1969,The A.P.A. movement.,"Desmond, Humphrey J. (Humphrey Joseph),",X001271950,STACKS,STACKS,BOOK,6/29/96,1/18/05,0,0,2,3,1
HS 002330 .C483  M33,HS2330 .C483 M33,548006,ALDERMAN,1971,"The Citizens' Council; organized resistance to the second Reconstruction, 1954-64","McMillen, Neil R.,",X000144048,STACKS,CHECKEDOUT,BOOK,6/29/96,11/21/18,5,11,5,64,1
HS 002330 .C483  M33,HS2330 .C483 M33,548006,CLEMONS,1971,"The Citizens' Council; organized resistance to the second Reconstruction, 1954-64","McMillen, Neil R.,",X000116228,BY-REQUEST,CHECKEDOUT,BOOK,6/29/96,7/6/18,1,8,1,42,1
HS 002330 .K6  A32  1977,HS2330 .K6 A32 1977,312749,ALDERMAN,1977,"Papers read at the meeting of Grand Dragons, Knights of the Ku Klux Klan : together with other articles of interest to Klansmen.",Ku Klux Klan (1915- ),X000094230,STACKS,STACKS,BOOK,6/28/96,11/21/18,3,0,3,36,1
HS 002330 .K63  A5  1969,HS2330 .K63 A5 1969,3278086,ALDERMAN,1969,"Hearings on the Ku Klux Klan, 1921.",United States. Congress. House. Committee on Rules.,X000177624,STACKS,STACKS,BOOK,6/29/96,12/8/18,2,1,3,24,1
HS 002330 .K63  A75,HS2330 .K63 A75,556353,ALDERMAN,1965,The Ku Klux Klan in the Southwest,"Alexander, Charles C.",X000163384,STACKS,STACKS,BOOK,6/29/96,5/19/08,0,0,4,17,2
HS 002330 .K63  A75,HS2330 .K63 A75,556353,ALDERMAN,1965,The Ku Klux Klan in the Southwest,"Alexander, Charles C.",X000163385,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HS 002330 .K63  A75,HS2330 .K63 A75,556353,CLEMONS,1965,The Ku Klux Klan in the Southwest,"Alexander, Charles C.",X000163386,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,4/5/12,1,0,3,17,1
HS 002330 .K63  B337  2011,HS2330 .K63 B337 2011,5510375,CLEMONS,2011,"Gospel according to the Klan : the KKK's appeal to Protestant America, 1915-1930 /","Baker, Kelly (Kelly J.)",X031199859,BY-REQUEST,BY-REQUEST,BOOK,12/8/11,6/12/18,8,2,0,10,1
HS 002330 .K63  B37  2010,HS2330 .K63 B37 2010,5279322,CLEMONS,2010,They called themselves the K.K.K. : the birth of an American terrorist group /,"Bartoletti, Susan Campbell.",X030610397,ED-JUV,ED-JUV,JUV-BOOK,1/26/11,11/13/17,3,1,0,5,1
HS 002330 .K63  B44  1991,HS2330 .K63 B44 1991,1839139,CLEMONS,1991,Women of the Klan : racism and gender in the 1920s /,"Blee, Kathleen M.",X001978853,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,5/11/17,3,2,5,82,1
HS 002330 .K63  C487  2003,HS2330 .K63 C487 2003,3938901,ALDERMAN,2003,Backfire : how the Ku Klux Klan helped the civil rights movement /,"Chalmers, David Mark.",X004663566,STACKS,STACKS,BOOK,5/15/03,11/21/18,1,0,1,17,1
HS 002330 .K63  C5  1965,HS2330 .K63 C5 1965,1135554,ALDERMAN,1965,"Hooded Americanism; the first century of the Ku Klux Klan, 1865-1965","Chalmers, David Mark.",X000366179,STACKS,STACKS,BOOK,6/29/96,10/12/07,0,0,6,25,1
HS 002330 .K63  C5  1976,HS2330 .K63 C5 1976,408436,CLEMONS,1976,Hooded Americanism : the history of the Ku Klux Klan /,"Chalmers, David Mark.",X000132340,BY-REQUEST,BY-REQUEST,BOOK,6/28/96,11/5/18,3,0,3,33,1
HS 002330 .K63  C5  1981B,HS2330 .K63 C5 1981b,4475640,ALDERMAN,1981,Hooded Americanism : the history of the Ku Klux Klan /,"Chalmers, David Mark.",X030197017,STACKS,STACKS,BOOK,3/21/07,11/21/18,2,0,2,5,1
HS 002330 .K63  C5  1987,HS2330 .K63 C5 1987,2100541,ALDERMAN,1987,Hooded Americanism : the history of the Ku Klux Klan /,"Chalmers, David Mark.",X002266591,STACKS,STACKS,BOOK,6/30/96,10/14/14,3,0,6,83,1
HS 002330 .K63  C75  2013,HS2330 .K63 C75 2013,5859152,ALDERMAN,2013,"Klansville, U.S.A. : the rise and fall of the civil rights-era Ku Klux Klan /","Cunningham, David,",X031229706,STACKS,CHECKEDOUT,BOOK,12/18/12,8/13/18,11,10,1,21,1
HS 002330 .K63  F44  1999,HS2330 .K63 F44 1999,2969043,ALDERMAN,1999,"Politics, society, and the Klan in Alabama, 1915-1949 /","Feldman, Glenn.",X004351194,STACKS,STACKS,BOOK,11/23/99,10/27/14,1,0,4,17,2
HS 002330 .K63  F65  1924,HS2330 .K63 F65 1924,1135555,ALDERMAN,1924,"The challenge of the Klan,","Frost, Stanley,",X000097670,STACKS,STACKS,BOOK,6/29/96,3/12/07,0,0,1,13,1
HS 002330 .K63  F65  1969,HS2330 .K63 F65 1969,528266,ALDERMAN,1969,The challenge of the Klan.,"Frost, Stanley,",X000507954,STACKS,STACKS,BOOK,6/29/96,12/1/13,1,0,4,21,1
HS 002330 .K63  F7  1969,HS2330 .K63 F7 1969,1135556,ALDERMAN,1969,"The modern Ku Klux Klan,","Fry, Henry P. (Henry Peck),",X004101851,STACKS,STACKS,BOOK,11/3/97,5/11/17,2,3,2,23,1
