Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
V  000061 .P42  1985,V61 .P42 1985,72989,ALDERMAN,1985,Biographisches Lexikon zur Seekriegsgeschichte : Seehelden von der Antike bis zur Gegenwart /,"Pemsel, Helmut,",X001059716,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
V  000061 .W33  1976,V61 .W33 1976,395814,ALDERMAN,1976,Command at sea : great fighting admirals from Hawke to Nimitz /,"Warner, Oliver,",X000315562,STACKS,STACKS,BOOK,6/28/96,10/25/04,0,0,0,5,1
V  000062 .C37  1986,V62 .C37 1986,687138,ALDERMAN,1986,"Captains of the old steam navy : makers of the American naval tradition, 1840-1880 /",,X001159193,STACKS,STACKS,BOOK,6/29/96,5/10/10,0,0,0,10,1
V  000062 .C55,V62 .C55,811524,ALDERMAN,1915,Prince and boatswain; sea tales from the recollection of Rear-Admiral Charles E. Clark as related to James Morris Morgan and John Philip Marquand.,"Clark, Charles Edgar,",X001246061,STACKS,STACKS,BOOK,6/29/96,11/28/07,0,0,1,2,1
V  000062 .C662  1985,V62 .C662 1985,67185,ALDERMAN,1985,"Command under sail : makers of the American Naval tradition, 1775-1850.",,X000956091,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,2,2,1
V  000062 .U64  1989  V.000001,V62 .U64 1989 v.1,1844943,ALDERMAN,1989,Dictionary of admirals of the U.S. Navy /,"Cogar, William B.,",X001982518,STACKS,STACKS,BOOK,6/30/96,10/19/17,0,0,2,2,1
V  000062 .U64  1989  V.000002,V62 .U64 1989 v.2,1844943,ALDERMAN,1989,Dictionary of admirals of the U.S. Navy /,"Cogar, William B.,",X002030792,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,2,1
V  000063 .B737  A3  1999,V63 .B737 A3 1999,3506362,ALDERMAN,1999,Sub chaser : the story of a Navy VP NFO /,"Brittingham, Edward M.",X004419728,STACKS,STACKS,BOOK,2/17/00,8/1/08,0,0,1,0,2
V  000063 .B74  B76,V63 .B74 B76,233464,ALDERMAN,1980,"John M. Brooke, naval scientist and educator /","Brooke, George M.",X000086796,STACKS,STACKS,BOOK,6/28/96,5/26/07,0,0,0,5,1
V  000063 .C73  A3  2001,V63 .C73 A3 2001,3716487,ALDERMAN,2001,The silent war : the Cold War battle beneath the sea /,"Craven, John P.",X004477853,STACKS,STACKS,BOOK,5/15/01,6/30/09,0,0,1,4,2
V  000063 .D48  S64,V63 .D48 S64,3322140,ALDERMAN,1974,Admiral of the new empire : the life and career of George Dewey /,"Spector, Ronald H.,",X000297542,STACKS,STACKS,BOOK,6/29/96,4/30/14,2,13,0,22,1
V  000063 .E54  A3  1997,V63 .E54 A3 1997,2724033,ALDERMAN,1997,Wings and warriors : my life as a naval aviator /,"Engen, Donald Davenport,",X004113329,STACKS,STACKS,BOOK,10/8/97,2/4/10,0,0,0,1,1
V  000063 .F57  C64,V63 .F57 C64,263543,ALDERMAN,1979,Admiral Bradley A. Fiske and the American Navy /,"Coletta, Paolo Enrico,",X000005629,STACKS,STACKS,BOOK,6/28/96,12/12/00,0,0,0,4,1
V  000063 .H37  L48,V63 .H37 L48,165823,ALDERMAN,1981,A different kind of victory : a biography of Admiral Thomas C. Hart /,"Leutze, James R.,",X000370575,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
V  000063 .H85  M35  1986,V63 .H85 M35 1986,48514,ALDERMAN,1986,The captain from Connecticut : the life and naval times of Isaac Hull /,"Maloney, Linda M.",X001065270,STACKS,STACKS,BOOK,6/28/96,5/13/10,0,0,1,12,1
