Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2643621,2,ALDERMAN,STACKS,PA4167 .C54 1997,1997,The wrath of Athena : gods and men in the Odyssey /,"Clay, Jenny Strauss.",X004092618,BOOK,1/21/97,5/9/18,STACKS,5,19,5,76,1
4018750,2,ALDERMAN,STACKS,PA4167 .C55 2004,2004,A Penelopean poetics : reweaving the feminine in Homer's Odyssey /,"Clayton, Barbara,",X004770681,BOOK,3/25/04,1/18/16,STACKS,2,1,6,17,1
2494498,2,ALDERMAN,STACKS,PA4167 .C58 1995,1995,The Odyssey in Athens : myths of cultural origins /,"Cook, Erwin F.,",X002690134,BOOK,7/1/96,9/16/08,STACKS,0,0,2,18,1
1333718,2,ALDERMAN,STACKS,PA4167 .C64 1873,1873,Homer : The Odyssey /,"Collins, W. Lucas (William Lucas),",X002197002,BOOK,6/30/96,10/21/09,STACKS,0,0,2,2,1
3708464,2,ALDERMAN,STACKS,PA4167 .C658 1999,1999,Il viaggio di Odisseo /,"Consolo, Vincenzo,",X006114665,BOOK,4/11/01,11/9/01,STACKS,0,0,0,1,1
4699020,2,ALDERMAN,STACKS,PA4167 .C68 2007,2007,Ulisse e l'altro : itinerari della differenza nell'Odissea /,"Costantino, Dario.",X030088433,BOOK,3/18/08,12/5/18,CHECKEDOUT,0,0,0,1,1
2796505,2,ALDERMAN,STACKS,PA4167 .D36 1998,1998,Epos und Zitat : Studien zu den Quellen der Odyssee /,"Danek, Georg.",X004232893,BOOK,5/20/98,9/23/14,STACKS,1,3,2,14,1
133020,2,ALDERMAN,STACKS,PA4167 .D43,1980,"Construction de l'""OdyssÈe"" /","Delebecque, …douard,",X000457699,BOOK,6/28/96,2/14/17,CHECKEDOUT,1,2,1,15,1
1327151,2 3,ALDERMAN,STACKS,PA4167 .D56 1989,1989,The unity of the Odyssey /,"Dimock, George.",X001508947,BOOK,6/30/96,10/1/15,STACKS,1,0,1,21,1
1327151,2 3,CLEMONS,BY-REQUEST,PA4167 .D56 1989,1989,The unity of the Odyssey /,"Dimock, George.",X001649099,BOOK,6/30/96,9/16/08,BY-REQUEST,0,0,1,17,1
2438340,2,ALDERMAN,STACKS,PA4167 .D57 1995,1995,The Distaff side : representing the female in Homer's Odyssey /,,X002631100,BOOK,7/1/96,4/29/16,STACKS,4,1,1,45,1
2526575,2,ALDERMAN,STACKS,PA4167 .D64 1995,1995,"Siren songs : gender, audiences, and narrators in the Odyssey /","Doherty, Lillian Eileen,",X002755569,BOOK,7/1/96,12/15/16,STACKS,4,1,4,52,1
