"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"12741",1038767,"X001870271","PL2880 .U135 S5 1954","ALDERMAN","Shang-kan ling.","Lu, Zhuguo.",1954,"6/29/96","10/26/07",0,1,0,1,"2",FALSE,10808,"0",0
"12742",1038775,"X000889099","PL2891.U2 C45 V.1","ALDERMAN","Ch?a pei li ti ai ch?ing.","Ou-yang, T?ien.",1954,"6/29/96","10/26/07",1,1,0,1,"2",TRUE,10808,"0",0
"12743",1044006,"X002197112","PL2922 .J8 C5 1954","ALDERMAN","Chao hun ch?ü.","Yang, Ruiming.",1954,"6/29/96","10/26/07",0,1,0,1,"2",TRUE,10808,"0",0
"12744",1044008,"X002555473","PL2922 .S5 C5 1953","ALDERMAN","Zhongguo ren min de jiao bu sheng /","Yang, Shuo,",1954,"6/29/96","10/26/07",0,1,0,1,"2",TRUE,10808,"0",0
"12745",1044015,"X002089281","PL2929 .E35 H8","ALDERMAN","Huai-ho yao.","Yue, Qian.",1954,"6/29/96","10/26/07",0,1,0,1,"2",FALSE,10808,"0",0
"12746",2373644,"X004125067","PL2264 .C473 1963","ALDERMAN","Jing dian chang tan /","Zhu, Ziqing,",1963,"7/1/96","10/4/07",1,0,0,1,"2",FALSE,10809,"0",0
"12747",2879967,"X004262496","PL2664 .T75 K8 1976","ALDERMAN","[4 juan] / Cao Zijian shi jian :","Cao, Zhi,",1966,"2/12/99","10/13/04",1,1,0,1,"2",FALSE,10810,"0",0
"12748",1038793,"X000591173","PL2908 .N36 L5 1962","ALDERMAN","Lien ai ch? t?an.","Tan-ts?un,",1962,"6/29/96","10/26/07",1,0,0,1,"2",TRUE,10811,"0",0
"12749",1037795,"X000598513","PL2694 .K3 Z65 1962","ALDERMAN","The poet Kao Ch?i, 1336-1374.","Mote, Frederick W.,",1962,"6/29/96","10/22/07",0,0,0,1,"2",FALSE,10812,"0",0
"12750",1037751,"X000682854","PL2664 .T8 Z75","ALDERMAN","Cao shi fu zi he Jian'an wen xue /","Li, Baojun,",1962,"6/29/96","10/19/07",0,0,0,1,"2",FALSE,10813,"0",0
"12751",574768,"X000396074","PL2658 .E3 S8 1929","ALDERMAN","a Chinese anthology, being Three hundred poems of the T'ang dynasty, 618-906 / The jade mountain :","Hengtangtuishi,",1929,"6/29/96","10/19/07",2,4,0,3,"2 10",FALSE,10814,"0",0
"12752",467504,"X000045678","PL2656 .F3 D4","ALDERMAN","Anthologie de la poésie chinoise classique,","Demiéville, Paul",1962,"6/29/96","10/16/07",1,0,0,1,"2",TRUE,10815,"0",0
"12753",1044067,"X002520902","PL3000 .S5 R5 1945a","ALDERMAN","Rickshaw boy,","Lao, She,",1945,"6/29/96","10/26/07",2,2,0,2,"2",TRUE,10816,"0",0
"12754",2722035,"X004083944","PL2519 .C7 L473 1988","ALDERMAN","Zhongguo gu jin shi yong dui lian da quan /","Liang, Shi.",1988,"9/30/97","3/12/03",1,3,0,1,"2",TRUE,10817,"0",0
"12755",2709818,"X030226254","PL2764 .O65 S5 1948","ALDERMAN","Sheng li qian hou /","He, Yifan.",1948,"8/13/97","10/25/07",0,0,0,1,"2",FALSE,10818,"0",0
"12756",2490853,"X002241115","PL1271 .Y82 1955","ALDERMAN","Chung hsüeh sheng hsüeh yü wen /","Yü, Ssu-mu.",1954,"7/1/96","9/27/07",0,1,0,1,"2",FALSE,10820,"0",0
"12757",2708398,"X030226253","PL2760 .E52 H9 1940","ALDERMAN","Xuefeng wen ji","Feng, Xuefeng,",1948,"8/7/97","10/25/07",0,0,0,1,"2",FALSE,10821,"0",0
"12758",2858836,"X030226003","PL2264 .S783","ALDERMAN","Wen yi zi you lun bian ji /","",1933,"12/1/98","10/5/07",0,0,0,1,"2",FALSE,10822,"0",0
"12759",1044076,"X001641362","PL3031 .F6 L56 1961","ALDERMAN","Shih shu hsien ch?ing.","Liushiqi,",1961,"6/29/96","10/26/07",0,0,0,1,"2",TRUE,10823,"0",0
"12760",3550895,"X004469334","PL1469 .C54 1994","ALDERMAN","Zhongguo zhuan shu da zi dian /","",1994,"7/19/00","12/22/00",0,2,0,1,"2",FALSE,10825,"0",0
"12761",1222737,"X001465541","PL2874 .H78 S6 1983","ALDERMAN","A small town called Hibiscus /","Gu, Hua.",1983,"6/30/96","8/27/01",3,8,0,1,"2",FALSE,10826,"0",0
"12762",2862096,"X030225982","PL2262 .T3","ALDERMAN","Zhongguo wen xue shi da gang /","Tan, Zhengbi.",1932,"12/9/98","10/4/07",0,0,0,1,"2",FALSE,10828,"0",0
"12763",2693114,"X030225932","PL2121 .C5","ALDERMAN","Chong ding Chao Shan zi dian,","Chen, Lingqian.",1950,"6/5/97","10/4/07",0,0,0,1,"2",FALSE,10829,"0",0
"12764",1037827,"X030230476","PL2700 .C4 P4 1959","ALDERMAN","Pei kuo yüan shih ch?ao.","Chêng, Yung-hsi,",1959,"6/29/96","11/27/07",0,0,0,1,"2",FALSE,10830,"0",0
