"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"6960",530309,"X000627575","PR5113 .S79 1970","ALDERMAN","Stories of the seen and the unseen.","(Margaret), Oliphant,",1970,"6/29/96","5/17/13",2,5,0,1,"2",FALSE,8065,"0",0
"6961",588491,"X000617477","PR4564 .A1 1972","ALDERMAN","The mystery of Edwin Drood;","Dickens, Charles,",1972,"6/29/96","5/13/14",0,16,3,2,"2 3",FALSE,8067,"0",0
"6962",1616447,"X001532658","PR4710 .C7 1919","ALDERMAN","Cranford /","Gaskell, Elizabeth Cleghorn,",1919,"6/30/96","12/6/13",0,8,0,1,"2",FALSE,8068,"0",0
"6963",1075929,"X001931349","PR5912 .L35 1881","ALDERMAN","The lances of Linwood; chivalry in England; chivalry in England [a story of Edward, the Black Prince]","(Charlotte Mary), Yonge, Charlotte M.",1881,"6/29/96","9/19/17",1,4,0,1,"2",FALSE,8070,"0",0
"6964",2066788,"X002162864","PR4670 .S93 1992","ALDERMAN","Silas Marner : memory and salvation /","Swinden, Patrick.",1992,"6/30/96","3/7/09",2,11,0,1,"2",FALSE,8071,"0",0
"6965",328797,"X000163913","PR4141 .S32 1977","CLEMONS","The poetical works of William Blake : a new and verbatim text from the manuscript engraved and letterpress originals /","Blake, William,",1977,"6/28/96","4/15/09",0,12,0,1,"3",FALSE,8072,"0",0
"6966",1080170,"X000178166","PR5888 .E8","ALDERMAN","Essays on Wordsworth; a bi-centenary tribute.","",1973,"6/29/96","6/15/09",4,12,0,1,"2",FALSE,8074,"0",0
"6967",2294447,"X006172381","PR4479 .A1 1898","ALDERMAN","The rime of the ancient mariner : in seven parts /","Coleridge, Samuel Taylor,",1898,"7/1/96","1/19/18",0,2,0,1,"2",FALSE,8076,"0",0
"6968",1375264,"X000197026","PR4030 1906a v.10","ALDERMAN","The novels and letters of Jane Austen;","Austen, Jane,",1906,"6/30/96","9/10/10",6,37,0,5,"2 14",TRUE,8078,"0",0
"6969",1083822,"X000181171","PR5480 .F06 V.2","ALDERMAN","The works of Robert Louis Stevenson;","Stevenson, Robert Louis,",1906,"6/29/96","9/15/17",0,3,0,10,"2",TRUE,8080,"0",0
"6970",385684,"X000721118","PR4865 .L5 Z73","ALDERMAN","L. E. L., a mystery of the thirties","Enfield, D. E.",1928,"6/28/96","4/16/10",2,14,0,1,"2",FALSE,8082,"0",0
"6971",2779411,"X004260182","PR5460 1977 v.2","ALDERMAN","The poetical works (1844-1849) /","Southey, Robert,",1977,"10/26/98","9/24/12",1,12,0,5,"2",TRUE,8083,"0",0
"6972",2869666,"X004220809","PR4599 .D42 Z73 1999","ALDERMAN","Emilia Dilke and Victorian culture / Names and stories :","Israel, Kali,",1999,"1/15/99","4/25/08",1,7,0,1,"2",FALSE,8084,"0",0
"6973",1357031,"X001603030","PR5113 .P48 1989","ALDERMAN","Phoebe, junior /","Oliphant, (Margaret),",1989,"6/30/96","7/9/12",1,5,0,1,"2",FALSE,8085,"0",0
"6974",404613,"X000025145","PR5892 .A66 S5 1976","ALDERMAN","Wordsworth's interest in painters and pictures /","Shackford, Martha Hale,",1976,"6/28/96","2/28/14",0,3,0,1,"2",FALSE,8086,"0",0
"6975",1071721,"X001474599","PR5246 .A5 1895 V.1","ALDERMAN","his family-letters, Dante Gabriel Rossetti;","Rossetti, Dante Gabriel,",1895,"6/29/96","2/25/11",3,30,0,2,"2",TRUE,8088,"0",0
"6976",1250925,"X001337261","PR4172 .W7 1988","ALDERMAN","Wuthering heights /","Brontë, Emily,",1988,"6/30/96","4/23/02",15,24,0,1,"2",FALSE,8089,"0",0
"6977",1072033,"X000503267","PR5086 .H6 1937","ALDERMAN","The works of Morris and of Yeats in relation to early saga literature,","Hoare, Dorothy Mackenzie,",1937,"6/29/96","4/15/15",1,4,4,1,"2",FALSE,8090,"0",0
"6978",1069897,"X000265626","PR4330 .R57 1931","ALDERMAN","A burns handbook,","Ross, John Dawson,",1931,"6/29/96","9/13/17",0,0,0,1,"2",FALSE,8091,"0",0
"6979",678114,"X004604860","PR5255 .A1 1930","ALDERMAN","The crown of wild olive & The Cestus of Aglaia,","Ruskin, John,",1930,"6/29/96","9/28/17",0,0,0,1,"2",FALSE,8092,"0",0
"6980",1068589,"X000271537","PR4144 .P6 1927","ALDERMAN","Poetical sketches,","Blake, William,",1927,"6/29/96","12/8/11",1,11,0,1,"2",FALSE,8093,"0",0
"6981",783770,"X001255505","PR4492 .Y44 1987b","ALDERMAN","The yellow mask & other stories /","Collins, Wilkie,",1987,"6/29/96","4/14/08",1,13,0,1,"2",FALSE,8094,"0",0
"6982",770990,"X001215749","PR4757 .I52 C37 1987b","ALDERMAN","Hardy's influence on the modern novel /","Casagrande, Peter J.",1987,"6/29/96","4/14/08",0,13,0,1,"2",TRUE,8094,"0",0
"6983",1605215,"X000180794","PR4750 .U5 1928","ALDERMAN","Under the greenwood tree.","Hardy, Thomas,",1928,"6/30/96","9/28/16",0,2,1,1,"2",FALSE,8096,"0",0
"6984",1069709,"X002267174","PR4202 .L64 1906","ALDERMAN","Selections from Browning:","Browning, Robert,",1906,"6/29/96","9/8/17",0,2,0,1,"2",FALSE,8097,"0",0
"6985",12940,"X000969369","PR5366 .A4 1985","ALDERMAN","letters to the press 1875-1950 / Agitations :","Shaw, Bernard,",1985,"6/28/96","4/17/07",7,15,0,1,"2",FALSE,8098,"0",0
"6986",1611170,"X000531922","PR4726 .D7 1954","ALDERMAN","Dream days.","Grahame, Kenneth,",1954,"6/30/96","5/22/12",0,8,0,1,"2",FALSE,8099,"0",0
"6987",386440,"X000197287","PR4037 .H3","ALDERMAN","A reading of Jane Austen /","Hardy, Barbara,",1975,"6/28/96","10/18/08",1,13,0,1,"2",FALSE,8100,"0",0
"6988",344605,"X000001075","PR4588 .S3 1979b","ALDERMAN","Reality and comic confidence in Charles Dickens /","Scott, P. J. M. (Peter James Malcolm)",1979,"6/28/96","12/8/12",0,5,0,1,"2",FALSE,8103,"0",0
"6989",1076261,"X000755122","PR5442 .R3 M3 1912","ALDERMAN","The radicalism of Shelley and its sources,","MacDonald, Daniel J.,",1912,"6/29/96","5/4/16",3,4,0,1,"2",FALSE,8104,"0",0
"6990",1731424,"X001784943","PR4056 .A77 1990","ALDERMAN","A series of plays /","Baillie, Joanna,",1990,"6/30/96","5/18/11",0,7,0,1,"2",FALSE,8105,"0",0
"6991",740053,"X000378983","PR5456 .A8 1957","ALDERMAN","Selected writings of Sydney Smith.","Smith, Sydney,",1957,"6/29/96","5/30/14",0,4,0,1,"2",FALSE,8106,"0",0
"6992",2375537,"X002603979","PR4830 1970","ALDERMAN","Keats, poetical works /","Keats, John,",1970,"7/1/96","2/24/11",2,10,0,2,"2",FALSE,8107,"0",0
"6993",4233685,"X004859028","PR4581 .J36 2004b","CLEMONS","Charles Dickens /","James, Elizabeth,",2004,"3/29/05","4/5/05",1,0,0,1,"3",FALSE,8108,"0",0
"6994",147959,"X000402535","PR4156 .W544 1982","ALDERMAN","A world of his own : the double life of George Borrow /","Williams, David,",1982,"6/28/96","4/4/12",3,6,0,1,"2",FALSE,8110,"0",0
"6995",1358939,"X000834843","PR5349 .S5 A4 1868 V.2","ALDERMAN","After life : (sequel to ""the journal of a home life."") /","Sewel, Elizabeth Missing,",1868,"6/30/96","7/31/09",0,28,0,2,"2",TRUE,8111,"0",0
"6996",1755239,"X001824847","PR5054 .P6 1990","ALDERMAN","The poetical works of the late Thomas Little, esq. 1801 /","Moore, Thomas,",1990,"6/30/96","5/13/11",0,7,0,1,"2",FALSE,8112,"0",0
"6997",1069385,"X000391501","PR4382 .Q42 1941","ALDERMAN","Byron in Italy,","Quennell, Peter,",1941,"6/29/96","4/22/11",0,11,0,1,"2",FALSE,8113,"0",0
"6998",715997,"X000426172","PR4710 .C7 1890a","ALDERMAN","Cranford /","Gaskell, Elizabeth Cleghorn,",1890,"6/29/96","3/9/16",0,6,3,1,"2",FALSE,8114,"0",0
"6999",5077620,"X030847617","PR4581 .T66 2008","ALDERMAN","Digengsi yu Zhongguo /","Tong, Zhen,",2008,"1/8/10","1/1/00",0,0,0,1,"2",FALSE,8115,"0",0
"7000",2702527,"X004143499","PR4056 .B87 1997","ALDERMAN","Closet stages : Joanna Baillie and the theater theory of British romantic women writers /","Burroughs, Catherine B.,",1997,"7/18/97","4/28/08",0,10,0,1,"2",FALSE,8116,"0",0
"7001",541297,"X000458259","PR4699 .F4 M3 1971","ALDERMAN","Marriage: a novel;","Ferrier, Susan,",1971,"6/29/96","5/30/15",0,1,9,1,"2",FALSE,8117,"0",0
"7002",653995,"X000688135","PR5908 .O25 L4 1983","ALDERMAN","Yeats's daimonic renewal /","Levine, Herbert J.",1983,"6/29/96","9/26/12",1,5,0,1,"2",TRUE,8118,"0",0
