Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
38430,2,ALDERMAN,STACKS,HS639 .A5 D53 1980 V.2 PT.1,1980,Os primÛrdios da maÁonaria em Portugal /,"Dias, GraÁa da Silva.",X000938458,BOOK,6/28/96,9/14/09,STACKS,0,0,0,0,1
38430,2,ALDERMAN,STACKS,HS639 .A5 D53 1980 V.2 PT.2,1980,Os primÛrdios da maÁonaria em Portugal /,"Dias, GraÁa da Silva.",X000938470,BOOK,6/28/96,9/14/09,STACKS,0,0,0,0,1
1287347,2,ALDERMAN,STACKS,HS639 .A5 L65 1986,1986,A luta do poder contra a MaÁonaria : quatro perseguiÁıes no sÈc. XVIII /,"Loja, AntÛnio EgÌdio Fernandes.",X001432918,BOOK,6/30/96,1/1/00,STACKS,0,0,0,0,1
1972073,2,ALDERMAN,STACKS,HS639 .A5 M36 1990 v.1,1990,HistÛria da maÁonaria em Portugal /,"Marques, AntÛnio Henrique R. de Oliveira.",X002120646,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
1314105,2,ALDERMAN,STACKS,HS641.6 .A5 N46 1987,1987,Masoni u Jugoslaviji (1764-1980) : pregled istorije slobodnog zidarstva u Jugoslaviji : prilozi i gra?a /,"Nenezi?, Zoran D.,",X001364780,BOOK,6/30/96,1/1/00,STACKS,0,0,0,0,1
57694,2,ALDERMAN,STACKS,HS641.6 .A7 C75 1983,1983,Masonstvo u Hrvata : masoni i Jugoslavija /,"Mu?i?, Ivan.",X001030733,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
2340548,2,ALDERMAN,STACKS,HS641.6 .A7 M89 1993,1993,"Masoni u Hrvatskoj, 1918-1967 : dokumenti iz tajnih arhiva UDB-e /","Mu?i?, Ivan.",X002522917,BOOK,7/1/96,1/1/00,STACKS,0,0,1,1,1
3775409,2,ALDERMAN,STACKS,HS642.56 .A5 R35 1978 v.3,1978,Far?m?shkh?nah va Far?m?s?nr? dar ?r?n /,"R???n, Ism???l.",X004568446,BOOK,9/11/01,7/24/07,STACKS,0,0,0,0,1
2148182,2,ALDERMAN,STACKS,HS647 .F727 1991 bk.1,1991,Free masonry [i.e. Freemasonry] in India /,,X002411105,BOOK,7/1/96,10/17/18,STACKS,1,1,0,2,1
2148182,2,ALDERMAN,STACKS,HS647 .F727 1991 bk.2,1991,Free masonry [i.e. Freemasonry] in India /,,X002287089,BOOK,7/1/96,10/17/18,STACKS,1,1,0,2,1
