"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"7313",2830060,"X004230655","BP186 .G37 1997","ALDERMAN","Muslim festivals in India and other essays /","Garcin de Tassy, (Joseph-HÈliodore-Sagesse-Vertu),",1997,"9/10/98","2/24/04",1,1,0,1,"2",FALSE,7371,"0",0
"7314",808085,"X032039433","BP573 .R5 W3 1901","ALDERMAN","Reincarnation; a study of forgotten truth,","Walker, Edward Dwight,",1901,"6/29/96","9/23/15",0,0,0,1,"2",FALSE,7372,"0",0
"7315",2294888,"X002411114","BP195 .Z2 S82 1981","ALDERMAN","al-Madhhab al-Zayd? /","?ub??, A?mad Ma?m?d.",1981,"7/1/96","8/4/04",0,9,0,1,"2",FALSE,7373,"0",0
"7316",4446888,"X030159432","BP182 .F37 1960","ALDERMAN","al-Sal?m wa-al-?arb f? al-Isl?m /","Faraj, Mu?ammad.",1960,"12/4/06","1/1/00",0,0,0,1,"2 14",FALSE,7374,"0",0
"7317",1366975,"X001592892","BP188.3 .C5 N39 1970","ALDERMAN","Tales from Islamic history /","Naz,",1970,"6/30/96","10/23/08",1,1,0,1,"2",FALSE,7376,"0",0
"7318",784599,"X000491614","BP156 .T87","ALDERMAN","al-Nih?yah f? mujarrad al-fiqh wa-al- fat?wa?,","??s?, Mu?ammad ibn al-?asan,",1970,"6/29/96","10/20/08",0,1,0,1,"2",FALSE,7378,"0",0
"7319",2330892,"X002492578","BP165 .Q66 1974","ALDERMAN","H?dh? al-d?n /","Qu?b, Sayyid,",1974,"7/1/96","10/21/08",0,0,0,1,"2",FALSE,7379,"0",0
"7320",1171474,"X000599948","BP166.2 .M79 1974b","ALDERMAN","al-Taw??d.","Mu?ammad ibn ?Abd al-Wahh?b,",1974,"6/29/96","10/22/08",0,0,0,1,"2",FALSE,7380,"0",0
"7321",784633,"X030150781","BP144 .T87","ALDERMAN","Asb?b ikhtil?f al-fuqah?? /","Turk?, ?Abd All?h ibn ?Abd al-Mu?sin.",1974,"6/29/96","10/20/08",0,0,0,1,"2",FALSE,7381,"0",0
"7322",174469,"X000690273","BP109 .D3 1974","ALDERMAN","The Koran /","",1974,"6/28/96","6/8/00",4,21,0,1,"2",FALSE,7383,"0",0
"7323",5973,"X001017565","BP64 .A5 S26 1983","ALDERMAN","LaÔcitÈ islamique en AlgÈrie /","Sanson, Henri.",1983,"6/28/96","5/8/06",0,4,0,1,"2",FALSE,7384,"0",0
"7324",4381422,"X030119844","BP63 .M27 A4 1963","ALDERMAN","Some aspects of ??fism as understood and practised among the Malays /","Al-Attas, Muhammad Naguib,",1963,"7/19/06","1/1/00",0,0,0,1,"2",FALSE,7385,"0",0
"7325",5318991,"X030968615","BP70 .S6 1979","ALDERMAN","Shamsul??rif?n : taz?kirah-yi ?ulam?' o ??fiy? ?/","Sir?julyaq?n, Sh?h Mu?ammad.",1914,"4/7/11","1/1/00",0,0,0,1,"2",FALSE,7386,"0",0
"7326",1163208,"X001688862","BP610 .A513","ALDERMAN","Baba's grace; discourses of Shrii Shrii ¡nandam˙rti.","?nandam?rti,",1973,"6/29/96","10/24/08",0,0,0,1,"2",FALSE,7387,"0",0
"7327",1163209,"X000961965","BP610 .A514","ALDERMAN","The great universe; discourses on society.","?nandam?rti,",1973,"6/29/96","10/24/08",0,0,0,1,"2",FALSE,7387,"0",0
"7328",402390,"X000329597","BP193.1 .F3713","ALDERMAN","Manifest triumph = Fateh mobeen /","Farooqi, Zakir Husain,",1973,"6/28/96","10/24/08",0,0,0,1,"2",FALSE,7388,"0",0
"7329",806278,"X000280097","BP360 .A38 1964","ALDERMAN","Some answered questions,","?Abdu?l-Bah·,",1964,"6/29/96","6/20/04",1,13,0,1,"2",FALSE,7390,"0",0
"7330",1220479,"X002241113","BP110 .L35 1882","ALDERMAN","The speeches & table-talk of the prophet Mohammad;","",1882,"6/30/96","9/23/15",1,4,0,1,"2",FALSE,7392,"0",0
"7331",810340,"X000925875","BP189 .A63 1968","ALDERMAN","Mystique musulmane; aspects et tendances, expÈriences et techniques,","Anawati, Georges C.,",1968,"6/29/96","10/23/08",0,1,0,1,"2",FALSE,7393,"0",0
"7332",1172156,"X000240437","BP189 .M34 1968","ALDERMAN","Essai sur les origines du lexique technique de la mystique musulmane ...","Massignon, Louis,",1968,"6/29/96","10/23/08",0,1,0,1,"2",FALSE,7393,"0",0
"7333",1220552,"X002243431","BP166.75 .I26 1968","ALDERMAN","al-D?? wa-al-daw??.","Ibn Qayyim al-Jawz?yah, Mu?ammad ibn Ab? Bakr,",1968,"6/30/96","10/22/08",0,1,0,1,"2",FALSE,7394,"0",0
"7334",284918,"X004309520","BP183.3 .S68","ALDERMAN","Spiritual science from Dhua-e-Qoomail and Sahifa-i kamilah /","",1968,"6/28/96","10/23/08",0,1,0,1,"2",FALSE,7395,"0",0
"7335",131362,"X001866460","BP25 .S45 no.2","ALDERMAN","Islamic and educational studies /","Sharif, Mian Mohammad,",1964,"6/28/96","10/14/08",1,2,0,1,"2",TRUE,7396,"0",0
