"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"85","ALDERMAN","DL 000326 .H3  1998","X004187290","A Place apart : an anthropological study of the Icelandic world /","Hastrup, Kirsten.",1998,FALSE
"86","ALDERMAN","DL 000326 .L33  1998","X004222834","Ring of seasons : Iceland - its culture and history /","Lacy, Terry G.",1998,FALSE
"87","ALDERMAN","DL 000326 .S513  1990","X001924924","Icelandic culture /","Sigurður Nordal,",1990,FALSE
"88","ALDERMAN","DL 000328 .H34  1985","X000953708","Culture and history in medieval Iceland : an anthropological analysis of structure and change /","Hastrup, Kirsten.",1985,FALSE
"89","ALDERMAN","DL 000331 .I43  1996","X002684949","Images of contemporary Iceland : everyday lives and global contexts /","",1996,FALSE
"90","ALDERMAN","DL 000334 .N65  S56  2010","X030609935","Icelanders in the Viking age : the people of the sagas /","Short, William R.",2010,FALSE
"91","ALDERMAN","DL 000338 .G86  2000","X006077786","Iceland's 1100 years : the history of a marginal society /","Gunnar Karlsson,",2000,FALSE
"92","ALDERMAN","DL 000338 .G864  2013","X031613468","The history of Iceland /","Guðni Th. Jóhannesson,",2013,FALSE
"93","ALDERMAN","DL 000338 .H849  2000","X031649184","The history of Iceland /","Gunnar Karlsson,",2000,FALSE
"94","ALDERMAN","DL 000352 .B96  1988","X001462692","Medieval Iceland : society, sagas, and power /","Byock, Jesse L.",1988,FALSE
"95","ALDERMAN","DL 000352 .B963  2001","X031191455","Viking age Iceland /","Byock, Jesse L.",2001,FALSE
"96","ALDERMAN","DL 000352 .J6613  1999","X004326444","Chieftans and power in the Icelandic commonwealth /","Jón Viðar Sigurðsson,",1999,FALSE
"97","ALDERMAN","DL 000360 .O53  A3  2016","X031819151","The travels of Reverend Ólafur Egilsson : the story of the Barbary Corsair raid on Iceland in 1627 /","Ólafur Egilsson,",2016,FALSE
"98","ALDERMAN","DL 000373 .H37  G5713  2016","X031840672","The man who stole himself : the slave odyssey of Hans Jonathan /","Gísli Pálsson,",2016,TRUE
"99","ALDERMAN","DL 000375 .T67  1998","X006126848","The ally who came in from the cold : a survey of Icelandic foreign policy 1946-1956 /","Þór Whitehead,",1998,FALSE
"100","ALDERMAN","DL 000448 .D4  1968","X000301621","A short history of Norway,","Derry, T. K. (Thomas Kingston),",1968,FALSE
"101","ALDERMAN","DL 000458 .B796","X000413344","Norway, the north, and NATO : a study of authoritative elite perceptions as related to foreign policy /","Burgess, Philip Mark.",1965,FALSE
"102","ALDERMAN","DL 000459 .E85  A77  1998","X004187377","Norway, European integration and Atlantic security /","Archer, Clive.",1998,FALSE
"103","ALDERMAN","DL 000460 .H513  2003","X004746343","Historia Norwegie /","",2003,FALSE
"104","ALDERMAN","DL 000468 .J57  2014  BD.000001","X031722233","Der heilige Wikingerkönig Olav Haraldsson und sein hagiographisches Dossier : Text und Kontext der Passio Olavi (mit kritischer Edition) /","Jirou?ková, Lenka,",2014,TRUE
"105","ALDERMAN","DL 000506 .S4  V.000001","X031867876","Utsikt over Norges historie /","Seip, Jens Arup,",1974,TRUE
"106","ALDERMAN","DL 000529 .Q5  D3413  1999","X004283730","Quisling : a study in treachery /","Dahl, Hans Fredrik.",1999,TRUE
"107","ALDERMAN","DL 000534 .D47","X000303707","A history of modern Norway, 1814-1972","Derry, T. K. (Thomas Kingston),",1973,FALSE
"108","ALDERMAN","DL 000576 .S94  E97  2015","X031783268","Expedition Svalbard : lost views on the shorelines of economy /","",2015,FALSE
"109","ALDERMAN","DL 000596 .P97  A53  2010","X031601738","Persistent memories : Pyramiden, a Soviet mining town in the high Arctic /","",2010,FALSE
"110","ALDERMAN","DL 000621 .A535  2010","X030746113","The archaeology of regional technologies : case studies from the Palaeolithic to the age of the Vikings /","",2010,FALSE
"111","ALDERMAN","DL 000639 .A85  1969","X000770296","On being Swedish; reflections towards a better understanding of the Swedish character.","Austin, Paul Britten.",1969,FALSE
"112","ALDERMAN","DL 000639 .P74  2000","X004378506","Even in Sweden : racisms, racialized spaces, and the popular geographical imagination /","Pred, Allan,",2000,FALSE
"113","ALDERMAN","DL 000641 .T87  M54  2017","X031818440","Migration from Turkey to Sweden : integration, belonging and transnational community /","",2017,FALSE
"114","ALDERMAN","DL 000643 .S37  2015","X031755987","Historical dictionary of Sweden /","Elgán, Elisabeth.",2015,FALSE
"115","ALDERMAN","DL 000648 .A1718  1985","X001038351","A concise history of Sweden /","Åberg, Alf.",1985,FALSE
"116","CLEMONS","DL 000648 .A612  1975","X000131029","A history of Sweden /","Andersson, Ingvar,",1975,FALSE
"117","ALDERMAN","DL 000648 .S36  1988","X001508299","Sweden, the nation's history /","Scott, Franklin D. (Franklin Daniel),",1988,FALSE
"118","ALDERMAN","DL 000649 .K46  2008","X030240737","A Concise history of Sweden /","Kent, Neil.",2008,FALSE
"119","ALDERMAN","DL 000649 .W45  1993","X002424098","Swedish history in outline /","Weibull, Jörgen.",1993,FALSE
"120","ALDERMAN","DL 000658.8 .L4513  1988","X001500544","Ideology and strategy : a century of Swedish politics /","Lewin, Leif,",1988,FALSE
"121","ALDERMAN","DL 000703.8 .E75  2003","X004640001","Erik XIV : Oratio de iniusto bello regis Daniae anno 1563 contra regem Sueciae Ericum 14 gesto /","Erik",2003,FALSE
"122","ALDERMAN","DL 000706 .R76","X000126890","Gustavus Adolphus and the rise of Sweden.","Roberts, Michael,",1973,FALSE
"123","ALDERMAN","DL 000712.5 .K63  1976","X031858629","Bitwa pod Oliw? /","Koczorowski, Eugeniusz.",1976,FALSE
"124","ALDERMAN","DL 000719 .B83  2004","X004807741","Christina, Queen of Sweden : the restless life of a European eccentric /","Buckley, Veronica.",2004,FALSE
"125","ALDERMAN","DL 000719 .S8132  1966","X000444328","Christina of Sweden.","Stolpe, Sven,",1966,FALSE
"126","ALDERMAN","DL 000719.75 .K68  1994","X002549948","Apologies /","Christina,",1994,FALSE
"127","ALDERMAN","DL 000721 .C6  1966","X031649195","Prehistoric Denmark /","Nationalmuseet (Denmark)",1966,FALSE
"128","ALDERMAN","DL 000721 .R63  1991","X001980106","From Oxenstierna to Charles XII : four studies /","Roberts, Michael,",1991,FALSE
"129","ALDERMAN","DL 000732 .H36  1968","X000300111","Charles XII of Sweden","Hatton, Ragnhild Marie.",1968,FALSE
"130","ALDERMAN","DL 000732 .H36  1968A","X000460781","Charles XII of Sweden","Hatton, Ragnhild Marie.",1968,FALSE
"131","ALDERMAN","DL 000732 .V62  1981","X000323946","Lion of the North, Charles XII of Sweden /","Voltaire,",1981,FALSE
