"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1890","ALDERMAN","BL 000458 .T35  2009","X030470136","Taking back God : American women rising up for religious equality /","Tanenbaum, Leora,",2009,FALSE
"1891","ALDERMAN","BL 000458 .T63  1994","X002444847","Today's woman in world religions /","",1994,FALSE
"1892","ALDERMAN","BL 000458 .T79  2012","X030846662","Why are women more religious than men? /","Trzebiatowska, Marta.",2012,FALSE
"1893","ALDERMAN","BL 000458 .U53  2012","X030611179","Under the veil : feminism and spirituality in post-Reformation England and Europe /","",2012,FALSE
"1894","ALDERMAN","BL 000458 .U57  1980","X000158072","Unspoken worlds : women's religious lives in non-western cultures /","",1980,FALSE
"1895","ALDERMAN","BL 000458 .V36  2015","X031709219","Women in new religions /","Vance, Laura Lee,",2015,FALSE
"1896","ALDERMAN","BL 000458 .W33  2006","X031840451","Inside the gender Jihad : women's reform in Islam /","Wadud, Amina,",2006,FALSE
"1897","ALDERMAN","BL 000458 .W36","X000826269","Walking on the water : women talk about spirituality /","",1983,FALSE
"1898","ALDERMAN","BL 000458 .W36388  2000","X030240226","Women and worship : perspectives from world religions /","",2000,FALSE
"1899","ALDERMAN","BL 000458 .W47  2001","X004477588","What men owe to women : men's voices from world religions /","",2001,FALSE
"1900","ALDERMAN","BL 000458 .W5623  2017","X031806179","Women and Asian religions /","",2017,FALSE
"1901","ALDERMAN","BL 000458 .W563  1997","X004145044","Women and goddess traditions : in antiquity and today /","",1997,FALSE
"1902","ALDERMAN","BL 000458 .W5634  2010","X030763199","Women and indigenous religions /","",2010,FALSE
"1903","ALDERMAN","BL 000458 .W56343  2013","X031821947","Women and interreligious dialogue /","",2013,FALSE
"1904","ALDERMAN","BL 000458 .W5635  2003","X030121187","Women and religion : Tenri International Symposium '98 in commemoration of the 200th birthday of Oyasama, the Foundress of Tenrikyo /","",2003,FALSE
"1905","ALDERMAN","BL 000458 .W56375  2006","X030107773","Women and religion in the African diaspora : knowledge, power, and performance /","",2006,FALSE
"1906","ALDERMAN","BL 000458 .W56377  2013","X031626932","Women and religion in the Atlantic age, 1550-1900 /","",2013,FALSE
"1907","ALDERMAN","BL 000458 .W564  1994","X002736203","Women in religion /","",1994,FALSE
"1908","ALDERMAN","BL 000458 .W57  1987","X001220245","Women in world religions /","",1987,FALSE
"1909","ALDERMAN","BL 000458 .W5767  2001","X004554948","Women, gender, religion : a reader /","",2001,FALSE
"1910","ALDERMAN","BL 000458 .W577  2004","X004772741","Women and religious traditions /","",2004,FALSE
"1911","ALDERMAN","BL 000458 .W588  1991","X002035727","Women, religion, and sexuality : studies on the impact of religious teachings on women /","",1991,FALSE
"1912","ALDERMAN","BL 000458 .W63  1985","X000928862","Womanguides : readings toward a feminist theology /","",1985,FALSE
"1913","ALDERMAN","BL 000458 .W63  2007","X030101596","Women, religion, & space : global perspectives on gender and faith /","",2007,FALSE
"1914","ALDERMAN","BL 000458 .W645  2009","X030595734","Women, religion, and the Atlantic world (1600-1800) /","",2009,FALSE
"1915","ALDERMAN","BL 000458 .W65","X000058015","Women in ritual and symbolic roles /","",1978,FALSE
"1916","ALDERMAN","BL 000458 .W657  1979","X000080363","Womanspirit rising : a feminist reader in religion /","",1979,FALSE
"1917","ALDERMAN","BL 000458 .W659  1983","X000504397","Women's religious experience /","",1983,FALSE
"1918","ALDERMAN","BL 000458 .Y54  2003","X004853592","Yugyo, Kidokkyo k?rigo p?eminij?m /","Yi, ?n-s?n.",2003,FALSE
"1919","ALDERMAN","BL 000460 .C46  2014","X032131595","Phallus : crazy wisdom from Bhutan /","Choden, Karma,",2014,FALSE
"1920","ALDERMAN","BL 000462 .C68  2005","X004900132","Covenant marriage in comparative perspective /","",2005,FALSE
"1921","ALDERMAN","BL 000462 .S33  2008","X030457786","Sacred marriages : the divine-human sexual metaphor from Sumer to early Christianity /","",2008,FALSE
"1922","ALDERMAN","BL 000465 .L583  2016","X031595317","Desiring divinity : self-deification in early Jewish and Christian mythmaking /","Litwa, M. David",2016,FALSE
"1923","ALDERMAN","BL 000467 .A35","X001454757","The cult of the dead in a Chinese village","Ahern, Emily M.",1973,FALSE
