"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"132","CLEMONS","DB 000922 .L4613  2003","X004689138","The Hungarians : a thousand years of victory in defeat /","Lendvai, Paul,",2003,FALSE
"133","ALDERMAN","DB 000923 .G4713  2006","X030115218","Imagined history : chapters from nineteenth and twentieth century Hungarian symbolic politics /","Ger?, András.",2006,FALSE
"134","ALDERMAN","DB 000923.5 .K5  1969","X000316732","Hungary in the late eighteenth century; the decline of enlightened despotism","Király, Béla K.,",1969,FALSE
"135","ALDERMAN","DB 000923.7 .E25  A3  2004","X004858843","Tibor Eckhardt in his own words : an autobiography /","Eckhardt, Tibor,",2004,FALSE
"136","ALDERMAN","DB 000925 .C374  2011","X031214005","The will to survive : a history of Hungary /","Cartledge, Bryan,",2011,FALSE
"137","ALDERMAN","DB 000925 .H65  1940  V.000002","X031899900","Geschichte des ungarischen mittelalters ...","Hóman, Bálint,",1940,TRUE
"138","ALDERMAN","DB 000925 .M1852  1975","X000288288","A history of Hungary /","Magyar Tudományos Akadémia. Történettudományi Intézet.",1975,FALSE
"139","ALDERMAN","DB 000925.1 .K57  2002","X004668526","A history of Hungary : millennium in Central Europe /","Kontler, László.",2002,FALSE
"140","ALDERMAN","DB 000925.1 .M6413  2001","X004522712","A concise history of Hungary /","Molnár, Miklós,",2001,FALSE
"141","ALDERMAN","DB 000925.3 .H57  1990","X001855738","A History of Hungary /","",1990,FALSE
"142","ALDERMAN","DB 000926.3 .R6  B356  2011","X031223048","The Second Vienna Award  and the Hungarian-Romanian relations 1940-1944 /","Balogh, Béni L.",2011,FALSE
"143","ALDERMAN","DB 000926.5 .R8  M5713  2008","X030566843","Romanians in historic Hungary /","Miskolczy, Ambrus.",2008,FALSE
"144","ALDERMAN","DB 000929 .A4  K67  2002","X004657144","Hungary under the early Árpáds, 890s to 1063 /","Kosztolnyik, Z. J.",2002,FALSE
"145","ALDERMAN","DB 000929 .E53  2001","X004503160","The realm of St. Stephen : a history of medieval Hungary, 895-1526 /","Engel, Pál,",2001,FALSE
"146","ALDERMAN","DB 000930.5 R33  2000","X004476303","Nobility, land and service in medieval Hungary /","Rady, Martyn C.",2000,TRUE
"147","ALDERMAN","DB 000931 .T36  2008","X030260336","The Raven King  : Matthias Corvinus and the fate of his lost library /","Tanner, Marcus.",2008,FALSE
"148","CLEMONS","DB 000932.5 .M325  1971","X001337512","Hungary in the eighteenth century","Marczali, Henrik,",1971,FALSE
"149","ALDERMAN","DB 000932.5 .V46  2014","X031655241","Hungarian culture and politics in the Habsburg monarchy, 1711-1848 /","Vermes, Gábor,",2014,FALSE
"150","ALDERMAN","DB 000933 .F74  2000","X004439438","Nationalism and the crowd in liberal Hungary, 1848-1914 /","Freifeld, Alice.",2000,FALSE
"151","ALDERMAN","DB 000933 .J36  1982","X000357949","The politics of backwardness in Hungary, 1825-1945 /","Janos, Andrew C.",1982,FALSE
"152","ALDERMAN","DB 000935 .H86  2001","X004664934","Hungary : governments and politics 1848-2000 /","",2001,FALSE
"153","ALDERMAN","DB 000937 .D42","X000015110","The lawful revolution : Louis Kossuth and the Hungarians, 1848-1849 /","Deák, István.",1979,FALSE
"154","ALDERMAN","DB 000937 .L5  2001","X004714175","The Life of Governor Louis Kossuth with his public speeches in the United States, and a brief history of the Hungarian war of independence /","",2001,FALSE
"155","ALDERMAN","DB 000937.3 .S66","X000698925","Louis Kossuth and young America : a study of sectionalism and foreign policy 1848-1852 /","Spencer, Donald S.,",1977,FALSE
"156","ALDERMAN","DB 000940 .D43  2008","X030561583","From Habsburg neo-absolutism to the compromise, 1849-1867 /","Deák, Ágnes.",2008,FALSE
"157","ALDERMAN","DB 000941 .A6  D42","X000078233","Prime Minister Gyula Andrássy's influence on Habsburg foreign policy during the Franco-German War of 1870-1871 /","Decsy, János.",1979,TRUE
"158","ALDERMAN","DB 000943 .G69  2003","X030522309","The resurrection of Hungary : a parallel for Ireland /","Griffith, Arthur,",2003,FALSE
"159","ALDERMAN","DB 000945 .K38813  2008","X030561779","Hungary in the Dual Monarchy, 1867-1914 /","Katus, László.",2008,FALSE
"160","ALDERMAN","DB 000947 .R67  1999","X004628186","Hungary in the twentieth century /","Romsics, Ignác,",1999,FALSE
"161","ALDERMAN","DB 000955 .H34  2006","X004913635","In defense of Christian Hungary : religion, nationalism, and antisemitism, 1890-1944 /","Hanebrink, Paul A.",2006,FALSE
"162","ALDERMAN","DB 000955 .H67  1988","X002120109","The Hungarians : a divided nation /","",1988,FALSE
"163","ALDERMAN","DB 000955 .N37  2001","X004527344","The Green Shirts and the others : a history of Fascism in Hungary and Romania /","Nagy-Talavera, Nicholas M.,",2001,FALSE
"164","ALDERMAN","DB 000955.6 .H67  S25  1994","X002563254","Hungary's admiral on horseback : Miklós Horthy, 1918-1944 /","Sakmyster, Thomas L.",1994,FALSE
"165","ALDERMAN","DB 000955.6 .P35  B64  2011","X031197042","Pál Prónay : paramilitary violence and anti-semitism in Hungary, 1919-1921 /","Bodó, Béla.",2011,FALSE
"166","ALDERMAN","DB 000956 .K464  2006","X004895412","Hungary from the Nazis to the Soviets : the establishment of the Communist regime in Hungary, 1944-1948 /","Kenez, Peter.",2006,FALSE
"167","ALDERMAN","DB 000956 .M5","X000390181","A study in infamy;","Mikes, George.",1959,FALSE
"168","ALDERMAN","DB 000956 .R66  1996","X004045167","Hungary and the victor powers, 1945-1950 /","Roman, Eric,",1996,FALSE
"169","ALDERMAN","DB 000957 .A1713  1996","X006012823","The Hungarian Revolution of 1956 : reform, revolt and repression, 1953-1963 /","",1996,FALSE
"170","ALDERMAN","DB 000957 .A56  1967","X000324439","Ten years after; the Hungarian Revolution in the perspective of history.","Aczél, Tamás.",1967,FALSE
"171","ALDERMAN","DB 000957 .G36  2006","X030108273","Failed illusions : Moscow, Washington, Budapest, and the 1956 Hungarian revolt /","Gati, Charles.",2006,FALSE
"172","ALDERMAN","DB 000957 .L41213  2008","X030254127","One day that shook the Communist world : the 1956 Hungarian uprising and its legacy /","Lendvai, Paul,",2008,FALSE
"173","ALDERMAN","DB 000957 .L45  2006","X030114221","Revolution in Hungary : the 1956 Budapest uprising /","Lessing, Erich.",2006,FALSE
"174","ALDERMAN","DB 000957 .P76  1969","X000305465","The Hungarian Revolution.","Pryce-Jones, David,",1969,FALSE
"175","ALDERMAN","DB 000957 .R475  2005","X004864096","Retroactive justice : prehistory of post-communism /","Rév, István.",2005,FALSE
"176","CLEMONS","DB 000957.3 .K67  2006","X030144696","Journey to a revolution : a personal memoir and history of the Hungarian Revolution of 1956 /","Korda, Michael,",2006,FALSE
"177","ALDERMAN","DB 000958.3 .F76  2000","X004523195","From totalitarian to democratic Hungary : evolution and transformation 1990-2000 /","",2000,FALSE
"178","ALDERMAN","DB 000958.3 .L38  1995","X002758618","Lawful revolution in Hungary, 1989-94 /","",1995,FALSE
"179","ALDERMAN","DB 000958.3 .L4213  2012","X031214523","Hungary : between democracy and authoritarianism /","Lendvai, Paul,",2012,FALSE
"180","ALDERMAN","DB 000958.3 .M3413  2016","X031823688","Post-communist mafia state : the case of Hungary /","Magyar, Bálint,",2016,FALSE
"181","ALDERMAN","DB 000958.6 .O75  L46  2017","X032069225","Orbán : Hungary's strongman /","Lendvai, Paul,",2017,TRUE
