"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"50","ALDERMAN","BH 000039 .D4  2001","X004593138","Art matters /","De Bolla, Peter,",2001,FALSE
"51","ALDERMAN","BH 000039 .D4433  2018","X031840003","Art of the ordinary : the everyday domain of art, film, philosophy, and poetry /","Deming, Richard,",2018,FALSE
"52","CLEMONS","BH 000039 .D4513  1987","X001284885","The truth in painting /","Derrida, Jacques.",1987,FALSE
"53","ALDERMAN","BH 000039 .D4535  2003","X004708264","Art, origins, and otherness : between philosophy and art /","Desmond, William,",2003,FALSE
"54","ALDERMAN","BH 000039 .D49  1974","X000087408","Art and the aesthetic : an institutional analysis /","Dickie, George,",1974,FALSE
"55","ALDERMAN","BH 000039 .D493  1988","X001500267","Evaluating art /","Dickie, George,",1988,FALSE
"56","CLEMONS","BH 000039 .D56  1992","X002107739","Homo aestheticus : where art comes from and why /","Dissanayake, Ellen.",1992,FALSE
"57","ALDERMAN","BH 000039 .D59  1995","X002715392","The Baumgarten corruption : from sense to nonsense in art and philosophy /","Dixon, Robert (Robert A.)",1995,FALSE
"58","ALDERMAN","BH 000039 .D68  1996","X004062399","Thought styles : critical essays on good taste /","Douglas, Mary.",1996,FALSE
"59","CLEMONS","BH 000039 .D84  2009","X030505767","The art instinct : beauty, pleasure, & human evolution /","Dutton, Denis.",2009,FALSE
"60","ALDERMAN","BH 000039 .D85  1996","X004044440","Kant after Duchamp /","Duve, Thierry de.",1996,FALSE
"61","ALDERMAN","BH 000039 .E26  1989","X001606415","Aesthetics and the good life /","Eaton, Marcia Muelder,",1989,FALSE
"62","ALDERMAN","BH 000039 .E2913  1989","X001455247","The open work /","Eco, Umberto.",1989,FALSE
"63","CLEMONS","BH 000039 .E36  1986B","X001108529","Art and beauty in the Middle Ages /","Eco, Umberto.",1986,FALSE
"64","ALDERMAN","BH 000039 .E535  2003","X004734170","An introduction to the philosophy of art /","Eldridge, Richard Thomas,",2003,FALSE
"65","ALDERMAN","BH 000039 .E535  2014","X031626675","An introduction to the philosophy of art /","Eldridge, Richard Thomas,",2014,FALSE
"66","ALDERMAN","BH 000039 .E687  2017","X031811707","Entre la ética y la estética : estudios en homenaje a Joan Gilabert /","",2017,FALSE
"67","ALDERMAN","BH 000039 .E98  2002","X004634896","Extreme beauty : aesthetics, politics, death /","",2002,FALSE
"68","ALDERMAN","BH 000039 .F459  2003","X004707015","Introducing aesthetics /","Fenner, David E. W.",2003,FALSE
"69","ALDERMAN","BH 000039 .F47813  2015","X031741204","Aesthetics as phenomenology : the appearance of things /","Figal, Günter,",2015,FALSE
"70","ALDERMAN","BH 000039 .F659  2013","X031618283","The aesthetics of design /","Forsey, Jane.",2013,FALSE
"71","ALDERMAN","BH 000039 .F66  1988","X001460754","The Foundations of aesthetics, art, & art education /","",1988,FALSE
"72","ALDERMAN","BH 000039 .G36  2007","X030101617","Art, emotion and ethics /","Gaut, Berys Nigel.",2007,FALSE
"73","ALDERMAN","BH 000039 .G4913  2006","X030108123","The end of art : readings in a rumor after Hegel /","Geulen, Eva.",2006,FALSE
"74","ALDERMAN","BH 000039 .G5813  1997","X004188283","Aesthetics : a reader in philosophy of the arts /","Goldblatt, David,",1997,FALSE
"75","ALDERMAN","BH 000039 .G653  2007","X030256899","The ecstatic quotidian : phenomenological sightings in modern art and literature /","Gosetti-Ferencei, Jennifer Anna.",2007,FALSE
"76","ALDERMAN","BH 000039 .G67  1997","X006046988","Philosophy of the arts : an introduction to aesthetics /","Graham, Gordon,",1997,FALSE
"77","ALDERMAN","BH 000039 .G67  2005","X004835189","Philosophy of the arts : an introduction to aesthetics /","Graham, Gordon,",2005,FALSE
"78","ALDERMAN","BH 000039 .G672  2006","X030108432","John Dewey, Robert Pirsig, and the art of living : revisioning aesthetic education /","Granger, David A.",2006,FALSE
"79","ALDERMAN","BH 000039 .G675  1999","X004302811","Homemade esthetics : observations on art and taste /","Greenberg, Clement,",1999,FALSE
"80","ALDERMAN","BH 000039 .G677  2007","X004832688","Art rules : Pierre Bourdieu and the visual arts /","Grenfell, Michael,",2007,FALSE
"81","ALDERMAN","BH 000039 .G698  2016","X031730556","In the flow /","Gro?s, Boris",2016,FALSE
"82","ALDERMAN","BH 000039 .G852  2004","X004746094","The Art firm : aesthetic management and metaphysical marketing /","Guillet de Monthoux, Pierre,",2004,FALSE
"83","ALDERMAN","BH 000039 .H291813  2018","X031813610","Saving beauty /","Han, Byung-Chul,",2018,FALSE
"84","ALDERMAN","BH 000039 .H44  1984","X000862885","""Wonder"" and other essays : eight studies in aesthetics and neighbouring fields /","Hepburn, Ronald W.",1984,FALSE
"85","ALDERMAN","BH 000039 .H456213  2006","X004897703","Selected writings on aesthetics /","Herder, Johann Gottfried,",2006,FALSE
"86","ALDERMAN","BH 000039 .H474  2008","X030467913","Aesthetics : key concepts in philosophy /","Herwitz, Daniel Alan,",2008,FALSE
"87","ALDERMAN","BH 000039 .H567  2016","X031795002","Beauty and sublimity : a cognitive aesthetics of literature and the arts /","Hogan, Patrick Colm,",2016,FALSE
"88","ALDERMAN","BH 000039 .H647  2001","X004592958","Sustaining loss : art and mournful life /","Horowitz, Gregg.",2001,FALSE
"89","ALDERMAN","BH 000039 .H787  1987","X001461518","Art, beauty, and pornography : a journey through American culture /","Huer, Jon.",1987,FALSE
"90","ALDERMAN","BH 000039 .H87  2010","X031601183","Mit dem Körper sehen : Was bedeutet es, ein Kunstwerk zu betrachten? =  Embodied visions : What does it mean to look at a work of art? /","Hustvedt, Siri.",2010,FALSE
"91","ALDERMAN","BH 000039 .I57  1999","X006073655","Interpreting visual culture : explorations in the hermeneutics of the visual /","",1999,FALSE
"92","ALDERMAN","BH 000039 .I825  2004","X004802095","The aesthetic function of art /","Iseminger, Gary.",2004,FALSE
"93","ALDERMAN","BH 000039 .J34  2016","X031794652","Network aesthetics /","Jagoda, Patrick,",2016,FALSE
"94","ALDERMAN","BH 000039 .J63  2018","X031839828","The aesthetics of meaning and thought : the bodily roots of philosophy, science, morality, and art /","Johnson, Mark,",2018,FALSE
"95","ALDERMAN","BH 000039 .K5  1999","X006006546","Beauty /","Kirwan, James,",1999,FALSE
"96","ALDERMAN","BH 000039 .K5  2005","X004839279","Revealing art /","Kieran, Matthew,",2005,FALSE
"97","ALDERMAN","BH 000039 .K575  1997","X006046981","Philosophies of arts : an essay in differences /","Kivy, Peter.",1997,FALSE
"98","ALDERMAN","BH 000039 .K665  2007","X030276115","Artworld metaphysics /","Kraut, Robert.",2007,FALSE
"99","ALDERMAN","BH 000039 .L295  1996","X002776911","Languages of visuality : crossings between science, art, politics, and literature /","",1996,FALSE
"100","ALDERMAN","BH 000039 .L438  2012","X030958778","Art, self, and knowledge /","Lehrer, Keith.",2012,FALSE
"101","ALDERMAN","BH 000039 .L493  1990","X001856324","Music, art, and metaphysics : essays in philosophical aesthetics /","Levinson, Jerrold.",1990,FALSE
"102","ALDERMAN","BH 000039 .L495  1996","X002776984","The pleasures of aesthetics : philosophical essays /","Levinson, Jerrold.",1996,FALSE
"103","ALDERMAN","BH 000039 .L539  2008","X030244164","The life and death of images : ethics and aesthetics /","",2008,FALSE
"104","ALDERMAN","BH 000039 .L5595  2000","X004405492","Aesthetics and Marxism : Chinese aesthetic Marxists and their Western contemporaries /","Liu, Kang,",2000,FALSE
"105","ALDERMAN","BH 000039 .L5792  2005","X004896749","A return to aesthetics : autonomy, indifference, and postmodernism /","Loesberg, Jonathan,",2005,FALSE
"106","ALDERMAN","BH 000039 .L596  1996","X002783512","Understanding pictures /","Lopes, Dominic.",1996,FALSE
"107","ALDERMAN","BH 000039 .L657  2000","X004481923","Aesthetic order : a philosophy of order, beauty and art /","Lorand, Ruth.",2000,FALSE
"108","ALDERMAN","BH 000039 .L66  2018","X031840319","Aesthetics on the edge : where philosophy meets the human sciences /","Lopes, Dominic,",2018,FALSE
"109","ALDERMAN","BH 000039 .L662  2018","X032582696","Being for beauty : aesthetic agency and value /","Lopes, Dominic,",2018,FALSE
"110","ALDERMAN","BH 000039 .L8313  2000","X004438063","Art as a social system /","Luhmann, Niklas,",2000,FALSE
"111","ALDERMAN","BH 000039 .L8585  2017","X031841373","Cultural revolution : aethetic practice after autonomy /","Lütticken, Sven,",2017,FALSE
"112","ALDERMAN","BH 000039 .L93  1997","X004157739","Aesthetics /","Lyas, Colin.",1997,FALSE
"113","ALDERMAN","BH 000039 .M385  1998","X004133137","Aesthetics /","Manns, James W.",1998,FALSE
"114","ALDERMAN","BH 000039 .M3858  2013","X031600180","The many faces of beauty /","",2013,FALSE
"115","ALDERMAN","BH 000039 .M3942  2001","X004556137","Selves and other texts : the case for cultural realism /","Margolis, Joseph,",2001,FALSE
"116","CLEMONS","BH 000039 .M4344  1992","X002139603","Art & otherness : crisis in cultural identity /","McEvilley, Thomas,",1992,FALSE
"117","ALDERMAN","BH 000039 .M48  2006","X004897508","Labors of imagination : aesthetics and political economy from Kant to Althusser /","Mieszkowski, Jan,",2006,FALSE
"118","ALDERMAN","BH 000039 .M6227  1997","X004094816","Art in the social order : the making of the modern conception of art /","Mortensen, Preben,",1997,FALSE
"119","ALDERMAN","BH 000039 .M68  1984","X000864718","Beauty restored /","Mothersill, Mary.",1984,FALSE
"120","ALDERMAN","BH 000039 .M87  1986B","X001065282","Acastos : two platonic dialogues /","Murdoch, Iris.",1986,FALSE
"121","ALDERMAN","BH 000039 .N2713  1996","X004044503","The muses /","Nancy, Jean-Luc.",1996,FALSE
"122","ALDERMAN","BH 000039 .N37513  2011","X031650108","Art and multitude : nine letters on art, followed by Metamorphoses : art and immaterial labour /","Negri, Antonio,",2011,FALSE
"123","ALDERMAN","BH 000039 .N378  2007","X030114705","Only a promise of happiness : the place of beauty in a world of art /","Nehamas, Alexander,",2007,FALSE
"124","ALDERMAN","BH 000039 .N47  2003","X004690820","The new aestheticism /","",2003,FALSE
"125","ALDERMAN","BH 000039 .N48  2008","X030465938","New waves in aesthetics /","",2008,FALSE
"126","ALDERMAN","BH 000039 .N495  2006B","X004836610","Scattering the seed : a guide through Balthasar's early writings on philosophy and the arts /","Nichols, Aidan.",2006,FALSE
