"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"39","ALDERMAN","PF 003051 .W97  2015","X031786834","Geschichte der Germanistik : gesammelte Aufsätze /","Wyss, Ulrich,",2015,FALSE
"40","ALDERMAN","PF 003066 .C59  1999","X004473608","Concepts of culture /","",1999,FALSE
"41","ALDERMAN","PF 003066 .G47  1999","X006094392","German studies at the millennium /","",1999,FALSE
"42","ALDERMAN","PF 003068 .G43  D49  2011  TBD.000002","X031739524","Deutsche Philologie an den preussischen Universitäten im 19. Jahrhundert : Dokumente zum Institutionalisierungsprozess /","",2011,TRUE
"43","ALDERMAN","PF 003068 .U6  T35  2015","X031756047","Taking stock of German studies in the United States : the new millennium /","",2015,TRUE
"44","ALDERMAN","PF 003068 .U6  T42  2001","X004527491","Teaching German in twentieth-century America /","",2001,TRUE
"45","ALDERMAN","PF 003068 .U6  T725  2018","X032577297","Transatlantic German studies : testimonies to the profession /","",2018,TRUE
"46","ALDERMAN","PF 003068 .U6  T73  2008","X030476343","Transcultural German studies : building bridges = Deutsch als Fremdsprache : Brücken bauen /","",2008,TRUE
"47","ALDERMAN","PF 003068 .U6  V36  1993","X032020802","Remarks on the needed reform of German studies in the United States /","Van Cleve, John Walter.",1993,TRUE
"48","ALDERMAN","PF 003069 .U558  G73  2016","X031799608","Germanistik in Wien : das Seminar für Deutsche Philologie und seine Privatdozentinnen (1897-1933) /","Grabenweger, Elisabeth,",2016,TRUE
"49","ALDERMAN","PF 003071 .M4  1918  V.000006 V.000002 PT.000002 T.000001","X030584489","Geschichte der deutschen literatur bis zum ausgang des mittelalters,","Ehrismann, Gustav,",1918,TRUE
"50","ALDERMAN","PF 003074 .K613  2002","X004603452","The language of the Third Reich : LTI, lingua tertii imperii : a philologist's notebook /","Klemperer, Victor,",2002,FALSE
"51","ALDERMAN","PF 003074.7 .D483  2003","X004663410","Die deutsche Schriftsprache und die Regionen : entstehungsgeschichtliche Fragen in neuer Sicht /","",2003,FALSE
"52","ALDERMAN","PF 003074.7 .F38  2008","X030469363","Konzepte des Hochdeutschen : der Sprachnormierungsdiskurs Im 18. Jahrhundert /","Faulstich, Katja.",2008,FALSE
"53","ALDERMAN","PF 003074.73 .K74  2007","X030249771","Deutsche Juden, deutsche Sprache : jüdische und judenfeindliche Sprachkonzepte und -konflikte, 1893-1933 /","Kremer, Arndt.",2007,FALSE
"54","ALDERMAN","PF 003074.73 .S78  2005","X004863176","Sprachnationalismus : Sprachreflexion als Medium kollektiver Identitätsstiftung in Deutschland (1617-1945) /","Stukenbrock, Anja.",2005,FALSE
"55","ALDERMAN","PF 003074.73 .T68  1992","X002149674","Mother-tongue and fatherland : language and politics in German /","Townson, Michael.",1992,FALSE
"56","ALDERMAN","PF 003074.75 .L64  1994","X002650978","Germanistische Soziolinguistik /","Löffler, Heinrich.",1994,FALSE
"57","ALDERMAN","PF 003075 .B3  1970","X000005705","Geschichte der deutschen Sprache.","Bach, Adolf,",1970,FALSE
"58","ALDERMAN","PF 003075 .B342  2004","X004851933","Bausteine zu einer Geschichte des weiblichen Sprachgebrauchs VI : Sprachgebrauch von Frauen in ihren eigenen Texten : internationale Fachtagung, Magdeburg 8.-9.9.2003 /","",2004,FALSE
"59","ALDERMAN","PF 003075 .L6","X000981950","An informal history of the German language;","Lockwood, W. B. (William Burley)",1965,FALSE
"60","ALDERMAN","PF 003075 .L6  1976","X000056115","An informal history of the German language : with chapters on Dutch and Afrikaans, Frisian, and Yiddish /","Lockwood, W. B. (William Burley)",1976,FALSE
"61","ALDERMAN","PF 003075 .P58  1991  V.000001","X002042496","Deutsche Sprachgeschichte vom Spätmittelalter bis zur Gegenwart /","Polenz, Peter von.",1991,TRUE
"62","ALDERMAN","PF 003075 .S24  2012","X030844923","A history of German : what the past reveals about today's language /","Salmons, Joe,",2012,FALSE
"63","ALDERMAN","PF 003075 .S26  2010","X030782039","German : biography of a language /","Sanders, Ruth H.",2010,FALSE
"64","ALDERMAN","PF 003075 .W3  1976","X000214450","A history of the German language : with special reference to the cultural and social forces that shaped the standard literary language /","Waterman, John T.",1976,FALSE
"65","ALDERMAN","PF 003075 .W43  1985","X001014250","German, a linguistic history to 1945 /","Wells, C. J.",1985,FALSE
"66","ALDERMAN","PF 003077 .B73  2013  TBD.000001","X031715332","Christine Ebner und andere Ordensfrauen im hagiographisch-historiographischen Diskurs des 14. Jahrhunderts : soziolinguistische Studien zur Geschichte des Neuhochdeutschen /","Brandt, Gisela.",2013,TRUE
"67","ALDERMAN","PF 003079 .E47  1987","X001464827","Aspekte zur Entstehung der neuhochdeutschen Schriftsprache /","Elst, Gaston van der.",1987,FALSE
"68","ALDERMAN","PF 003083 .B6  1978","X000055110","The emergence of German as a literary language, 1700-1775 /","Blackall, Eric A. (Eric Albert)",1978,FALSE
"69","ALDERMAN","PF 003083 .R64  2014","X031637923","Latein, Griechisch, Hebräisch : Studien und Dokumentationen zur deutschen Sprachreflexion in Barock und Aufklärung /","Roelcke, Thorsten.",2014,FALSE
"70","ALDERMAN","PF 003085 .B46  2008","X030465957","In Babel's shadow : language, philology, and the nation in nineteenth-century Germany /","Benes, Tuska,",2008,FALSE
"71","ALDERMAN","PF 003087 .R87  1994","X002603651","The German language today : a linguistic introduction /","Russ, Charles V. J.",1994,FALSE
"72","ALDERMAN","PF 003099 .Z6  1980","X006094218","English grammar for students of German /","Zorach, Cecile.",1980,FALSE
"73","ALDERMAN","PF 003101 .K4  1978","X000000167","The German language /","Keller, Randolf Ernst.",1978,FALSE
"74","ALDERMAN","PF 003105 .G58  1989","X001785452","Knaurs Grammatik der deutschen Sprache : Sprachsystem und Sprachgebrauch /","Götze, Lutz.",1989,FALSE
"75","ALDERMAN","PF 003105 .L43  1969","X000475049","Reference grammar of the German language. Based on Grammatik der deutschen Sprache,","Lederer, Herbert,",1969,FALSE
"76","ALDERMAN","PF 003109 .O4  1854","X032020899","Ollendorff's new method of learning to read, write, and speak the German language;","Ollendorff, H. G. (Heinrich Gottfried),",1856,FALSE
"77","ALDERMAN","PF 003111 .B33  1912","X000875401","First book in German,","Bagster-Collins, E. W. (Elijah William),",1912,FALSE
"78","ALDERMAN","PF 003111 .B87  1955","X000100548","Lernen Sie deutsch!","Burkhard, Oscar Carl.",1955,FALSE
"79","ALDERMAN","PF 003111 .F43  1952","X000462120","Elementary German;","Fehling, Fred Louis,",1952,FALSE
"80","ALDERMAN","PF 003111 .K593  1981","X000602963","Reviewing German grammar and building vocabulary /","Konrad, Roselinde.",1981,FALSE
"81","ALDERMAN","PF 003111 .L43  V.000001-000024","X000314149","Learning German : Wir lernen Deutsch. A language course from the German Democratic Republic.","",1950,TRUE
"82","ALDERMAN","PF 003111 .P63  1945","X001478959","How to learn German the easy way.","Pollard, C. V. (Cecil Vivian),",1945,FALSE
"83","ALDERMAN","PF 003111 .S766  1960","X000974748","A manual of modern German /","Stopp, Frederick John.",1960,FALSE
"84","ALDERMAN","PF 003111 .W685  1880","X001023862","Erstes deutsches Buch nach der natürlichen Methode für Schule und Haus. /","Worman, James H. (James Henry),",1880,FALSE
"85","ALDERMAN","PF 003112 .D66  2007","X004834594","German : an essential grammar /","Donaldson, B. C. (Bruce C.),",2007,FALSE
