"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1149","ALDERMAN","PT 002339 .S65  D74  2013","X031602346","Heine und die Slaven : Teil I. Die gesamtslavische Rezeption der Werke Heinrich Heines von den Anfängen bis zur Gegenwart /","Drews, Peter.",2013,TRUE
"1150","ALDERMAN","PT 002339 .Z5  K74  2000","X004539306","Die Fackel ins wunde Herz : Kraus über Heine : eine ""Erledigung""? : Texte, Analysen, Kommentar /","Goltschnigg, Dietmar.",2000,FALSE
"1151","ALDERMAN","PT 002340 .C66  2002","X004636040","A companion to the works of Heinrich Heine /","Cook, Roger F.,",2002,FALSE
"1152","ALDERMAN","PT 002340 .H67  2014","X031648133","Heinrich Heine : die Erfindung des europäischen Intellektuellen : Biographie /","Hosfeld, Rolf,",2014,FALSE
"1153","ALDERMAN","PT 002340 .P54  2007","X004832231","Reading Heinrich Heine /","Phelan, Anthony.",2007,FALSE
"1154","ALDERMAN","PT 002340 .S1992  2006","X030121999","Heinrich Heine : alternative perspectives 1985-2005 /","Sammons, Jeffrey L.",2006,FALSE
"1155","ALDERMAN","PT 002340 .S2","X000483328","Heinrich Heine, the elusive poet,","Sammons, Jeffrey L.",1969,FALSE
"1156","ALDERMAN","PT 002342 .H45  1997","X004287269","Heinrich Heine und die Romantik : Erträge eines Symposiums an der Pennsylvania State University (21.-23. September 1995) = Heinrich Heine and romanticism /","",1997,FALSE
"1157","ALDERMAN","PT 002342 .H65  2008","X030463185","Heinrich Heine, europäischer Schriftsteller und Intellektueller /","Hohendahl, Peter Uwe.",2008,FALSE
"1158","ALDERMAN","PT 002343 .J8  B74  1997","X004938955","Bei den Wassern Babels : Heinrich Heine, jüdischer Schriftsteller in der Moderne /","Briegleb, Klaus.",1997,FALSE
"1159","ALDERMAN","PT 002343 .J8  G78  2008","X030377475","""Rabbi Faibisch, Was auf Hochdeutsch hei?t Apollo"" : Judentum, Dichtertum, Schlemihltum in Heinrich Heines Werk /","Grundmann, Regina.",2008,TRUE
"1160","ALDERMAN","PT 002343 .J8  P484  1997","X004765403","Die Wunde Heine : zur Geschichte des Heine-Bildes in Deutschland /","Peters, Paul,",1997,FALSE
"1161","ALDERMAN","PT 002343 .J8  R58  1988B","X001509773","Heine /","Robertson, Ritchie.",1988,TRUE
"1162","ALDERMAN","PT 002343 .J8  S34  2013","X031601741","""Land der Philister"" - ""Land der Freiheit"" : jüdische, deutsche und französische Identitäten beim jungen Heine /","Scheithauer, Jan,",2013,FALSE
"1163","ALDERMAN","PT 002343 .P7  C57","X001650773","Heinrich Heines Romantikkritik : Tradition, Produktion, Rezeption /","Clasen, Herbert.",1979,TRUE
"1164","ALDERMAN","PT 002343 .P7  G76  2013","X031601578","Heinrich Heine - der Dichter der Modernität /","Grossklaus, Götz,",2013,TRUE
"1165","ALDERMAN","PT 002343 .P7  H38  1999","X004473609","Heinrich Heine's contested identities : politics, religion, and nationalism in nineteenth-century Germany /","",1999,FALSE
"1166","ALDERMAN","PT 002343 .P7  R4  1974","X002419327","Heinrich Heine : poetry and politics /","Reeves, Nigel,",1974,TRUE
"1167","ALDERMAN","PT 002343 .R4  B37  2005","X030246818","Heinrich Heines religiöse Revolte /","Bartscherer, Christoph,",2005,FALSE
"1168","ALDERMAN","PT 002343 .R4  S34  2004","X030875787","'--aber ist das eine Antwort? : Heinrich Heine und die Religion /","Schneider, Manfred,",2004,FALSE
"1169","ALDERMAN","PT 002345 .K65  2002","X004749236","Konterbande und Camouflage : Szenen aus der Vor- und Nachgeschichte von Heinrich Heines marranischer Schreibweise /","",2002,FALSE
"1170","ALDERMAN","PT 002351 .A1  1852  BD.000025-000026","X000885204","Johann Gottfried v. Herder's sämmtliche Werke in vierzig Bänden.","Herder, Johann Gottfried,",1852,TRUE
"1171","ALDERMAN","PT 002351 .A1  1985  BD.000001","X000973032","Werke in zehn Bänden /","Herder, Johann Gottfried,",1985,TRUE
"1172","ALDERMAN","PT 002351 .A2  1978  V.000002","X000001372","Herders Werke : in 5 Bd. /","Herder, Johann Gottfried,",1978,TRUE
"1173","ALDERMAN","PT 002352 .Z2  1992","X002073365","Johann Gottfried Herder : selected early works, 1764-1767 : addresses, essays, and drafts; fragments on recent German literature /","Herder, Johann Gottfried,",1992,FALSE
"1174","ALDERMAN","PT 002353 .J64  2005","X004858153","Johann Gottfried Herder : Aspekte seines Lebenswerkes /","",2005,FALSE
"1175","ALDERMAN","PT 002354 .B3  1965","X000314526","Herder's social and political thought; from enlightenment to nationalism,","Barnard, F. M. (Frederick M.)",1965,FALSE
"1176","ALDERMAN","PT 002354 .C66  2009","X030566513","A companion to the works of Johann Gottfried Herder /","",2009,FALSE
"1177","ALDERMAN","PT 002354 .G47  1993","X002309524","Johann Gottfried Herder : Sprache und die Natur des Menschen /","Gesche, Astrid.",1993,FALSE
