"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1083","ALDERMAN","DD 000257.4 .A977  2007  HALBBD.000001","X030365924","Der Auswärtige Ausschuss des Deutschen Bundestages : Sitzungsprotokolle 1969-1972 /","Germany. Bundestag. Auswärtiger Ausschuss.",2007,TRUE
"1084","ALDERMAN","DD 000257.4 .G65  2017","X031817946","From disarmament to rearmament : the reversal of US policy toward West Germany, 1946-1955 /","Goldberg, Sheldon Aaron,",2017,FALSE
"1085","ALDERMAN","DD 000257.4 .G734  2013","X031604495","The allied occupation of Germany : the refugee crisis, denazification and the path to reconstruction /","Graham-Dixon, Francis,",2013,FALSE
"1086","ALDERMAN","DD 000257.4 .J3413  2006","X030106453","After Hitler : recivilizing Germans, 1945-1995 /","Jarausch, Konrad Hugo.",2006,FALSE
"1087","ALDERMAN","DD 000257.4 .M67  2011","X030975781","Legacies of Stalingrad : remembering the Eastern Front in Germany since 1945 /","Morina, Christina,",2011,FALSE
"1088","ALDERMAN","DD 000257.4 .R58  2000","X006111551","Continuity and change : political and social developments in Germany after 1945 and 1989/90 /","Ritter, Gerhard Albert.",2000,FALSE
"1089","ALDERMAN","DD 000257.4 .R8  1955","X000501307","Documents on Germany under occupation, 1945-1954.","Ruhm von Oppen, Beate.",1955,FALSE
"1090","ALDERMAN","DD 000257.4 .S59  1999","X004255910","From Yalta to Berlin : the Cold War struggle over Germany /","Smyser, W. R.,",1999,FALSE
"1091","ALDERMAN","DD 000257.4 .U566  1990","X001924882","The unresolved past : a debate in Germany history : a conference /","",1990,FALSE
"1092","ALDERMAN","DD 000258.3 .O36  2004","X004734775","Germany since 1945 /","Ó Dochartaigh, Pól.",2004,FALSE
"1093","ALDERMAN","DD 000258.5 .C55  2013","X031614190","Fragmented fatherland : immigration and Cold War conflict in the Federal Republic of Germany, 1945-1980 /","Clarkson, Alexander,",2013,FALSE
"1094","ALDERMAN","DD 000258.7 .B37  1989  V.000001","X001621048","A history of West Germany /","Bark, Dennis L.",1989,TRUE
"1095","ALDERMAN","DD 000258.7 .B37  1993  V.000001","X002218779","A history of West Germany /","Bark, Dennis L.",1993,TRUE
"1096","ALDERMAN","DD 000258.7 .C66  2006","X030114193","Coping with the Nazi past : West German debates on Nazism and generational conflict, 1955-1975 /","",2006,FALSE
"1097","ALDERMAN","DD 000258.7 .F86  2000","X004465848","Interpretations of the two Germanies /","Fulbrook, Mary,",2000,FALSE
"1098","ALDERMAN","DD 000258.7 .M57  2001","X004473192","The miracle years : a cultural history of West Germany, 1949-1968 /","",2001,FALSE
"1099","ALDERMAN","DD 000258.75 .C37  1989","X001705915","Vom Geist der Freiheit : Betrachtungen über Deutschland aus christlicher Verantwortung /","Carstens, Karl.",1989,FALSE
"1100","ALDERMAN","DD 000258.75 .E34  1986","X000972759","West German politics /","Edinger, Lewis J. (Lewis Joachim),",1986,FALSE
"1101","CLEMONS","DD 000258.75 .H36  1989","X001689913","West Germany : the politics of democratic corporatism /","Hancock, M. Donald.",1989,FALSE
"1102","ALDERMAN","DD 000258.75 .K37  1987","X001218266","Policy and politics in West Germany : the growth of a semi-sovereign state /","Katzenstein, Peter J.",1987,FALSE
"1103","ALDERMAN","DD 000258.75 .P37  2018","X031823655","Christian democratic workers and the forging of German democracy, 1920-1980 /","Patch, William L.,",2018,FALSE
"1104","ALDERMAN","DD 000258.75 .Z36  1988","X001456207","Protest and democracy in West Germany : extra-parliamentary opposition and the democratic agenda /","Burns, Rob,",1988,FALSE
"1105","ALDERMAN","DD 000258.8 .A13  1989","X001702694","40 Jahre Aussenpolitik der Bundesrepublik Deutschland : eine Dokumentation /","",1989,FALSE
"1106","ALDERMAN","DD 000258.8 .A943  1995","X006041709","Aussenpolitik der Bundesrepublik Deutschland : Dokumente von 1949 bis 1994 /","",1995,FALSE
"1107","ALDERMAN","DD 000258.8 .H32  1993","X002421719","Weltmacht wider Willen : die Aussenpolitik der Bundesrepublik Deutschland /","Hacke, Christian,",1993,FALSE
"1108","ALDERMAN","DD 000258.8 .H33713  2006","X004908539","Coming of age : German foreign policy since 1945 /","Haftendorn, Helga.",2006,FALSE
"1109","ALDERMAN","DD 000258.8 .H338  2001","X004606261","Deutsche Aussenpolitik zwischen Selbstbeschränkung und Selbstbehauptung 1945-2000 /","Haftendorn, Helga.",2001,FALSE
