"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"350","ALDERMAN","HJ 008015 .L54  2014","X031629641","Rethinking sovereign debt : politics, reputation, and legitimacy in modern finance /","Lienau, Odette,",2014,FALSE
"351","ALDERMAN","HJ 008015 .S688  2017","X031824672","Sovereign debt crises : what have we learned? /","",2017,FALSE
"352","ALDERMAN","HJ 008015 .S87  2008","X030260004","Sustainability of public debt /","",2008,FALSE
"353","ALDERMAN","HJ 008032 .A2  S55  1995","X004189537","Principle and interest : Thomas Jefferson and the problem of debt /","Sloan, Herbert E.",1995,FALSE
"354","ALDERMAN","HJ 008032 .A2  S55  2001","X004562594","Principle and interest : Thomas Jefferson and the problem of debt /","Sloan, Herbert E.",2001,FALSE
"355","ALDERMAN","HJ 008083 .P65  1986","X001059752","The Politics of international debt /","",1986,FALSE
"356","ALDERMAN","HJ 008101 .A4155  2016","X031735242","The $13 trillion question : how America manages its debt /","",2016,FALSE
"357","ALDERMAN","HJ 008101 .G67  1997","X004093536","Hamilton's blessing : the extraordinary life and times of our national debt /","Gordon, John Steele.",1997,FALSE
"358","ALDERMAN","HJ 008101 .H34  2016","X031792253","Public debt, inequality, and power : the making of a modern debt state /","Hager, Sandy Brian,",2016,FALSE
"359","ALDERMAN","HJ 008101 .W43  2011","X030818559","Inflated : how money and debt built the American dream /","Whalen, R. Christopher,",2011,FALSE
"360","ALDERMAN","HJ 008101 .W74  2008","X030258059","One nation under debt : Hamilton, Jefferson, and the history of what we owe /","Wright, Robert E. (Robert Eric),",2008,FALSE
"361","ALDERMAN","HJ 008106 .A3  1964","X000337705","The reports of Alexander Hamilton.","United States. Department of the Treasury",1964,FALSE
"362","ALDERMAN","HJ 008119 .H43  1989","X001608867","The debt and the deficit : false alarms/real possibilities /","Heilbroner, Robert L.",1989,FALSE
"363","ALDERMAN","HJ 008119 .W45  2014","X031635745","America's fiscal constitution : its triumph and collapse /","White, William H.,",2014,FALSE
"364","ALDERMAN","HJ 008223 .R36  1941","X000550809","American state debts,","Ratchford, Benjamin Ulysses,",1941,FALSE
"365","ALDERMAN","HJ 008483 .M66","X000128853","Two paths to the new South : the Virginia debt controversy, 1870-1883 /","Moore, James Tice.",1974,FALSE
"366","ALDERMAN","HJ 008483 .T37  2016","X031741159","A saga of the New South : race, law, and public debt in Virginia /","Tarter, Brent,",2016,FALSE
"367","ALDERMAN","HJ 008514.5 .D39  1990","X001825387","The first Latin American debt crisis : the city of London and the 1822-25 loan bubble /","Dawson, Frank G. (Frank Griffith),",1990,FALSE
"368","ALDERMAN","HJ 008514.5 .D437  1989","X001640411","Debt, adjustment, and recovery : Latin America's prospects for growth and development /","",1989,FALSE
"369","ALDERMAN","HJ 008514.5 .D445  1989","X001492690","Debt and democracy in Latin America /","",1989,FALSE
"370","ALDERMAN","HJ 008514.5 .D493  1988","X001365219","Development and external debt in Latin America : bases for a new consensus /","",1988,FALSE
"371","ALDERMAN","HJ 008514.5 .E98  1985","X000955610","External debt and development strategy in Latin America /","",1985,FALSE
"372","ALDERMAN","HJ 008514.5 .K83  1988","X001358395","Latin American debt /","Kuczynski Godard, Pedro-Pablo,",1988,FALSE
